"plantid","Plot","Year","detected","obs.alive","no.leaves","leaf.leng","flowering","no.umbels"
"3067_5_16F",5,2017,TRUE,TRUE,2,11.5,TRUE,1
"3073_5_17G",5,2017,TRUE,TRUE,4,8.5,TRUE,2
"3074_5_11C",5,2017,TRUE,TRUE,2,10,TRUE,1
"3093_5_14A",5,2017,TRUE,TRUE,2,13,TRUE,1
"3095_5_14B",5,2017,FALSE,FALSE,NA,NA,NA,NA
"3105_5_1J",5,2017,TRUE,TRUE,7,11.5,TRUE,2
"3106_5_17E",5,2017,TRUE,TRUE,7,15,TRUE,3
"3108_5_1I",5,2017,TRUE,TRUE,8,16,TRUE,4
"3109_5_12F",5,2017,TRUE,TRUE,4,7,TRUE,1
"3120_5_7G",5,2017,TRUE,TRUE,4,11.5,TRUE,2
"3124_5_16D",5,2017,TRUE,TRUE,2,12,TRUE,2
"3125_5_3I",5,2017,TRUE,TRUE,4,10.5,TRUE,1
"3135_5_18D",5,2017,TRUE,TRUE,3,12.5,TRUE,2
"3144_5_14J",5,2017,TRUE,TRUE,3,10,TRUE,1
"3148_5_2C",5,2017,TRUE,TRUE,2,11,TRUE,2
"3152_5_1G",5,2017,TRUE,TRUE,2,11.5,TRUE,1
"3153_5_14D",5,2017,TRUE,TRUE,2,13,TRUE,1
"3161_5_2F",5,2017,TRUE,TRUE,4,14.5,TRUE,3
"3170_5_9D",5,2017,TRUE,TRUE,3,13,TRUE,1
"3174_5_10I",5,2017,TRUE,TRUE,2,11,FALSE,NA
"3178_5_18E",5,2017,TRUE,TRUE,5,15,TRUE,3
"3180_5_17B",5,2017,FALSE,FALSE,NA,NA,NA,NA
"3180_5_18C",5,2017,TRUE,TRUE,4,14.5,TRUE,2
"3184_5_11E",5,2017,TRUE,TRUE,2,9,TRUE,2
"3186_5_15G",5,2017,TRUE,TRUE,1,11.5,FALSE,NA
"3191_5_6E",5,2017,TRUE,TRUE,3,7,TRUE,2
"3192_5_4C",5,2017,TRUE,TRUE,6,11,TRUE,1
"3193_5_3B",5,2017,TRUE,TRUE,5,9.5,TRUE,3
"3194_5_3C",5,2017,TRUE,TRUE,5,12,TRUE,3
"3196_5_4D",5,2017,TRUE,TRUE,6,10.5,TRUE,4
"3197_5_3A",5,2017,TRUE,FALSE,NA,NA,FALSE,NA
"3198_5_9B",5,2017,TRUE,FALSE,NA,NA,FALSE,NA
"3199_5_4B",5,2017,TRUE,TRUE,5,9,TRUE,2
"3200_5_4F",5,2017,TRUE,TRUE,7,11.5,TRUE,4
"3328_5_0H",5,2017,TRUE,TRUE,10,17,TRUE,5
"3329_5_10H",5,2017,TRUE,TRUE,3,11,FALSE,NA
"3330_5_9B",5,2017,TRUE,TRUE,1,10,TRUE,1
"3331_5_13E",5,2017,TRUE,TRUE,3,9,TRUE,1
"3334_5_18C",5,2017,TRUE,TRUE,4,15.5,TRUE,2
"3338_5_3I",5,2017,TRUE,TRUE,3,10,TRUE,2
"3342_5_17B",5,2017,FALSE,FALSE,NA,NA,NA,NA
"3343_5_13C",5,2017,TRUE,TRUE,1,4.5,FALSE,NA
"3361_5_13A",5,2017,TRUE,TRUE,4,15.5,TRUE,2
"3362_5_10F",5,2017,TRUE,TRUE,5,6,TRUE,4
"3363_5_8E",5,2017,TRUE,FALSE,NA,NA,FALSE,NA
"3508_5_2I",5,2017,TRUE,TRUE,3,12.5,FALSE,NA
"3516_5_12C",5,2017,TRUE,TRUE,3,10,TRUE,2
"3538_5_13C",5,2017,TRUE,TRUE,2,9,TRUE,1
"3546_5_9F",5,2017,TRUE,TRUE,4,8,TRUE,2
"3560_5_3B",5,2017,TRUE,TRUE,4,8,TRUE,1
"3566_5_13H",5,2017,TRUE,TRUE,2,8.5,TRUE,2
"3577_5_13G",5,2017,TRUE,TRUE,3,11,TRUE,2
"3592_5_7J",5,2017,TRUE,TRUE,3,12,TRUE,1
"3615_5_11J",5,2017,TRUE,TRUE,3,18.5,TRUE,1
"3622_5_5D",5,2017,TRUE,TRUE,2,13,TRUE,2
"3640_5_5G",5,2017,TRUE,TRUE,3,15,TRUE,1
"3644_5_8H",5,2017,TRUE,TRUE,2,13,FALSE,NA
"3649_5_11A",5,2017,TRUE,TRUE,3,11,TRUE,1
"3663_5_19I",5,2017,TRUE,TRUE,2,10,FALSE,NA
"3679_5_17F",5,2017,TRUE,TRUE,4,13.5,TRUE,2
"3684_5_7E",5,2017,TRUE,TRUE,3,7.5,TRUE,2
"3685_5_18B",5,2017,TRUE,TRUE,5,18.5,TRUE,3
"3697_5_16G",5,2017,TRUE,TRUE,3,11.5,TRUE,1
"3706_5_5I",5,2017,TRUE,TRUE,5,13,TRUE,3
"3708_5_6F",5,2017,TRUE,TRUE,6,12.5,TRUE,7
"3710_5_14H",5,2017,TRUE,TRUE,2,6,TRUE,2
"3713_5_19F",5,2017,TRUE,TRUE,3,10,TRUE,2
"3714_5_7G",5,2017,TRUE,TRUE,1,9.5,FALSE,NA
"3803_5_8A",5,2017,TRUE,TRUE,3,9,TRUE,1
"3807_5_11H",5,2017,TRUE,TRUE,3,12.5,TRUE,2
"3810_5_8B",5,2017,TRUE,TRUE,2,8,TRUE,2
"3811_5_16J",5,2017,TRUE,TRUE,3,10,TRUE,2
"3817_5_17H",5,2017,TRUE,TRUE,3,10.5,TRUE,2
"3820_5_3C",5,2017,TRUE,TRUE,3,11,TRUE,2
"3827_5_11C",5,2017,TRUE,TRUE,4,12,TRUE,2
"3833_5_16B",5,2017,TRUE,TRUE,2,10,TRUE,1
"3836_5_9C",5,2017,TRUE,TRUE,3,11,TRUE,1
"3869_5_18E",5,2017,TRUE,TRUE,4,14.5,TRUE,2
"3877_5_3J",5,2017,TRUE,TRUE,2,13,FALSE,NA
"3888_5_17I",5,2017,TRUE,TRUE,2,10.5,TRUE,2
"3896_5_10F",5,2017,TRUE,TRUE,3,8,TRUE,1
"3907_5_16B",5,2017,TRUE,TRUE,2,11.5,TRUE,1
"3941_5_7B",5,2017,TRUE,TRUE,5,7,TRUE,4
"3984_5_15H",5,2017,TRUE,TRUE,3,10,TRUE,1
"3987_5_3H",5,2017,TRUE,TRUE,3,14.5,TRUE,2
"3988_5_14C",5,2017,TRUE,TRUE,4,8,FALSE,NA
"3998_5_3H",5,2017,TRUE,TRUE,3,14.5,FALSE,NA
"3005_6_18E",6,2017,TRUE,TRUE,2,10.5,TRUE,1
"3008_6_4J",6,2017,TRUE,TRUE,5,12.5,TRUE,3
"3070_6_4G",6,2017,TRUE,TRUE,7,13,TRUE,3
"3136_6_16B",6,2017,TRUE,TRUE,3,13.5,TRUE,2
"3140_6_18F",6,2017,TRUE,TRUE,2,15,TRUE,2
"3141_6_15E",6,2017,TRUE,TRUE,6,19,FALSE,NA
"3142_6_19D",6,2017,TRUE,TRUE,3,13,TRUE,2
"3164_6_13A",6,2017,TRUE,TRUE,1,13,FALSE,NA
"3173_6_18F",6,2017,TRUE,TRUE,4,9.5,TRUE,1
"3179_6_5E",6,2017,TRUE,TRUE,4,18,TRUE,2
"3319_6_11A",6,2017,TRUE,TRUE,3,15,TRUE,1
"3345_6_12D",6,2017,TRUE,TRUE,6,16.5,TRUE,3
"3358_6_12D",6,2017,TRUE,TRUE,1,20,FALSE,NA
"3360_6_12C",6,2017,TRUE,TRUE,2,22.5,TRUE,1
"3372_6_14G",6,2017,TRUE,TRUE,2,13.5,FALSE,NA
"3373_6_14H",6,2017,TRUE,TRUE,3,11,FALSE,NA
"3374_6_18H",6,2017,TRUE,TRUE,2,9,FALSE,NA
"3400_6_8E",6,2017,TRUE,TRUE,7,15,TRUE,3
"3518_6_10I",6,2017,TRUE,TRUE,2,15,TRUE,1
"3541_6_18A",6,2017,TRUE,TRUE,2,15.5,FALSE,NA
"3570_6_19F",6,2017,TRUE,TRUE,6,15,TRUE,4
"3601_6_12B",6,2017,TRUE,TRUE,1,17.5,TRUE,1
"3630_6_16I",6,2017,TRUE,TRUE,4,13,TRUE,1
"3643_6_18H",6,2017,TRUE,TRUE,3,17,TRUE,1
"3648_6_16F",6,2017,TRUE,TRUE,4,18.5,TRUE,2
"3669_6_14E",6,2017,TRUE,TRUE,1,8,TRUE,1
"3825_6_12C",6,2017,TRUE,TRUE,3,21.5,FALSE,NA
"3887_6_16D",6,2017,TRUE,TRUE,2,14.5,TRUE,1
"3916_6_7C",6,2017,TRUE,TRUE,1,26.5,FALSE,NA
"3044_7_7D",7,2017,TRUE,TRUE,2,20,TRUE,1
"3069_7_1C",7,2017,TRUE,TRUE,4,18.5,TRUE,2
"3089_7_5I",7,2017,TRUE,TRUE,2,17,TRUE,2
"3100_7_9B",7,2017,TRUE,TRUE,2,19,TRUE,1
"3131_7_12F",7,2017,FALSE,FALSE,NA,NA,NA,NA
"3296_7_9C",7,2017,TRUE,TRUE,3,18,TRUE,2
"3308_7_0I",7,2017,TRUE,TRUE,1,19,TRUE,1
"3327_7_1H",7,2017,TRUE,TRUE,1,15,FALSE,NA
"3357_7_13G",7,2017,FALSE,FALSE,NA,NA,NA,NA
"3368_7_7I",7,2017,TRUE,TRUE,8,14,TRUE,6
"3370_7_2A",7,2017,TRUE,TRUE,3,17,TRUE,2
"3375_7_3C",7,2017,TRUE,TRUE,2,17,TRUE,1
"3398_7_9C",7,2017,TRUE,TRUE,4,14,FALSE,NA
"3513_7_13C",7,2017,FALSE,FALSE,NA,NA,NA,NA
"3636_7_3J",7,2017,TRUE,TRUE,2,15.5,TRUE,1
"3688_7_7H",7,2017,TRUE,TRUE,4,18,TRUE,2
"3696_7_13D",7,2017,FALSE,FALSE,NA,NA,NA,NA
"3866_7_10B",7,2017,TRUE,TRUE,5,17,TRUE,2
"3874_7_8C",7,2017,TRUE,TRUE,4,22,TRUE,1
"3915_7_1F",7,2017,TRUE,TRUE,2,18,TRUE,1
"3981_7_0D",7,2017,TRUE,TRUE,2,16,FALSE,NA
"3994_7_9J",7,2017,TRUE,TRUE,6,14,TRUE,2
"3059_9_110.21",9,2017,TRUE,TRUE,3,20,TRUE,1
"3143_9_140.95",9,2017,TRUE,TRUE,4,22,TRUE,1
"3183_9_130.19",9,2017,TRUE,TRUE,6,21,TRUE,2
"3639_9_110.09",9,2017,TRUE,TRUE,8,20.5,TRUE,2
"3190_10_1B",10,2017,TRUE,TRUE,1,14.5,FALSE,NA
"3353_10_5E",10,2017,TRUE,TRUE,1,24.5,FALSE,NA
"3378_10_5D",10,2017,TRUE,TRUE,2,19,FALSE,NA
"3547_10_4F",10,2017,TRUE,TRUE,2,20.5,FALSE,NA
"3655_10_6B",10,2017,TRUE,TRUE,2,20.5,FALSE,NA
"3670_10_4E",10,2017,TRUE,FALSE,NA,NA,FALSE,NA
"3002_12_3B",12,2017,TRUE,TRUE,1,7,TRUE,2
"3354_12_15G",12,2017,TRUE,TRUE,1,7,FALSE,NA
"3366_12_15D",12,2017,TRUE,TRUE,2,10.5,TRUE,1
"3369_12_14C",12,2017,TRUE,TRUE,2,3.5,FALSE,NA
"3376_12_16E",12,2017,TRUE,TRUE,1,2,FALSE,NA
"3386_12_17D",12,2017,TRUE,TRUE,2,4,FALSE,NA
"3388_12_18E",12,2017,TRUE,TRUE,1,3.5,FALSE,NA
"3394_12_16C",12,2017,TRUE,TRUE,1,4,FALSE,NA
"3395_12_17C",12,2017,TRUE,TRUE,1,3.5,FALSE,NA
"3536_12_18A",12,2017,TRUE,TRUE,3,11.5,TRUE,2
"3551_12_11H",12,2017,TRUE,TRUE,2,8,TRUE,2
"3578_12_15A",12,2017,TRUE,TRUE,2,9.5,TRUE,2
"3834_12_15C",12,2017,TRUE,TRUE,2,7.5,FALSE,NA
"3876_12_11H",12,2017,TRUE,TRUE,1,8,FALSE,NA
"3009_13_17J",13,2017,TRUE,TRUE,5,12.5,TRUE,1
"3018_13_10G",13,2017,TRUE,TRUE,2,13,TRUE,2
"3023_13_16G",13,2017,TRUE,TRUE,5,14.5,TRUE,2
"3027_13_0C",13,2017,TRUE,TRUE,4,11,TRUE,2
"3039_13_0E",13,2017,TRUE,TRUE,2,17,TRUE,2
"3061_13_19E",13,2017,TRUE,TRUE,1,5.5,FALSE,NA
"3079_13_9B",13,2017,TRUE,TRUE,13,10.5,TRUE,4
"3088_13_9B",13,2017,TRUE,TRUE,7,10,TRUE,2
"3123_13_5H",13,2017,TRUE,TRUE,24,10,TRUE,5
"3128_13_13H",13,2017,TRUE,TRUE,5,10,TRUE,3
"3142_13_17A",13,2017,TRUE,TRUE,2,13,TRUE,2
"3154_13_16J",13,2017,TRUE,TRUE,4,14.5,TRUE,2
"3155_13_5A",13,2017,TRUE,TRUE,4,13,TRUE,4
"3164_13_17C",13,2017,TRUE,TRUE,3,13,TRUE,1
"3167_13_12G",13,2017,TRUE,TRUE,3,8,TRUE,2
"3178_13_2C",13,2017,TRUE,TRUE,2,10,TRUE,2
"3187_13_1J",13,2017,TRUE,TRUE,6,14,TRUE,2
"3287_13_10H",13,2017,TRUE,TRUE,2,13,TRUE,1
"3333_13_12A",13,2017,TRUE,TRUE,2,12,FALSE,NA
"3336_13_3C",13,2017,TRUE,TRUE,5,13,TRUE,2
"3355_13_16C",13,2017,TRUE,TRUE,1,17,FALSE,NA
"3356_13_15G",13,2017,TRUE,TRUE,3,8,TRUE,2
"3357_13_16J",13,2017,TRUE,TRUE,1,16,FALSE,NA
"3358_13_16A",13,2017,TRUE,TRUE,1,15,FALSE,NA
"3359_13_14H",13,2017,TRUE,TRUE,2,8.5,TRUE,1
"3367_13_3H",13,2017,TRUE,TRUE,2,8,TRUE,1
"3373_13_13J",13,2017,TRUE,TRUE,2,10,FALSE,NA
"3375_13_14F",13,2017,TRUE,TRUE,1,9.5,FALSE,NA
"3376_13_16F",13,2017,TRUE,TRUE,1,8.5,FALSE,NA
"3377_13_18D",13,2017,TRUE,TRUE,1,4,FALSE,NA
"3382_13_5C",13,2017,TRUE,TRUE,2,9.5,TRUE,3
"3383_13_18I",13,2017,TRUE,TRUE,1,9.5,TRUE,1
"3384_13_6G",13,2017,TRUE,TRUE,2,14,TRUE,1
"3385_13_16D",13,2017,TRUE,TRUE,3,14.5,TRUE,1
"3388_13_9H",13,2017,TRUE,TRUE,3,9.5,TRUE,1
"3389_13_16D",13,2017,TRUE,TRUE,3,12.5,TRUE,1
"3390_13_7F",13,2017,TRUE,TRUE,5,5,TRUE,1
"3391_13_7G",13,2017,TRUE,TRUE,1,9,TRUE,3
"3392_13_18C",13,2017,TRUE,TRUE,1,7,FALSE,NA
"3393_13_18C",13,2017,TRUE,TRUE,2,5,FALSE,NA
"3396_13_12B",13,2017,TRUE,TRUE,2,9,TRUE,2
"3397_13_17G",13,2017,TRUE,TRUE,2,10.5,FALSE,NA
"3400_13_3H",13,2017,TRUE,TRUE,2,12,TRUE,1
"3480_13_16C",13,2017,TRUE,TRUE,1,13.5,FALSE,NA
"3481_13_12F",13,2017,TRUE,TRUE,3,10.5,TRUE,2
"3535_13_18A",13,2017,TRUE,TRUE,2,15.5,TRUE,1
"3558_13_0F",13,2017,TRUE,TRUE,4,10.5,TRUE,1
"3565_13_19F",13,2017,TRUE,TRUE,1,6.5,FALSE,NA
"3573_13_18D",13,2017,TRUE,TRUE,1,6,FALSE,NA
"3595_13_2F",13,2017,TRUE,TRUE,5,9.5,TRUE,3
"3604_13_2H",13,2017,TRUE,TRUE,6,7,TRUE,3
"3605_13_15F",13,2017,TRUE,TRUE,1,15.5,FALSE,NA
"3616_13_10B",13,2017,TRUE,TRUE,2,12,FALSE,NA
"3617_13_19G",13,2017,TRUE,TRUE,2,14.5,TRUE,1
"3620_13_12J",13,2017,TRUE,TRUE,1,9.5,FALSE,NA
"3628_13_17D",13,2017,TRUE,TRUE,2,16.5,TRUE,1
"3638_13_8C",13,2017,TRUE,TRUE,5,13,TRUE,3
"3642_13_10G",13,2017,TRUE,TRUE,4,12,TRUE,3
"3658_13_11I",13,2017,TRUE,TRUE,3,9.5,TRUE,3
"3675_13_13I",13,2017,TRUE,TRUE,1,12.5,FALSE,NA
"3681_13_19D",13,2017,TRUE,TRUE,2,10,TRUE,1
"3700_13_15D",13,2017,TRUE,TRUE,3,11.5,TRUE,3
"3701_13_19E",13,2017,TRUE,TRUE,4,10.5,TRUE,1
"3705_13_14H",13,2017,TRUE,TRUE,3,13,TRUE,1
"3709_13_4F",13,2017,TRUE,TRUE,1,1.2,TRUE,1
"3823_13_18G",13,2017,TRUE,TRUE,1,4.5,FALSE,NA
"3826_13_5A",13,2017,TRUE,TRUE,4,11.5,TRUE,2
"3830_13_18C",13,2017,TRUE,TRUE,1,11,FALSE,NA
"3853_13_16A",13,2017,TRUE,TRUE,6,15,TRUE,3
"3980_13_0F",13,2017,TRUE,TRUE,6,15,TRUE,3
"3989_13_17A",13,2017,TRUE,TRUE,1,13,TRUE,1
"7537_13_4C",13,2017,TRUE,TRUE,6,10,TRUE,3
"3032_14_6B",14,2017,TRUE,TRUE,3,14,TRUE,1
"3035_14_3B",14,2017,TRUE,TRUE,1,4,FALSE,NA
"3058_14_2A",14,2017,TRUE,TRUE,2,12,FALSE,NA
"3084_14_12A",14,2017,TRUE,TRUE,1,11.5,FALSE,NA
"3085_14_5B",14,2017,FALSE,FALSE,NA,NA,NA,NA
"3107_14_13A",14,2017,TRUE,TRUE,2,16.5,FALSE,NA
"3118_14_17A",14,2017,TRUE,TRUE,3,13,TRUE,1
"3149_14_19A",14,2017,TRUE,TRUE,3,12,TRUE,1
"3169_14_15A",14,2017,TRUE,TRUE,2,14,FALSE,NA
"3300_14_6B",14,2017,TRUE,TRUE,4,13,TRUE,1
"3340_14_4A",14,2017,TRUE,TRUE,1,10.5,FALSE,NA
"3350_14_2A",14,2017,TRUE,TRUE,1,7.5,FALSE,NA
"3359_14_14C",14,2017,TRUE,TRUE,1,9.5,FALSE,NA
"3360_14_8D",14,2017,TRUE,TRUE,4,24,TRUE,2
"3361_14_9B",14,2017,TRUE,TRUE,1,10.5,FALSE,NA
"3362_14_8A",14,2017,TRUE,TRUE,3,15,TRUE,1
"3364_14_14H",14,2017,TRUE,TRUE,1,13.5,FALSE,NA
"3366_14_9C",14,2017,TRUE,TRUE,1,16,FALSE,NA
"3367_14_15H",14,2017,TRUE,TRUE,1,13,FALSE,NA
"3370_14_16A",14,2017,TRUE,TRUE,2,7.5,FALSE,NA
"3374_14_19G",14,2017,TRUE,TRUE,1,11,FALSE,NA
"3378_14_16A",14,2017,TRUE,TRUE,1,9.5,FALSE,NA
"3379_14_2A",14,2017,TRUE,TRUE,4,13,TRUE,1
"3380_14_5A",14,2017,TRUE,TRUE,2,14,FALSE,NA
"3381_14_5A",14,2017,TRUE,TRUE,2,11.5,FALSE,NA
"3382_14_4A",14,2017,TRUE,TRUE,2,10,FALSE,NA
"3385_14_5D",14,2017,TRUE,TRUE,1,16,FALSE,NA
"3398_14_6A",14,2017,TRUE,TRUE,1,15,FALSE,NA
"3575_14_19G",14,2017,TRUE,TRUE,2,13.5,FALSE,NA
"3587_14_19C",14,2017,TRUE,TRUE,2,10,FALSE,NA
"3607_14_10D",14,2017,TRUE,TRUE,4,20,TRUE,2
"3626_14_3A",14,2017,TRUE,TRUE,1,11,FALSE,NA
"3671_14_5C",14,2017,TRUE,TRUE,2,12,FALSE,NA
"3689_14_4B",14,2017,TRUE,TRUE,3,8,FALSE,NA
"3699_14_0E",14,2017,TRUE,TRUE,3,13,FALSE,NA
"3885_14_9D",14,2017,TRUE,TRUE,3,22,TRUE,2
"3913_14_5E",14,2017,TRUE,TRUE,3,20,FALSE,NA
"3926_14_5D",14,2017,TRUE,TRUE,2,20,FALSE,NA
"3928_14_17B",14,2017,TRUE,TRUE,1,10.5,FALSE,NA
"3014_15_9I",15,2017,TRUE,TRUE,8,10,TRUE,3
"3017_15_7G",15,2017,TRUE,TRUE,8,12,TRUE,4
"3052_15_3J",15,2017,TRUE,TRUE,4,10,TRUE,1
"3063_15_1J",15,2017,TRUE,TRUE,1,14,TRUE,1
"3065_15_2F",15,2017,TRUE,TRUE,7,14,TRUE,6
"3068_15_6I",15,2017,TRUE,TRUE,3,14,TRUE,1
"3083_15_7I",15,2017,TRUE,TRUE,5,12,TRUE,2
"3094_15_14D",15,2017,TRUE,TRUE,4,16,FALSE,NA
"3095_15_6J",15,2017,TRUE,TRUE,5,17,TRUE,2
"3116_15_16C",15,2017,TRUE,TRUE,5,18.5,TRUE,3
"3156_15_19D",15,2017,TRUE,TRUE,2,21.5,FALSE,NA
"3157_15_0J",15,2017,TRUE,TRUE,6,12,TRUE,2
"3177_15_6G",15,2017,TRUE,TRUE,7,16,TRUE,3
"3297_15_12I",15,2017,TRUE,TRUE,7,17.5,TRUE,3
"3303_15_10J",15,2017,TRUE,TRUE,3,19,FALSE,NA
"3332_15_5J",15,2017,TRUE,TRUE,3,16,TRUE,2
"3341_15_3H",15,2017,TRUE,TRUE,3,23,FALSE,NA
"3354_15_11B",15,2017,TRUE,TRUE,3,15,TRUE,2
"3367_15_14B",15,2017,TRUE,TRUE,4,16,TRUE,2
"3369_15_18D",15,2017,TRUE,TRUE,3,15,TRUE,1
"3371_15_14C",15,2017,TRUE,TRUE,6,18,TRUE,2
"3372_15_19C",15,2017,TRUE,TRUE,1,18,FALSE,NA
"3377_15_14G",15,2017,TRUE,TRUE,2,12,TRUE,1
"3384_15_16I",15,2017,TRUE,TRUE,7,13,TRUE,3
"3390_15_19C",15,2017,TRUE,TRUE,3,16,TRUE,2
"3392_15_1I",15,2017,TRUE,TRUE,5,13.5,TRUE,2
"3393_15_0J",15,2017,TRUE,TRUE,3,17,TRUE,1
"3395_15_16G",15,2017,TRUE,TRUE,3,17,TRUE,2
"3399_15_10J",15,2017,TRUE,TRUE,3,12,TRUE,1
"3401_15_12G",15,2017,TRUE,TRUE,4,15,TRUE,1
"3402_15_9F",15,2017,TRUE,TRUE,2,13,FALSE,NA
"3403_15_13J",15,2017,TRUE,TRUE,6,18,TRUE,4
"3404_15_9G",15,2017,TRUE,TRUE,1,10.5,FALSE,NA
"3405_15_8H",15,2017,TRUE,TRUE,3,16,TRUE,2
"3489_15_14G",15,2017,TRUE,TRUE,1,19,FALSE,NA
"3490_15_12C",15,2017,TRUE,TRUE,2,7,TRUE,1
"3491_15_17E",15,2017,TRUE,TRUE,3,16.5,TRUE,2
"3492_15_16D",15,2017,TRUE,TRUE,3,14,TRUE,2
"3493_15_14E",15,2017,TRUE,TRUE,5,11.5,TRUE,2
"3494_15_15C",15,2017,TRUE,TRUE,5,13,TRUE,2
"3495_15_12C",15,2017,TRUE,TRUE,2,12.5,TRUE,1
"3496_15_15A",15,2017,TRUE,TRUE,3,17.5,TRUE,1
"3497_15_14C",15,2017,TRUE,TRUE,5,10.5,TRUE,2
"3498_15_16C",15,2017,TRUE,TRUE,3,16,TRUE,1
"3500_15_10D",15,2017,TRUE,TRUE,1,20,FALSE,NA
"3581_15_15I",15,2017,TRUE,TRUE,3,21,TRUE,1
"3659_15_4C",15,2017,TRUE,TRUE,5,10.5,TRUE,3
"3686_15_16H",15,2017,TRUE,TRUE,4,20,TRUE,1
"3693_15_17G",15,2017,TRUE,TRUE,10,22,TRUE,4
"3706_15_13H",15,2017,TRUE,TRUE,3,14.5,TRUE,2
"3801_15_19E",15,2017,TRUE,TRUE,1,16,FALSE,NA
"3818_15_1A",15,2017,TRUE,TRUE,2,12,TRUE,1
"3832_15_8H",15,2017,TRUE,TRUE,5,13.5,TRUE,2
"3843_15_11J",15,2017,TRUE,TRUE,7,15,TRUE,3
"3848_15_10J",15,2017,TRUE,TRUE,7,15,TRUE,2
"3863_15_8I",15,2017,TRUE,TRUE,7,9.5,TRUE,3
"3868_15_15A",15,2017,TRUE,TRUE,5,14.5,TRUE,2
"3882_15_2I",15,2017,TRUE,TRUE,3,15.5,TRUE,1
"3894_15_12G",15,2017,TRUE,TRUE,5,18,TRUE,2
"3900_15_11F",15,2017,TRUE,TRUE,5,10.5,TRUE,1
"3932_15_13H",15,2017,TRUE,TRUE,2,19,FALSE,NA
"3940_15_5I",15,2017,TRUE,TRUE,5,17,TRUE,3
"3046_1_8B",1,2018,TRUE,TRUE,2,9,FALSE,NA
"3151_1_8H",1,2018,TRUE,TRUE,3,12,TRUE,1
"3410_1_4J",1,2018,TRUE,TRUE,2,13.5,FALSE,NA
"3411_1_9J",1,2018,TRUE,TRUE,2,7.5,FALSE,NA
"3412_1_9I",1,2018,TRUE,TRUE,1,8.5,FALSE,NA
"3506_1_2E",1,2018,TRUE,TRUE,3,13,TRUE,1
"3525_1_0E",1,2018,TRUE,TRUE,4,20,TRUE,1
"3527_1_0H",1,2018,TRUE,TRUE,3,17,TRUE,1
"3537_1_8J",1,2018,TRUE,TRUE,1,11.5,FALSE,NA
"3542_1_0I",1,2018,TRUE,TRUE,11,16,TRUE,4
"3543_1_2F",1,2018,TRUE,TRUE,3,18,FALSE,NA
"3553_1_7C",1,2018,TRUE,FALSE,NA,NA,FALSE,NA
"3554_1_5I",1,2018,TRUE,TRUE,5,12.5,TRUE,3
"3567_1_3I",1,2018,TRUE,TRUE,3,11,FALSE,NA
"3583_1_1I",1,2018,FALSE,FALSE,NA,NA,NA,NA
"3599_1_0I",1,2018,TRUE,TRUE,2,11.5,FALSE,NA
"3608_1_3D",1,2018,TRUE,TRUE,3,8,TRUE,1
"3610_1_0C",1,2018,TRUE,TRUE,6,16.5,TRUE,3
"3611_1_7I",1,2018,TRUE,TRUE,4,19,TRUE,1
"3627_1_7I",1,2018,TRUE,TRUE,2,13,TRUE,1
"3629_1_4I",1,2018,TRUE,TRUE,2,14,FALSE,NA
"3645_1_5J",1,2018,TRUE,TRUE,3,13,TRUE,1
"3650_1_7E",1,2018,TRUE,FALSE,NA,NA,FALSE,NA
"3687_1_5I",1,2018,FALSE,FALSE,NA,NA,NA,NA
"3692_1_7E",1,2018,TRUE,TRUE,2,6.5,FALSE,NA
"3814_1_0J",1,2018,TRUE,TRUE,3,8,TRUE,1
"3821_1_4A",1,2018,TRUE,TRUE,2,13.5,TRUE,1
"3845_1_7G",1,2018,TRUE,TRUE,2,15.5,FALSE,NA
"3860_1_3D",1,2018,TRUE,TRUE,2,12.5,FALSE,NA
"3871_1_8J",1,2018,TRUE,TRUE,4,10.5,TRUE,1
"3875_1_9B",1,2018,TRUE,TRUE,1,8,FALSE,NA
"3878_1_9E",1,2018,FALSE,FALSE,NA,NA,NA,NA
"3879_1_3D",1,2018,TRUE,TRUE,3,15,TRUE,1
"3930_1_8G",1,2018,TRUE,TRUE,4,22,TRUE,2
"3935_1_4I",1,2018,TRUE,TRUE,1,15.5,FALSE,NA
"3982_1_8B",1,2018,TRUE,FALSE,NA,NA,FALSE,NA
"3013_2_3I",2,2018,TRUE,TRUE,2,13.5,FALSE,NA
"3185_2_7I",2,2018,FALSE,FALSE,NA,NA,NA,NA
"3323_2_2C",2,2018,TRUE,TRUE,2,12,FALSE,NA
"3413_2_2E",2,2018,TRUE,TRUE,2,4.5,FALSE,NA
"3475_2_6D",2,2018,TRUE,TRUE,2,12,FALSE,NA
"3476_2_7E",2,2018,TRUE,TRUE,2,14.5,FALSE,NA
"3477_2_6C",2,2018,TRUE,TRUE,3,12,TRUE,1
"3480_2_3G",2,2018,TRUE,TRUE,2,8.5,FALSE,NA
"3501_2_0J",2,2018,TRUE,TRUE,3,15,TRUE,1
"3502_2_8B",2,2018,TRUE,TRUE,3,14,TRUE,1
"3519_2_9G",2,2018,TRUE,TRUE,3,20,TRUE,2
"3523_2_2D",2,2018,TRUE,TRUE,2,12,FALSE,NA
"3531_2_9B",2,2018,TRUE,TRUE,3,13,TRUE,1
"3533_2_2C",2,2018,TRUE,TRUE,3,9.5,FALSE,NA
"3539_2_7D",2,2018,TRUE,TRUE,3,11,FALSE,NA
