"year","plot","tag","plantid.seed","umbel.no","no.seeds","notes","No.leaves","Stalk_Height","Leaf.length","No.umbels","umbel.diam","Note","edited","plantid.demo","flowering.in.demo","coor.demo"
2023,5,3125,"3125_5_2I","1",42,"",4,42.5,17,2,"SOS",NA,FALSE,"3125_5_3I",TRUE,"3I"
2023,5,3125,"3125_5_2I","2",0,"",6,41,15,3,"SOS",NA,FALSE,"3125_5_14C",TRUE,"14C"
2023,5,3125,"3125_5_2I","2",0,"",4,42.5,17,2,"SOS",NA,FALSE,"3125_5_3I",TRUE,"3I"
2023,5,3148,"3148_5_3D","1",0,"",3,41,18.5,2,"SOS",NA,FALSE,"3148_5_2C",TRUE,"2C"
2023,5,3148,"3148_5_3D","2",0,"",3,41,18.5,2,"SOS",NA,FALSE,"3148_5_2C",TRUE,"2C"
2023,5,3152,"3152_5_0H","2",0,"",4,40,13,3,"SOS",NA,FALSE,"3152_5_1G",TRUE,"1G"
2023,5,3152,"3152_5_0H","1",14,"",4,40,13,3,"SOS",NA,FALSE,"3152_5_1G",TRUE,"1G"
2023,5,3161,"3161_5_2G","1",22,"",4,30,17,2,"SOS",NA,FALSE,"3161_5_2F",TRUE,"2F"
2023,5,3161,"3161_5_2G","2",0,"",4,30,17,2,"SOS",NA,FALSE,"3161_5_2F",TRUE,"2F"
2023,5,3191,"3191_5_6E","1",26,"",2,30,15,1,"4",NA,FALSE,"3191_5_6E",TRUE,"6E"
2023,5,3193,"3193_5_3B","1",0,"",2,23,10,1,NA,NA,FALSE,"3193_5_3B",TRUE,"3B"
2023,5,3195,"3195_5_1A","3",0,"",3,27,20,2,"SOS",NA,FALSE,"3195_5_1A",TRUE,"1A"
2023,5,3195,"3195_5_1A","2",0,"",3,27,20,2,"SOS",NA,FALSE,"3195_5_1A",TRUE,"1A"
2023,5,3195,"3195_5_1A","1",0,"",3,27,20,2,"SOS",NA,FALSE,"3195_5_1A",TRUE,"1A"
2023,5,3196,"3196_5_5C","2",22,"",4,28,11,2,"SOS",NA,FALSE,"3196_5_4D",TRUE,"4D"
2023,5,3196,"3196_5_5C","3",0,"",4,28,11,2,"SOS",NA,FALSE,"3196_5_4D",TRUE,"4D"
2023,5,3196,"3196_5_5C","1",38,"",4,28,11,2,"SOS",NA,FALSE,"3196_5_4D",TRUE,"4D"
2023,5,3196,"3196_5_5C","4",0,"",4,28,11,2,"SOS",NA,FALSE,"3196_5_4D",TRUE,"4D"
2023,5,3197,"3197_5_3A","1",80,"",5,34,11,4,"SOS",NA,FALSE,"3197_5_3A",TRUE,"3A"
2023,5,3197,"3197_5_3A","2",0,"",5,34,11,4,"SOS",NA,FALSE,"3197_5_3A",TRUE,"3A"
2023,5,3197,"3197_5_3A","4",0,"",5,34,11,4,"SOS",NA,FALSE,"3197_5_3A",TRUE,"3A"
2023,5,3197,"3197_5_3A","3",22,"",5,34,11,4,"SOS",NA,FALSE,"3197_5_3A",TRUE,"3A"
2023,5,3199,"3199_5_4A","4",0,"",7,37,16,4,"SOS",NA,FALSE,"3199_5_4B",TRUE,"4B"
2023,5,3199,"3199_5_4A","3",22,"",7,37,16,4,"SOS",NA,FALSE,"3199_5_4B",TRUE,"4B"
2023,5,3199,"3199_5_4A","2",0,"",7,37,16,4,"SOS",NA,FALSE,"3199_5_4B",TRUE,"4B"
2023,5,3199,"3199_5_4A","1",92,"",7,37,16,4,"SOS",NA,FALSE,"3199_5_4B",TRUE,"4B"
2023,5,3200,"3200_5_4E","1",0,"",8,30,14,4,"SOS",NA,FALSE,"3200_5_4F",TRUE,"4F"
2023,5,3200,"3200_5_4E","2",60,"",8,30,14,4,"SOS",NA,FALSE,"3200_5_4F",TRUE,"4F"
2023,5,3338,"3338_5_3I","2",0,"",4,25,17,3,"SOS",NA,FALSE,"3338_5_3I",TRUE,"3I"
2023,5,3338,"3338_5_3I","1",22,"",4,25,17,3,"SOS",NA,FALSE,"3338_5_3I",TRUE,"3I"
2023,5,3465,"3465_5_3B","1",2,"",3,9,12,2,"SOS",NA,FALSE,"3465_5_4C",TRUE,"4C"
2023,5,3465,"3465_5_3B","2",0,"",3,9,12,2,"SOS",NA,FALSE,"3465_5_4C",TRUE,"4C"
2023,5,3466,"3466_5_4B","1",0,"",2,14,13,1,"2",NA,FALSE,"3466_5_4B",TRUE,"4B"
2023,5,3468,"3468_5_0I","1",8,"",3,25,14,2,"SOS",NA,FALSE,"3468_5_1J",TRUE,"1J"
2023,5,3468,"3468_5_0I","2",0,"",3,25,14,2,"SOS",NA,FALSE,"3468_5_1J",TRUE,"1J"
2023,5,3484,"3484_5_5I","1",0,"",1,30,15,1,"8",NA,FALSE,"3484_5_5H",TRUE,"5H"
2023,5,3499,"3499_5_1H","1",2,"",3,23.5,17,2,"SOS",NA,FALSE,"3499_5_2G",TRUE,"2G"
2023,5,3499,"3499_5_1H","2",0,"",3,23.5,17,2,"SOS",NA,FALSE,"3499_5_2G",TRUE,"2G"
2023,5,3546,"3546_5_9G","1",34,"",1,30,NA,1,"5",NA,FALSE,"3546_5_9F",TRUE,"9F"
2023,5,3560,"3560_5_3B","1",6,"",6,23,11.5,5,"SOS",NA,FALSE,"3560_5_3B",TRUE,"3B"
2023,5,3560,"3560_5_3B","5",0,"",6,23,11.5,5,"SOS",NA,FALSE,"3560_5_3B",TRUE,"3B"
2023,5,3560,"3560_5_3B","3",0,"",6,23,11.5,5,"SOS",NA,FALSE,"3560_5_3B",TRUE,"3B"
2023,5,3560,"3560_5_3B","2",0,"",6,23,11.5,5,"SOS",NA,FALSE,"3560_5_3B",TRUE,"3B"
2023,5,3560,"3560_5_3B","4",0,"",6,23,11.5,5,"SOS",NA,FALSE,"3560_5_3B",TRUE,"3B"
2023,5,3644,"3644_5_9H","2",46,"",7,49,15,4,"SOS",NA,FALSE,"3644_5_8H",TRUE,"8H"
2023,5,3644,"3644_5_9H","3",0,"",7,49,15,4,"SOS",NA,FALSE,"3644_5_8H",TRUE,"8H"
2023,5,3644,"3644_5_9H","1",94,"",7,49,15,4,"SOS",NA,FALSE,"3644_5_8H",TRUE,"8H"
2023,5,3644,"3644_5_9H","4",0,"",7,49,15,4,"SOS",NA,FALSE,"3644_5_8H",TRUE,"8H"
2023,5,3708,"3708_5_6G","1",0,"",2,19,5,1,NA,NA,FALSE,"3708_5_6F",TRUE,"6F"
2023,5,3714,"3714_5_7I","2",0,"",4,33,12,2,"SOS",NA,FALSE,"3714_5_7G",TRUE,"7G"
2023,5,3714,"3714_5_7I","1",40,"",4,33,12,2,"SOS",NA,FALSE,"3714_5_7G",TRUE,"7G"
2023,5,3788,"3788_5_0G","2",0,"",4,35,24,2,"SOS",NA,FALSE,"3788_5_0F",TRUE,"0F"
2023,5,3788,"3788_5_0G","1",0,"",4,35,24,2,"SOS",NA,FALSE,"3788_5_0F",TRUE,"0F"
2023,5,3810,"3810_5_9C","2",2,"",5,37,17,4,"SOS",NA,FALSE,"3810_5_8B",TRUE,"8B"
2023,5,3810,"3810_5_9C","3",0,"",5,37,17,4,"SOS",NA,FALSE,"3810_5_8B",TRUE,"8B"
2023,5,3810,"3810_5_9C","4",0,"",5,37,17,4,"SOS",NA,FALSE,"3810_5_8B",TRUE,"8B"
2023,5,3810,"3810_5_9C","1",14,"",5,37,17,4,"SOS",NA,FALSE,"3810_5_8B",TRUE,"8B"
2023,5,3820,"3820_5_4D","1",10,"",3,30,19,2,"SOS",NA,FALSE,"3820_5_3C",TRUE,"3C"
2023,5,3820,"3820_5_4D","2",0,"",3,30,19,2,"SOS",NA,FALSE,"3820_5_3C",TRUE,"3C"
2023,5,3877,"3877_5_3J","1",0,"",1,32,15.5,1,"3.5",NA,FALSE,"3877_5_3J",TRUE,"3J"
2023,5,3941,"3941_5_8C","4",0,"",16,37,13.5,8,"SOS",NA,FALSE,"3941_5_7B",TRUE,"7B"
2023,5,3941,"3941_5_8C","7",0,"",16,37,13.5,8,"SOS",NA,FALSE,"3941_5_7B",TRUE,"7B"
2023,5,3941,"3941_5_8C","8",0,"",16,37,13.5,8,"SOS",NA,FALSE,"3941_5_7B",TRUE,"7B"
2023,5,3941,"3941_5_8C","5",0,"",16,37,13.5,8,"SOS",NA,FALSE,"3941_5_7B",TRUE,"7B"
2023,5,3941,"3941_5_8C","6",0,"",16,37,13.5,8,"SOS",NA,FALSE,"3941_5_7B",TRUE,"7B"
2023,5,3941,"3941_5_8C","2",22,"",16,37,13.5,8,"SOS",NA,FALSE,"3941_5_7B",TRUE,"7B"
2023,5,3941,"3941_5_8C","1",54,"",16,37,13.5,8,"SOS",NA,FALSE,"3941_5_7B",TRUE,"7B"
2023,5,3941,"3941_5_8C","3",28,"",16,37,13.5,8,"SOS",NA,FALSE,"3941_5_7B",TRUE,"7B"
2023,5,3987,"3987_5_3G","1",17,"",3,42,13,2,"SOS",NA,FALSE,"3987_5_3H",TRUE,"3H"
2023,5,3987,"3987_5_3G","2",0,"",3,42,13,2,"SOS",NA,FALSE,"3987_5_3H",TRUE,"3H"
2023,5,5017,"5017_5_6H","1",0,"",2,30,16,1,"4.5",NA,FALSE,"5017_5_6H",TRUE,"6H"
2023,5,5021,"5021_5_5E","1",0,"",3,37,12,2,"SOS",NA,FALSE,"5021_5_5F",TRUE,"5F"
2023,5,5021,"5021_5_5E","2",0,"",3,37,12,2,"SOS",NA,FALSE,"5021_5_5F",TRUE,"5F"
2023,5,5022,"5022_5_9F","1",0,"",1,29,14,1,"4","tag mis-recorded as 2055",TRUE,"5022_5_8F",TRUE,"8F"
2023,5,5026,"5026_5_3D","1",0,"",3,26,17,2,"SOS",NA,FALSE,"5026_5_3D",TRUE,"3D"
2023,5,5026,"5026_5_3D","2",0,"",3,26,17,2,"SOS",NA,FALSE,"5026_5_3D",TRUE,"3D"
2023,5,5027,"5027_5_1H","1",0,"",2,34,15,1,"4",NA,FALSE,"5027_5_1H",TRUE,"1H"
2023,5,7512,"7512_5_2G","1",0,"",1,24,19,1,NA,NA,FALSE,"7512_5_2G",TRUE,"2G"
2023,5,7519,"7519_5_3D","1",0,"[tag corrected during cleaning]",2,30,17,1,"4",NA,FALSE,"7519_5_3D",TRUE,"3D"
2023,5,7522,"7522_5_3E","2",38,"",4,38,14,2,"SOS",NA,FALSE,"7522_5_3F",TRUE,"3F"
2023,5,7522,"7522_5_3E","1",18,"",4,38,14,2,"SOS",NA,FALSE,"7522_5_3F",TRUE,"3F"
2023,5,7524,"7524_5_6H","1",0,"",2,20,11,1,NA,NA,FALSE,"7524_5_6H",TRUE,"6H"
2023,5,7542,"7542_5_8D","1",0,"",2,21,8,1,"2",NA,FALSE,"7542_5_8D",TRUE,"8D"
2023,5,7553,"7553_5_4E","1",26,"",2,36,12,1,"6",NA,FALSE,"7553_5_4E",TRUE,"4E"
2023,5,7564,"7564_5_3B","1",0,"",2,27,18,1,"6",NA,FALSE,"7564_5_3B",TRUE,"3B"
2023,5,7570,"7570_5_1H","1",0,"",2,14,13,1,NA,NA,FALSE,"7570_5_1H",TRUE,"1H"
2023,5,7596,"7596_5_4G","1",0,"",2,28,15,1,"2.5",NA,FALSE,"7596_5_4G",TRUE,"4G"
2023,5,7597,"7597_5_6G","1",0,"",2,30,13,1,"4.5",NA,FALSE,"7597_5_7F",TRUE,"7F"
2023,6,3005,"3005_6_18F","1",0,"",2,30,18,1,"4",NA,FALSE,"3005_6_18E",TRUE,"18E"
2023,6,3008,"3008_6_4J","1",32,"",3,39,19,2,"SOS",NA,FALSE,"3008_6_4J",TRUE,"4J"
2023,6,3008,"3008_6_4J","2",0,"",3,39,19,2,"SOS",NA,FALSE,"3008_6_4J",TRUE,"4J"
2023,6,3070,"3070_6_4G","1",26,"",7,52,19.5,4,"SOS",NA,FALSE,"3070_6_4G",TRUE,"4G"
2023,6,3070,"3070_6_4G","3",0,"",7,52,19.5,4,"SOS",NA,FALSE,"3070_6_4G",TRUE,"4G"
2023,6,3070,"3070_6_4G","4",0,"",7,52,19.5,4,"SOS",NA,FALSE,"3070_6_4G",TRUE,"4G"
2023,6,3070,"3070_6_4G","2",0,"",7,52,19.5,4,"SOS",NA,FALSE,"3070_6_4G",TRUE,"4G"
2023,6,3136,"3136_6_16C","3",0,"",6,45,24,3,"SOS",NA,FALSE,"3136_6_16B",TRUE,"16B"
2023,6,3136,"3136_6_16C","2",62,"",6,45,24,3,"SOS",NA,FALSE,"3136_6_16B",TRUE,"16B"
2023,6,3136,"3136_6_16C","1",0,"",6,45,24,3,"SOS",NA,FALSE,"3136_6_16B",TRUE,"16B"
2023,6,3140,"3140_6_18F","2",28,"",5,30,19,4,"SOS",NA,FALSE,"3140_6_18F",TRUE,"18F"
2023,6,3140,"3140_6_18F","3",0,"",5,30,19,4,"SOS",NA,FALSE,"3140_6_18F",TRUE,"18F"
2023,6,3140,"3140_6_18F","4",0,"",5,30,19,4,"SOS",NA,FALSE,"3140_6_18F",TRUE,"18F"
2023,6,3140,"3140_6_18F","1",32,"",5,30,19,4,"SOS",NA,FALSE,"3140_6_18F",TRUE,"18F"
2023,6,3141,"3141_6_13E","2",0,"",5,28,16,3,"SOS",NA,FALSE,"3141_6_15E",TRUE,"15E"
2023,6,3141,"3141_6_13E","1",0,"",5,28,16,3,"SOS",NA,FALSE,"3141_6_15E",TRUE,"15E"
2023,6,3141,"3141_6_13E","3",0,"",5,28,16,3,"SOS",NA,FALSE,"3141_6_15E",TRUE,"15E"
2023,6,3142,"3142_6_19D","1",0,"",1,23,17,2,"SOS",NA,FALSE,"3142_6_19D",TRUE,"19D"
2023,6,3142,"3142_6_19D","2",0,"",1,23,17,2,"SOS",NA,FALSE,"3142_6_19D",TRUE,"19D"
2023,6,3173,"3173_6_8G","1",0,"",2,26,20,1,"5",NA,FALSE,"3173_6_18F",TRUE,"18F"
2023,6,3179,"3179_6_4D","3",0,"",6,44,20,3,"SOS",NA,FALSE,"3179_6_5E",TRUE,"5E"
2023,6,3179,"3179_6_4D","1",74,"",6,44,20,3,"SOS",NA,FALSE,"3179_6_5E",TRUE,"5E"
2023,6,3179,"3179_6_4D","2",0,"",6,44,20,3,"SOS",NA,FALSE,"3179_6_5E",TRUE,"5E"
2023,6,3319,"3319_6_11A","1",0,"",2,19,23,1,"2",NA,FALSE,"3319_6_11A",TRUE,"11A"
2023,6,3345,"3345_6_12D","2",60,"",5,49,23,4,"SOS","fixed ycoor (was C)",TRUE,"3345_6_12D",TRUE,"12D"
2023,6,3345,"3345_6_12D","3",0,"",5,49,23,4,"SOS","fixed ycoor (was C)",TRUE,"3345_6_12D",TRUE,"12D"
2023,6,3345,"3345_6_12D","4",0,"",5,49,23,4,"SOS","fixed ycoor (was C)",TRUE,"3345_6_12D",TRUE,"12D"
2023,6,3345,"3345_6_12D","1",36,"",5,49,23,4,"SOS","fixed ycoor (was C)",TRUE,"3345_6_12D",TRUE,"12D"
2023,6,3358,"3358_6_11D","3",4,"",7,43,21,4,"SOS",NA,FALSE,"3358_6_12D",TRUE,"12D"
2023,6,3358,"3358_6_11D","2",12,"",7,43,21,4,"SOS",NA,FALSE,"3358_6_12D",TRUE,"12D"
2023,6,3358,"3358_6_11D","4",0,"",7,43,21,4,"SOS",NA,FALSE,"3358_6_12D",TRUE,"12D"
2023,6,3358,"3358_6_11D","1",28,"",7,43,21,4,"SOS",NA,FALSE,"3358_6_12D",TRUE,"12D"
2023,6,3360,"3360_6_12C","1",0,"",3,32,22,1,"5",NA,FALSE,"3360_6_12C",TRUE,"12C"
2023,6,3372,"3372_6_14F","2",0,"",4,34,19,2,"SOS",NA,FALSE,"3372_6_14G",TRUE,"14G"
2023,6,3372,"3372_6_14F","1",0,"",4,34,19,2,"SOS",NA,FALSE,"3372_6_14G",TRUE,"14G"
2023,6,3374,"3374_6_18H","1",6,"",4,29,17.5,1,"5.5",NA,FALSE,"3374_6_18H",TRUE,"18H"
2023,6,3400,"3400_6_7E","2",8,"",3,30.5,24,2,"SOS",NA,FALSE,"3400_6_8E",TRUE,"8E"
2023,6,3400,"3400_6_7E","1",0,"",3,30.5,24,2,"SOS",NA,FALSE,"3400_6_8E",TRUE,"8E"
2023,6,3454,"3454_6_15I","1",0,"[was cf on 4 jun]",0,NA,NA,NA,NA,NA,FALSE,"3454_6_15H",FALSE,"15H"
2023,6,3454,"3454_6_15I","2",0,"[was cf on 4 jun]",0,NA,NA,NA,NA,NA,FALSE,"3454_6_15H",FALSE,"15H"
2023,6,3466,"3466_6_19C","2",0,"",5,42,23.5,3,"SOS",NA,FALSE,"3466_6_19B",TRUE,"19B"
2023,6,3466,"3466_6_19C","3",0,"",5,42,23.5,3,"SOS",NA,FALSE,"3466_6_19B",TRUE,"19B"
2023,6,3466,"3466_6_19C","1",72,"",5,42,23.5,3,"SOS",NA,FALSE,"3466_6_19B",TRUE,"19B"
2023,6,3489,"3489_6_12C","1",16,"",3,43,24,2,"SOS",NA,FALSE,"3489_6_13B",TRUE,"13B"
2023,6,3489,"3489_6_12C","2",0,"",3,43,24,2,"SOS",NA,FALSE,"3489_6_13B",TRUE,"13B"
2023,6,3518,"3518_6_16J","3",0,"found in 10I; [not captured by datasheet-making script because cf]",5,44.5,17,3,"SOS",NA,FALSE,"3518_6_10I",TRUE,"10I"
2023,6,3570,"3570_6_18F","1",8,"",4,28,14,2,"SOS",NA,FALSE,"3570_6_19F",TRUE,"19F"
2023,6,3570,"3570_6_18F","2",0,"",4,28,14,2,"SOS",NA,FALSE,"3570_6_19F",TRUE,"19F"
2023,6,3630,"3630_6_16I","1",0,"",4,49,26.5,2,"SOS",NA,FALSE,"3630_6_16I",TRUE,"16I"
2023,6,3630,"3630_6_16I","2",0,"",4,49,26.5,2,"SOS",NA,FALSE,"3630_6_16I",TRUE,"16I"
2023,6,3643,"3643_6_18I","1",0,"",2,22,18,1,"4",NA,FALSE,"3643_6_18H",TRUE,"18H"
2023,6,3648,"3648_6_15F","1",0,"",4,30,17,2,"SOS",NA,FALSE,"3648_6_16F",TRUE,"16F"
2023,6,3648,"3648_6_15F","2",0,"",4,30,17,2,"SOS",NA,FALSE,"3648_6_16F",TRUE,"16F"
2023,6,3669,"3669_6_13F","2",0,"",3,39,17,2,"SOS",NA,FALSE,"3669_6_14E",TRUE,"14E"
2023,6,3669,"3669_6_13F","1",56,"",3,39,17,2,"SOS",NA,FALSE,"3669_6_14E",TRUE,"14E"
2023,6,3725,"3725_6_15H","1",0,"",4,24,16,2,"SOS",NA,FALSE,"3725_6_15G",TRUE,"15G"
2023,6,3725,"3725_6_15H","2",0,"",4,24,16,2,"SOS",NA,FALSE,"3725_6_15G",TRUE,"15G"
2023,6,3729,"3729_6_19F","1",104,"",4,43,27,2,"SOS",NA,FALSE,"3729_6_19F",TRUE,"19F"
2023,6,3729,"3729_6_19F","2",0,"",4,43,27,2,"SOS",NA,FALSE,"3729_6_19F",TRUE,"19F"
2023,6,3743,"3743_6_18B","1",0,"",1,32,19,1,"4",NA,FALSE,"3743_6_18A",TRUE,"18A"
2023,6,3753,"3753_6_11B","1",0,"",4,31,16,2,"SOS",NA,FALSE,"3753_6_11A",TRUE,"11A"
2023,6,3753,"3753_6_11B","2",0,"",4,31,16,2,"SOS",NA,FALSE,"3753_6_11A",TRUE,"11A"
2023,6,3767,"3767_6_18G","1",0,"",2,22,15.5,1,"1.5",NA,FALSE,"3767_6_17G",TRUE,"17G"
2023,6,3777,"3777_6_14G","1",14,"",2,35,18,1,"4.5",NA,FALSE,"3777_6_15G",TRUE,"15G"
2023,6,3785,"3785_6_15H","1",0,"",0,NA,NA,NA,NA,NA,FALSE,"3785_6_15G",FALSE,"15G"
2023,6,3887,"3887_6_15E","1",74,"",4,44,17,3,"SOS",NA,FALSE,"3887_6_16D",TRUE,"16D"
2023,6,3887,"3887_6_15E","3",0,"",4,44,17,3,"SOS",NA,FALSE,"3887_6_16D",TRUE,"16D"
2023,6,3887,"3887_6_15E","2",64,"",4,44,17,3,"SOS",NA,FALSE,"3887_6_16D",TRUE,"16D"
2023,6,3955,"3955_6_18H","1",0,"",4,15,20,2,"SOS",NA,FALSE,"3955_6_18G",TRUE,"18G"
2023,6,5570,"5570_6_18H","1",0,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,6,7587,"7587_6_13A","1",0,"",3,41,30,2,"SOS",NA,FALSE,"7587_6_13A",TRUE,"13A"
2023,6,7587,"7587_6_13A","2",0,"",3,41,30,2,"SOS",NA,FALSE,"7587_6_13A",TRUE,"13A"
2023,7,3044,"3044_7_7C","1",112,"",3,55,30.5,2,"SOS","one ycoor fixed (was NA)",TRUE,"3044_7_7D",TRUE,"7D"
2023,7,3044,"3044_7_7C","2",0,"",3,55,30.5,2,"SOS","one ycoor fixed (was NA)",TRUE,"3044_7_7D",TRUE,"7D"
2023,7,3069,"3069_7_1B","1",0,"[was gone on 4 jun]",2,27,22,1,NA,NA,FALSE,"3069_7_1C",TRUE,"1C"
2023,7,3089,"3089_7_5H","1",0,"",2,31.5,18,2,"SOS",NA,FALSE,"3089_7_5I",TRUE,"5I"
2023,7,3089,"3089_7_5H","2",0,"",2,31.5,18,2,"SOS",NA,FALSE,"3089_7_5I",TRUE,"5I"
2023,7,3100,"3100_7_9B","1",2,"",2,43,28,1,"5.5",NA,FALSE,"3100_7_9B",TRUE,"9B"
2023,7,3368,"3368_7_6G","1",0,"",2,22,14,1,"2",NA,FALSE,"3368_7_7I",TRUE,"7I"
2023,7,3375,"3375_7_3B","1",0,"[was gone on 4 jun]",3,35.5,10,2,"SOS",NA,FALSE,"3375_7_3C",TRUE,"3C"
2023,7,3375,"3375_7_3B","2",0,"[was gone on 4 jun]",3,35.5,10,2,"SOS",NA,FALSE,"3375_7_3C",TRUE,"3C"
2023,7,3401,"3401_7_4F","1",2,"",2,37,19.5,1,"5",NA,FALSE,"3401_7_5H",TRUE,"5H"
2023,7,3446,"3446_7_15B","1",80,"",6,67,24,5,"SOS",NA,FALSE,"3446_7_16C",TRUE,"16C"
2023,7,3446,"3446_7_15B","2",8,"",6,67,24,5,"SOS",NA,FALSE,"3446_7_16C",TRUE,"16C"
2023,7,3446,"3446_7_15B","3",0,"",6,67,24,5,"SOS",NA,FALSE,"3446_7_16C",TRUE,"16C"
2023,7,3446,"3446_7_15B","4",0,"",6,67,24,5,"SOS",NA,FALSE,"3446_7_16C",TRUE,"16C"
2023,7,3446,"3446_7_15B","5",0,"",6,67,24,5,"SOS",NA,FALSE,"3446_7_16C",TRUE,"16C"
2023,7,3450,"3450_7_4G","1",142,"",3,53,22.5,3,"SOS",NA,FALSE,"3450_7_4H",TRUE,"4H"
2023,7,3450,"3450_7_4G","2",14,"half-eaten",3,53,22.5,3,"SOS",NA,FALSE,"3450_7_4H",TRUE,"4H"
2023,7,3450,"3450_7_4G","3",0,"",3,53,22.5,3,"SOS",NA,FALSE,"3450_7_4H",TRUE,"4H"
2023,7,3452,"3452_7_1D","2",118,"",5,42,17,3,"SOS",NA,FALSE,"3452_7_2E",TRUE,"2E"
2023,7,3452,"3452_7_1D","3",0,"",5,42,17,3,"SOS",NA,FALSE,"3452_7_2E",TRUE,"2E"
2023,7,3452,"3452_7_1D","1",16,"",5,42,17,3,"SOS",NA,FALSE,"3452_7_2E",TRUE,"2E"
2023,7,3636,"3636_7_3I","1",0,"[was gone on 24 may and 4 jun]",0,NA,NA,1,NA,NA,FALSE,"3636_7_3J",TRUE,"3J"
2023,7,3874,"3874_7_8B","1",78,"",3,41,20,2,"SOS",NA,FALSE,"3874_7_8C",TRUE,"8C"
2023,7,3874,"3874_7_8B","2",0,"",3,41,20,2,"SOS",NA,FALSE,"3874_7_8C",TRUE,"8C"
2023,7,3981,"3981_7_0C","1",0,"",1,38,14,1,"6",NA,FALSE,"3981_7_0D",TRUE,"0D"
2023,7,3994,"3994_7_8I","1",4,"",3,56.5,23,3,"SOS",NA,FALSE,"3994_7_9J",TRUE,"9J"
2023,7,3994,"3994_7_8I","2",58,"",3,56.5,23,3,"SOS",NA,FALSE,"3994_7_9J",TRUE,"9J"
2023,7,3994,"3994_7_8I","3",0,"",3,56.5,23,3,"SOS",NA,FALSE,"3994_7_9J",TRUE,"9J"
2023,7,5032,"5032_7_15B","1",0,"",4,45,26,3,"SOS",NA,FALSE,"5032_7_16D",TRUE,"16D"
2023,7,5032,"5032_7_15B","2",0,"",4,45,26,3,"SOS",NA,FALSE,"5032_7_16D",TRUE,"16D"
2023,7,5032,"5032_7_15B","3",0,"",4,45,26,3,"SOS",NA,FALSE,"5032_7_16D",TRUE,"16D"
2023,7,5047,"5047_7_9C","1",30,"",3,38,20,2,"SOS",NA,FALSE,"5047_7_9B",TRUE,"9B"
2023,7,5047,"5047_7_9C","2",4,"",3,38,20,2,"SOS",NA,FALSE,"5047_7_9B",TRUE,"9B"
2023,7,5052,"5052_7_2I","1",16,"",3,34,24,2,"SOS",NA,FALSE,"5052_7_3J",TRUE,"3J"
2023,7,5052,"5052_7_2I","2",0,"",3,34,24,2,"SOS",NA,FALSE,"5052_7_3J",TRUE,"3J"
2023,7,5053,"5053_7_3J","1",36,"",4,39,14,2,"SOS",NA,FALSE,"5053_7_4J",TRUE,"4J"
2023,7,5053,"5053_7_3J","2",0,"",4,39,14,2,"SOS",NA,FALSE,"5053_7_4J",TRUE,"4J"
2023,7,5849,"5849_7_1E","2",0,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,7,5849,"5849_7_1E","1",0,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,7,7544,"7544_7_6G","1",36,"",1,40,16.5,1,"6.5",NA,FALSE,"7544_7_6G",TRUE,"6G"
2023,7,7579,"7579_7_5C","1",94,"",1,42,21,1,"6",NA,FALSE,"7579_7_5C",TRUE,"5C"
2023,10,3190,"3190_10_1A","1",132,"",3,60,23.5,2,"SOS",NA,FALSE,"3190_10_1B",TRUE,"1B"
2023,10,3190,"3190_10_1A","2",138,"",3,60,23.5,2,"SOS",NA,FALSE,"3190_10_1B",TRUE,"1B"
2023,10,3353,"3353_10_5D","1",128,"",6,66,21,4,"SOS",NA,FALSE,"3353_10_5E",TRUE,"5E"
2023,10,3353,"3353_10_5D","2",140,"",6,66,21,4,"SOS",NA,FALSE,"3353_10_5E",TRUE,"5E"
2023,10,3353,"3353_10_5D","3",16,"",6,66,21,4,"SOS",NA,FALSE,"3353_10_5E",TRUE,"5E"
2023,10,3353,"3353_10_5D","4",0,"",6,66,21,4,"SOS",NA,FALSE,"3353_10_5E",TRUE,"5E"
2023,10,3378,"3378_10_7C","1",146,"",6,53,17,3,"SOS",NA,FALSE,"3378_10_5D",TRUE,"5D"
2023,10,3378,"3378_10_7C","2",94,"",6,53,17,3,"SOS",NA,FALSE,"3378_10_5D",TRUE,"5D"
2023,10,3378,"3378_10_7C","3",4,"",6,53,17,3,"SOS",NA,FALSE,"3378_10_5D",TRUE,"5D"
2023,10,3547,"3547_10_5D","1",6,"",3,54,21,1,"11",NA,FALSE,"3547_10_4F",TRUE,"4F"
2023,10,3655,"3655_10_6B","1",190,"",5,64,18,3,"SOS",NA,FALSE,"3655_10_6B",TRUE,"6B"
2023,10,3655,"3655_10_6B","2",54,"",5,64,18,3,"SOS",NA,FALSE,"3655_10_6B",TRUE,"6B"
2023,10,3655,"3655_10_6B","3",0,"",5,64,18,3,"SOS",NA,FALSE,"3655_10_6B",TRUE,"6B"
2023,10,3929,"3929_10_8D","1",84,"",3,42,19,2,"SOS",NA,FALSE,"3929_10_7C",TRUE,"7C"
2023,10,3929,"3929_10_8D","2",6,"",3,42,19,2,"SOS",NA,FALSE,"3929_10_7C",TRUE,"7C"
2023,10,7698,"7698_10_9D","1",152,"",3,65,24,2,"SOS",NA,FALSE,"7698_10_9D",TRUE,"9D"
