"year","plantid","plot","tag","umbel.no","no.seeds","notes"
2024,"3556_14_18F",14,"3556","3",0,"counted on 6-Jun"
2024,"3838_14_16G",14,"3838","1",0,"counted on 6-Jun"
2024,"3469_14_2A",14,"3469","1",34,"counted on 13-Jun; only one umbel"
2024,"WHTP_14_0E",14,"WHTP","1",0,"counted on 6-Jun; plant/umbels gone;outside plot? No demo/tag"
2024,"3776_14_3J",14,"3776","1",0,"counted on 15-Jun"
2024,"3776_14_3J",14,"3776","2",58,"counted on 15-Jun"
2024,"3463_14_8A",14,"3463","1",2,"counted on 6-Jun"
2024,"3300_14_8B",14,"3300","1",0,"counted on 6-Jun; plant/umbels gone;"
2024,"3926_14_7C",14,"3926","1",0,"counted on 6-Jun"
2024,"3926_14_7C",14,"3926","2",10,"counted on 6-Jun"
2024,"3360_14_10C",14,"3360","1",0,"counted on 13-Jun; plant/umbels gone;"
2024,"3118_14_19A",14,"3118","1",0,"counted on 13-Jun; plant/umbels gone;"
2024,"3086_14_11C",14,"3086","1",0,"counted on 6-Jun"
2024,"3158_14_4B",14,"3158","1",0,"counted on 6-Jun"
2024,"3058_14_3A",14,"3058","1",0,"counted on 6-Jun; plant/umbels gone;"
2024,"3379_14_3A",14,"3379","1",0,"counted on 6-Jun; plant/umbels gone;"
2024,"3432_14_4I",14,"3432","1",0,"counted on 6-Jun"
2024,"3432_14_4I",14,"3432","2",0,"counted on 6-Jun"
2024,"3480_14_19E",14,"3480","1",32,"counted on 13-Jun"
2024,"RSP_14_19E",14,"RSP","1",34,"counted on 6-Jun; needs tag+demo"
2024,"7516_14_2E",14,"7516","1",4,"counted on 13-Jun"
2024,"3863_15_8H",15,"3863","1",52,"counted on 6-Jun"
2024,"3863_15_8H",15,"3863","2",42,"counted on 6-Jun"
2024,"3612_15_12C",15,"3612","1",0,"counted on 6-Jun; only one umbel; stem multiply kinked"
2024,"3354_15_11A",15,"3354","1",0,"counted on 13-Jun"
2024,"3354_15_11A",15,"3354","2",0,"counted on 13-Jun"
2024,"3354_15_11A",15,"3354","3",0,"counted on 13-Jun"
2024,"3354_15_11A",15,"3354","4",0,"counted on 13-Jun"
2024,"3354_15_11A",15,"3354","5",0,"counted on 13-Jun"
2024,"3354_15_11A",15,"3354","6",18,"counted on 13-Jun"
2024,"3354_15_11A",15,"3354","7",34,"counted on 13-Jun"
2024,"3455_15_15B",15,"3455","1",0,"counted on 6-Jun; stem kinked"
2024,"3491_15_18E",15,"3491","1",0,"counted on 6-Jun"
2024,"3738_15_17G",15,"3738","1",20,"counted on 6-Jun"
2024,"3384_15_17I",15,"3384","1",0,"counted on 13-Jun"
2024,"3384_15_17I",15,"3384","2",0,"counted on 13-Jun"
2024,"3384_15_17I",15,"3384","3",76,"counted on 13-Jun"
2024,"3384_15_17I",15,"3384","4",82,"counted on 13-Jun"
2024,"3493_15_14D",15,"3493","1",14,"counted on 6-Jun"
2024,"3493_15_14D",15,"3493","2",0,"counted on 6-Jun"
2024,"3493_15_14D",15,"3493","3",0,"counted on 6-Jun"
2024,"3493_15_14D",15,"3493","4",0,"counted on 6-Jun"
2024,"3116_15_16C",15,"3116","1",0,"counted on 6-Jun; second umbel has ~6 aborted fruit"
2024,"3116_15_16C",15,"3116","2",0,"counted on 6-Jun; second umbel has ~6 aborted fruit"
2024,"3116_15_16C",15,"3116","3",4,"counted on 6-Jun; second umbel has ~6 aborted fruit"
2024,"3116_15_16C",15,"3116","4",8,"counted on 6-Jun; second umbel has ~6 aborted fruit"
2024,"3489_15_14F",15,"3489","1",172,"counted on 13-Jun; only one umbel present"
2024,"3377_15_14G",15,"3377","1",4,"counted on 6-Jun"
2024,"3377_15_14G",15,"3377","2",38,"counted on 6-Jun"
2024,"3135_15_14J",15,"3135","1",36,"counted on 6-Jun; [was possibly in phen as 3740]"
2024,"3135_15_14J",15,"3135","2",44,"counted on 6-Jun; [was possibly in phen as 3740]"
2024,"3734_15_11H",15,"3734","1",48,"counted on 6-Jun"
2024,"3673_15_11A",15,"3673","1",0,"counted on 6-Jun"
2024,"3397_15_12F",15,"3397","1",74,"counted on 13-Jun"
2024,"3397_15_12F",15,"3397","2",56,"counted on 13-Jun"
2024,"3397_15_12F",15,"3397","3",106,"counted on 13-Jun"
2024,"3401_15_12G",15,"3401","1",0,"counted on 13-Jun"
2024,"3401_15_12G",15,"3401","2",0,"counted on 13-Jun"
2024,"3401_15_12G",15,"3401","3",14,"counted on 13-Jun"
2024,"3401_15_12G",15,"3401","4",36,"counted on 13-Jun"
2024,"3500_15_10D",15,"3500","1",64,"counted on 13-Jun"
2024,"3500_15_10D",15,"3500","2",80,"counted on 13-Jun"
2024,"3659_15_5A",15,"3659","1",0,"counted on 13-Jun"
2024,"3659_15_5A",15,"3659","2",4,"counted on 13-Jun"
2024,"3659_15_5A",15,"3659","3",0,"counted on 13-Jun"
2024,"3659_15_5A",15,"3659","4",128,"counted on 13-Jun"
2024,"3892_15_0C",15,"3892","1",70,"counted on 13-Jun"
2024,"3892_15_0C",15,"3892","2",42,"counted on 13-Jun"
2024,"3065_15_3E",15,"3065","1",0,"counted on 13-Jun; everything else dry and unattached"
2024,"3065_15_3E",15,"3065","2",62,"counted on 13-Jun; everything else dry and unattached"
2024,"3052_15_3H",15,"3052","1",0,"counted on 6-Jun"
2024,"3052_15_3H",15,"3052","2",22,"counted on 6-Jun"
2024,"3341_15_3G",15,"3341","1",0,"counted on 6-Jun"
2024,"3341_15_3G",15,"3341","2",134,"counted on 6-Jun"
2024,"3341_15_3G",15,"3341","3",54,"counted on 6-Jun"
2024,"3417_15_4I",15,"3417","1",42,"counted on 13-Jun"
2024,"7598_15_7A",15,"7598","1",58,"counted on 13-Jun"
2024,"3485_15_2A",15,"3485","1",56,"counted on 13-Jun"
2024,"3485_15_2A",15,"3485","2",0,"counted on 13-Jun"
2024,"3485_15_2A",15,"3485","3",26,"counted on 13-Jun"
2024,"3485_15_2A",15,"3485","4",44,"counted on 13-Jun"
2024,"RSP_15_2A",15,"RSP","1",0,"counted on ; plant/umbels gone;"
2024,"3818_15_0A",15,"3818","1",54,"counted on 13-Jun"
2024,"3818_15_0A",15,"3818","2",22,"counted on 13-Jun"
2024,"3818_15_0A",15,"3818","3",0,"counted on 13-Jun"
2024,"3014_15_9H",15,"3014","1",0,"counted on 6-Jun"
2024,"3014_15_9H",15,"3014","2",0,"counted on 6-Jun"
2024,"3177_15_7F",15,"3177","1",32,"counted on 6-Jun"
2024,"3017_15_7G",15,"3017","1",48,"counted on 13-Jun"
2024,"7657_15_7F",15,"7657","1",0,"counted on 13-Jun"
2024,"7657_15_7F",15,"7657","2",88,"counted on 13-Jun"
2024,"3402_15_9G",15,"3402","1",0,"counted on 13-Jun"
2024,"3402_15_9G",15,"3402","2",0,"counted on 13-Jun"
2024,"3402_15_9G",15,"3402","3",2,"counted on 13-Jun"
2024,"3402_15_9G",15,"3402","4",76,"counted on 13-Jun"
2024,"3402_15_9G",15,"3402","5",70,"counted on 13-Jun"
2024,"3426_15_2J",15,"3426","1",0,"counted on 13-Jun; plant/umbels gone;"
2024,"3458_15_9H",15,"3458","1",0,"counted on 6-Jun; plant/umbels gone;"
2024,"3479_15_5F",15,"3479","1",26,"counted on 13-Jun"
2024,"3490_15_12B",15,"3490","1",40,"counted on 13-Jun; only one umbel present"
2024,"3737_15_13D",15,"3737","1",0,"counted on 13-Jun"
2024,"3737_15_13D",15,"3737","2",24,"counted on 13-Jun"
2024,"3371_15_13B",15,"3371","1",18,"counted on 13-Jun"
2024,"3371_15_13B",15,"3371","2",66,"counted on 13-Jun"
2024,"3813_15_14C",15,"3813","1",0,"counted on 13-Jun"
2024,"3813_15_14C",15,"3813","2",48,"counted on 13-Jun"
2024,"3498_15_16B",15,"3498","1",0,"counted on 6-Jun; plant/umbels gone;"
2024,"3481_15_16I",15,"3481","1",18,"counted on 6-Jun"
2024,"3481_15_16I",15,"3481","2",22,"counted on 6-Jun"
2024,"3047_15_14I",15,"3047","1",0,"counted on 6-Jun"
2024,"3047_15_14I",15,"3047","2",0,"counted on 6-Jun"
2024,"3047_15_14I",15,"3047","3",0,"counted on 6-Jun"
2024,"3047_15_14I",15,"3047","4",0,"counted on 6-Jun"
2024,"7593_15_6A",15,"7593","1",14,"counted on 6-Jun"
2024,"7593_15_6A",15,"7593","2",78,"counted on 6-Jun"
2024,"3881_15_6F",15,"3881","1",54,"counted on 13-Jun"
2024,"3881_15_6F",15,"3881","2",0,"counted on 13-Jun"
2024,"3068_15_6I",15,"3068","1",0,"counted on 13-Jun"
2024,"3068_15_6I",15,"3068","2",44,"counted on 13-Jun"
2024,"3774_15_9F",15,"3774","1",0,"counted on 13-Jun"
2024,"3757_15_14G",15,"3757","1",0,"counted on 6-Jun; plant/umbels gone;"
2024,"BTP_15_12G",15,"BTP","1",0,"counted on 6-Jun; plant/umbels gone;"
2024,"3297_15_12H",15,"3297","1",0,"counted on 6-Jun; plant/umbels gone;"
2024,"3581_15_15H",15,"3581","1",0,"counted on 6-Jun"
2024,"3581_15_15H",15,"3581","2",8,"counted on 6-Jun"
2024,"3436_15_16H",15,"3436","1",0,"counted on 6-Jun; plant/umbels gone;"
2024,"3395_15_16G",15,"3395","1",38,"counted on 13-Jun"
2024,"3686_15_16G",15,"3686","1",10,"counted on 6-Jun"
2024,"3372_15_19B",15,"3372","1",0,"counted on 6-Jun; plant/umbels gone;"
2024,"3457_15_18A",15,"3457","1",0,"counted on 13-Jun"
2024,"3457_15_18A",15,"3457","2",40,"counted on 13-Jun"
2024,"3423_15_1I",15,"3423","1",2,"counted on 6-Jun"
2024,"3063_15_1J",15,"3063","1",0,"counted on 6-Jun; plant/umbels gone;"
2024,"BSP_15_0J",15,"BSP","1",0,"counted on 6-Jun; plant/umbels gone;"
2024,"7655_15_4J",15,"7655","1",0,"counted on 13-Jun"
2024,"7655_15_4J",15,"7655","2",60,"counted on 13-Jun"
2024,"3332_15_5J",15,"3332","1",0,"counted on 6-Jun; plant/umbels gone;"
2024,"3095_15_5I",15,"3095","1",0,"counted on 13-Jun"
2024,"3095_15_5I",15,"3095","2",32,"counted on 13-Jun"
2024,"3766_15_19C",15,"3766","1",16,"counted on 6-Jun"
2024,"3766_15_19C",15,"3766","2",10,"counted on 6-Jun"
2024,"3076_15_13G",15,"3076","1",14,"counted on 6-Jun"
2024,"3446_15_16C",15,"3446","1",20,"counted on 15-Jun"
2024,"3391_15_17A",15,"3391","1",50,"counted on 13-Jun"
