"Year","plantid","Plot","in.demo","in.phen","in.seed","No.leaves","Leaf.length","No.umbels","umbel.no","no.seeds","phen.umbels","phen.julis","demo.note","proc.note","demo.edited","seed.note"
2019,"3683_9",9,TRUE,FALSE,FALSE,1,14.5,0,,,,,"",,FALSE,
2019,"3190_10",10,TRUE,FALSE,FALSE,2,14,1,,,,,"",,FALSE,
2019,"3353_10",10,TRUE,FALSE,FALSE,2,15,1,,,,,"",,FALSE,
2019,"3378_10",10,TRUE,FALSE,FALSE,2,13.5,1,,,,,"",,FALSE,
2019,"3547_10",10,TRUE,FALSE,FALSE,3,16.5,1,,,,,"",,FALSE,
2019,"3655_10",10,TRUE,FALSE,FALSE,2,13,2,,,,,"",,FALSE,
2019,"3670_10",10,TRUE,FALSE,FALSE,0,,,,,,,"no plant",,FALSE,
2019,"3002_12",12,TRUE,FALSE,FALSE,4,12,2,,,,,"",,FALSE,
2019,"3049_12",12,TRUE,FALSE,FALSE,2,10.5,0,,,,,"Found tagged in plot, but not on last year's data sheet",,FALSE,
2019,"3129_12",12,TRUE,FALSE,FALSE,1,11,0,,,,,"",,FALSE,
2019,"3130_12",12,TRUE,FALSE,FALSE,1,6,0,,,,,"",,FALSE,
2019,"3131_12",12,TRUE,FALSE,FALSE,1,7.5,0,,,,,"",,FALSE,
2019,"3132_12",12,TRUE,FALSE,FALSE,2,5.5,0,,,,,"",,FALSE,
2019,"3133_12",12,TRUE,FALSE,FALSE,2,8,0,,,,,"",,FALSE,
2019,"3134_12",12,TRUE,FALSE,FALSE,1,8,0,,,,,"",,FALSE,
2019,"3135_12",12,TRUE,FALSE,FALSE,3,10.5,1,,,,,"",,FALSE,
2019,"3137_12",12,TRUE,FALSE,FALSE,1,9,0,,,,,"",,FALSE,
2019,"3139_12",12,TRUE,FALSE,FALSE,2,5.5,0,,,,,"",,FALSE,
2019,"3140_12",12,TRUE,FALSE,FALSE,3,9,0,,,,,"",,FALSE,
2019,"3144_12",12,TRUE,FALSE,FALSE,1,5.5,0,,,,,"",,FALSE,
2019,"3145_12",12,TRUE,FALSE,FALSE,3,12.5,0,,,,,"",,FALSE,
2019,"3146_12",12,TRUE,FALSE,FALSE,2,4.5,0,,,,,"",,FALSE,
2019,"3147_12",12,TRUE,FALSE,FALSE,2,10.5,0,,,,,"",,FALSE,
2019,"3148_12",12,TRUE,FALSE,FALSE,2,8,0,,,,,"",,FALSE,
2019,"3149_12",12,TRUE,FALSE,FALSE,3,9,0,,,,,"",,FALSE,
2019,"3153_12",12,TRUE,FALSE,FALSE,1,5,0,,,,,"",,FALSE,
2019,"3181_12",12,TRUE,FALSE,FALSE,2,5,0,,,,,"",,FALSE,
2019,"3354_12",12,TRUE,FALSE,FALSE,2,14,1,,,,,"",,FALSE,
2019,"3366_12",12,TRUE,FALSE,FALSE,4,13.5,1,,,,,"",,FALSE,
2019,"3369_12",12,TRUE,FALSE,FALSE,1,5.5,0,,,,,"",,FALSE,
2019,"3376_12",12,TRUE,FALSE,FALSE,1,9,0,,,,,"",,FALSE,
2019,"3386_12",12,TRUE,FALSE,FALSE,1,6.5,0,,,,,"",,FALSE,
2019,"3388_12",12,TRUE,FALSE,FALSE,0,,,,,,,"no plant",,FALSE,
2019,"3394_12",12,TRUE,FALSE,FALSE,1,6.5,0,,,,,"",,FALSE,
2019,"3395_12",12,TRUE,FALSE,FALSE,1,10,0,,,,,"",,FALSE,
2019,"3439_12",12,TRUE,FALSE,FALSE,1,6,0,,,,,"",,FALSE,
2019,"3444_12",12,TRUE,FALSE,FALSE,1,7.5,0,,,,,"",,FALSE,
2019,"3445_12",12,TRUE,FALSE,FALSE,0,,,,,,,"no plant",,FALSE,
2019,"3448_12",12,TRUE,FALSE,FALSE,1,13,0,,,,,"",,FALSE,
2019,"3449_12",12,TRUE,FALSE,FALSE,2,7.5,0,,,,,"",,FALSE,
2019,"3451_12",12,TRUE,FALSE,FALSE,1,8,0,,,,,"",,FALSE,
2019,"3536_12",12,TRUE,FALSE,FALSE,2,14,0,,,,,"",,FALSE,
2019,"3551_12",12,TRUE,FALSE,FALSE,0,,,,,,,"no plant",,FALSE,
2019,"3578_12",12,TRUE,FALSE,FALSE,3,11.5,2,,,,,"",,FALSE,
2019,"3834_12",12,TRUE,FALSE,FALSE,0,,,,,,,"no plant",,FALSE,
2019,"3876_12",12,TRUE,FALSE,FALSE,4,14,2,,,,,"",,FALSE,
2019,"3009_13",13,TRUE,FALSE,FALSE,5,13.5,1,,,,,"",,FALSE,
2019,"3018_13",13,TRUE,FALSE,FALSE,4,15.5,2,,,,,"one leaf pulled off",,FALSE,
2019,"3023_13",13,TRUE,FALSE,FALSE,3,14,0,,,,,"",,FALSE,
2019,"3027_13",13,TRUE,FALSE,FALSE,1,12,0,,,,,"",,FALSE,
2019,"3039_13",13,TRUE,FALSE,FALSE,1,15,0,,,,,"",,FALSE,
2019,"3061_13",13,TRUE,FALSE,FALSE,0,,,,,,,"no plant",,FALSE,
2019,"3079_13",13,TRUE,FALSE,FALSE,4,13.5,1,,,,,"",,FALSE,
2019,"3088_13",13,TRUE,FALSE,FALSE,3,11.5,1,,,,,"",,FALSE,
2019,"3108_13",13,TRUE,FALSE,FALSE,2,12,1,,,,,"",,FALSE,
2019,"3109_13",13,TRUE,FALSE,FALSE,1,6,0,,,,,"",,FALSE,
2019,"3110_13",13,TRUE,FALSE,FALSE,1,16,0,,,,,"",,FALSE,
2019,"3111_13",13,TRUE,FALSE,FALSE,1,12,0,,,,,"",,FALSE,
2019,"3112_13",13,TRUE,FALSE,FALSE,2,13,1,,,,,"",,FALSE,
2019,"3113_13",13,TRUE,FALSE,FALSE,1,2,0,,,,,"",,FALSE,
2019,"3114_13",13,TRUE,FALSE,FALSE,1,5,0,,,,,"","tag changed in 2021",TRUE,
2019,"3115_13",13,TRUE,FALSE,FALSE,1,6,0,,,,,"",,FALSE,
2019,"3117_13",13,TRUE,FALSE,FALSE,1,10,0,,,,,"",,FALSE,
2019,"3118_13",13,TRUE,FALSE,FALSE,2,6,1,,,,,"",,FALSE,
2019,"3119_13",13,TRUE,FALSE,FALSE,3,7,1,,,,,"duplicate, changed to '3119'","tag manually edited; was 3388",TRUE,
2019,"3120_13",13,TRUE,FALSE,FALSE,3,13,0,,,,,"",,FALSE,
2019,"3121_13",13,TRUE,FALSE,FALSE,1,7,0,,,,,"",,FALSE,
2019,"3122_13",13,TRUE,FALSE,FALSE,1,9,0,,,,,"",,FALSE,
2019,"3123_13",13,TRUE,FALSE,FALSE,15,12,5,,,,,"",,FALSE,
2019,"3126_13",13,TRUE,FALSE,FALSE,2,16,0,,,,,"",,FALSE,
2019,"3128_13",13,TRUE,FALSE,FALSE,5,13,1,,,,,"",,FALSE,
2019,"3136_13",13,TRUE,FALSE,FALSE,2,15,0,,,,,"",,FALSE,
2019,"3138_13",13,TRUE,FALSE,FALSE,1,6.5,0,,,,,"",,FALSE,
2019,"3141_13",13,TRUE,FALSE,FALSE,2,10,0,,,,,"",,FALSE,
2019,"3142_13",13,TRUE,FALSE,FALSE,3,16,0,,,,,"duplicate, changed to '3142","tag changed in 2019 (was 3387)",TRUE,
2019,"3143_13",13,TRUE,FALSE,FALSE,1,10,0,,,,,"",,FALSE,
2019,"3154_13",13,TRUE,FALSE,FALSE,10,14,1,,,,,"",,FALSE,
2019,"3155_13",13,TRUE,FALSE,FALSE,3,11,2,,,,,"",,FALSE,
2019,"3167_13",13,TRUE,FALSE,FALSE,1,10,0,,,,,"",,FALSE,
2019,"3178_13",13,TRUE,FALSE,FALSE,1,11,0,,,,,"duplicate, changed to '3178'","tag changed in 2019 (was 3387)",TRUE,
2019,"3179_13",13,TRUE,FALSE,FALSE,2,9,0,,,,,"",,FALSE,
2019,"3180_13",13,TRUE,FALSE,FALSE,2,15.5,0,,,,,"",,FALSE,
2019,"3183_13",13,TRUE,FALSE,FALSE,2,15,0,,,,,"",,FALSE,
2019,"3187_13",13,TRUE,FALSE,FALSE,4,15,2,,,,,"",,FALSE,
2019,"3196_13",13,TRUE,FALSE,FALSE,1,10,0,,,,,"",,FALSE,
2019,"3287_13",13,TRUE,FALSE,FALSE,0,,,,,,,"no plant",,FALSE,
2019,"3333_13",13,TRUE,FALSE,FALSE,2,8,1,,,,,"",,FALSE,
2019,"3336_13",13,TRUE,FALSE,FALSE,2,12,1,,,,,"",,FALSE,
2019,"3355_13",13,TRUE,FALSE,FALSE,1,15,0,,,,,"",,FALSE,
2019,"3356_13",13,TRUE,FALSE,FALSE,0,,,,,,,"no plant",,FALSE,
2019,"3357_13",13,TRUE,FALSE,FALSE,3,11.5,1,,,,,"",,FALSE,
2019,"3358_13",13,TRUE,FALSE,FALSE,3,15,0,,,,,"",,FALSE,
2019,"3359_13",13,TRUE,FALSE,FALSE,1,13,0,,,,,"",,FALSE,
2019,"3367_13",13,TRUE,FALSE,FALSE,2,11,1,,,,,"",,FALSE,
2019,"3373_13",13,TRUE,FALSE,FALSE,1,6.5,0,,,,,"",,FALSE,
2019,"3375_13",13,TRUE,FALSE,FALSE,1,6,0,,,,,"",,FALSE,
2019,"3376_13",13,TRUE,FALSE,FALSE,3,12.5,0,,,,,"",,FALSE,
2019,"3377_13",13,TRUE,FALSE,FALSE,2,11.5,0,,,,,"",,FALSE,
2019,"3382_13",13,TRUE,FALSE,FALSE,1,11,0,,,,,"",,FALSE,
2019,"3383_13",13,TRUE,FALSE,FALSE,10,11,3,,,,,"",,FALSE,
2019,"3384_13",13,TRUE,FALSE,FALSE,2,12.5,0,,,,,"",,FALSE,
2019,"3385_13",13,TRUE,FALSE,FALSE,3,13.5,1,,,,,"",,FALSE,
2019,"3389_13",13,TRUE,FALSE,FALSE,0,,,,,,,"no plant",,FALSE,
2019,"3390_13",13,TRUE,FALSE,FALSE,3,10,1,,,,,"",,FALSE,
2019,"3391_13",13,TRUE,FALSE,FALSE,1,12.5,0,,,,,"",,FALSE,
2019,"3392_13",13,TRUE,FALSE,FALSE,3,9.5,0,,,,,"",,FALSE,
2019,"3393_13",13,TRUE,FALSE,FALSE,0,,,,,,,"no plant",,FALSE,
2019,"3396_13",13,TRUE,FALSE,FALSE,3,14.5,1,,,,,"",,FALSE,
2019,"3397_13",13,TRUE,FALSE,FALSE,4,14,2,,,,,"",,FALSE,
2019,"3400_13",13,TRUE,FALSE,FALSE,4,11,3,,,,,"",,FALSE,
2019,"3419_13",13,TRUE,FALSE,FALSE,1,12,0,,,,,"",,FALSE,
2019,"3420_13",13,TRUE,FALSE,FALSE,0,,,,,,,"no plant",,FALSE,
2019,"3421_13",13,TRUE,FALSE,FALSE,0,,,,,,,"no plant",,FALSE,
2019,"3422_13",13,TRUE,FALSE,FALSE,1,9.5,0,,,,,"",,FALSE,
2019,"3428_13",13,TRUE,FALSE,FALSE,2,5,1,,,,,"",,FALSE,
2019,"3429_13",13,TRUE,FALSE,FALSE,2,12,1,,,,,"",,FALSE,
2019,"3431_13",13,TRUE,FALSE,FALSE,2,18,0,,,,,"",,FALSE,
2019,"3433_13",13,TRUE,FALSE,FALSE,3,10.5,1,,,,,"",,FALSE,
2019,"3438_13",13,TRUE,FALSE,FALSE,1,9,0,,,,,"",,FALSE,
2019,"3441_13",13,TRUE,FALSE,FALSE,2,14,2,,,,,"",,FALSE,
2019,"3478_13",13,TRUE,FALSE,FALSE,2,7.5,0,,,,,"",,FALSE,
2019,"3480_13",13,TRUE,FALSE,FALSE,0,,,,,,,"no plant; duplicate, changed to '3480'","tag changed in 2019 (was 3356)",TRUE,
2019,"3481_13",13,TRUE,FALSE,FALSE,1,11,0,,,,,"duplicate, changed to '3481'","tag changed in 2020 (was 3389)",TRUE,
2019,"3483_13",13,TRUE,FALSE,FALSE,2,14,0,,,,,"",,FALSE,
2019,"3491_13",13,TRUE,FALSE,FALSE,2,16,0,,,,,"",,FALSE,
2019,"3492_13",13,TRUE,FALSE,FALSE,2,20,0,,,,,"",,FALSE,
2019,"3494_13",13,TRUE,FALSE,FALSE,2,11.5,1,,,,,"",,FALSE,
2019,"3497_13",13,TRUE,FALSE,FALSE,1,8.5,1,,,,,"",,FALSE,
2019,"3498_13",13,TRUE,FALSE,FALSE,1,8,0,,,,,"",,FALSE,
2019,"3500_13",13,TRUE,FALSE,FALSE,1,14.5,0,,,,,"",,FALSE,
2019,"3515_13",13,TRUE,FALSE,FALSE,3,13,1,,,,,"",,FALSE,
2019,"3535_13",13,TRUE,FALSE,FALSE,1,11.5,0,,,,,"","fixed xcoor (was 16)",TRUE,
2019,"3558_13",13,TRUE,FALSE,FALSE,1,14.5,0,,,,,"",,FALSE,
2019,"3565_13",13,TRUE,FALSE,FALSE,2,13,1,,,,,"",,FALSE,
2019,"3573_13",13,TRUE,FALSE,FALSE,,,,,,,,"NPNT",,FALSE,
2019,"3595_13",13,TRUE,FALSE,FALSE,6,11,2,,,,,"",,FALSE,
2019,"3604_13",13,TRUE,FALSE,FALSE,5,14,3,,,,,"",,FALSE,
2019,"3605_13",13,TRUE,FALSE,FALSE,,,,,,,,"NPNT",,FALSE,
2019,"3614_13",13,TRUE,FALSE,FALSE,3,13,1,,,,,"tag says 3614","tag mis-entered as 3164;NA",TRUE,
2019,"3616_13",13,TRUE,FALSE,FALSE,2,13,1,,,,,"aborted umble",,FALSE,
2019,"3617_13",13,TRUE,FALSE,FALSE,3,14,0,,,,,"",,FALSE,
2019,"3620_13",13,TRUE,FALSE,FALSE,4,9,2,,,,,"",,FALSE,
2019,"3628_13",13,TRUE,FALSE,FALSE,2,15.5,1,,,,,"",,FALSE,
2019,"3638_13",13,TRUE,FALSE,FALSE,2,11.5,1,,,,,"","fixed ycoor (was D)",TRUE,
2019,"3642_13",13,TRUE,FALSE,FALSE,5,10,2,,,,,"",,FALSE,
2019,"3658_13",13,TRUE,FALSE,FALSE,2,10,0,,,,,"",,FALSE,
2019,"3675_13",13,TRUE,FALSE,FALSE,3,13,1,,,,,"",,FALSE,
2019,"3681_13",13,TRUE,FALSE,FALSE,2,10,1,,,,,"",,FALSE,
2019,"3694_13",13,TRUE,FALSE,FALSE,2,6,2,,,,,"",,FALSE,
2019,"3700_13",13,TRUE,FALSE,FALSE,5,13.5,3,,,,,"",,FALSE,
2019,"3701_13",13,TRUE,FALSE,FALSE,2,9,1,,,,,"",,FALSE,
2019,"3705_13",13,TRUE,FALSE,FALSE,5,15,1,,,,,"",,FALSE,
2019,"3709_13",13,TRUE,FALSE,FALSE,,,,,,,,"NPNT",,FALSE,
2019,"3823_13",13,TRUE,FALSE,FALSE,2,11,1,,,,,"",,FALSE,
2019,"3826_13",13,TRUE,FALSE,FALSE,1,10,0,,,,,"",,FALSE,
2019,"3830_13",13,TRUE,FALSE,FALSE,2,12.5,0,,,,,"",,FALSE,
2019,"3853_13",13,TRUE,FALSE,FALSE,10,20.5,1,,,,,"",,FALSE,
2019,"3980_13",13,TRUE,FALSE,FALSE,3,14,1,,,,,"",,FALSE,
2019,"3989_13",13,TRUE,FALSE,FALSE,2,13,1,,,,,"","tag changed based on 2023 note (was 3396)",TRUE,
2019,"7537_13",13,TRUE,FALSE,FALSE,4,14,2,,,,,"","tag changed from 3880 to 7537 in 2022",TRUE,
2019,"3032_14",14,TRUE,FALSE,FALSE,4,9,2,,,,,"",,FALSE,
2019,"3035_14",14,TRUE,FALSE,FALSE,3,11,1,,,,,"",,FALSE,
2019,"3058_14",14,TRUE,FALSE,FALSE,2,7,0,,,,,"",,FALSE,
2019,"3066_14",14,TRUE,FALSE,FALSE,3,17,0,,,,,"",,FALSE,
2019,"3084_14",14,TRUE,FALSE,FALSE,0,,,,,,,"no plant",,FALSE,
2019,"3085_14",14,TRUE,FALSE,FALSE,2,16,1,,,,,"",,FALSE,
2019,"3086_14",14,TRUE,FALSE,FALSE,2,11.5,1,,,,,"",,FALSE,
2019,"3101_14",14,TRUE,FALSE,FALSE,1,18.5,0,,,,,"",,FALSE,
2019,"3107_14",14,TRUE,FALSE,FALSE,2,13,1,,,,,"",,FALSE,
2019,"3118_14",14,TRUE,FALSE,FALSE,2,17,0,,,,,"",,FALSE,
2019,"3149_14",14,TRUE,FALSE,FALSE,1,12,1,,,,,"",,FALSE,
2019,"3169_14",14,TRUE,FALSE,FALSE,1,12,0,,,,,"",,FALSE,
2019,"3300_14",14,TRUE,FALSE,FALSE,3,11,1,,,,,"",,FALSE,
2019,"3326_14",14,TRUE,FALSE,FALSE,2,11,0,,,,,"",,FALSE,
2019,"3340_14",14,TRUE,FALSE,FALSE,1,8,0,,,,,"",,FALSE,
2019,"3346_14",14,TRUE,FALSE,FALSE,1,10.5,0,,,,,"",,FALSE,
2019,"3350_14",14,TRUE,FALSE,FALSE,0,,,,,,,"no plant",,FALSE,
2019,"3359_14",14,TRUE,FALSE,FALSE,1,8,0,,,,,"",,FALSE,
2019,"3360_14",14,TRUE,FALSE,FALSE,2,14,1,,,,,"",,FALSE,
2019,"3361_14",14,TRUE,FALSE,FALSE,1,12.5,0,,,,,"",,FALSE,
2019,"3362_14",14,TRUE,FALSE,FALSE,2,12.5,1,,,,,"",,FALSE,
2019,"3363_14",14,TRUE,FALSE,FALSE,3,16,2,,,,,"tag says '3363'","tag misentered as 3367;NA",TRUE,
2019,"3364_14",14,TRUE,FALSE,FALSE,1,15,0,,,,,"",,FALSE,
2019,"3366_14",14,TRUE,FALSE,FALSE,1,16,0,,,,,"",,FALSE,
2019,"3370_14",14,TRUE,FALSE,FALSE,0,,0,,,,,"no plant",,FALSE,
2019,"3374_14",14,TRUE,FALSE,FALSE,0,,,,,,,"no plant",,FALSE,
2019,"3378_14",14,TRUE,FALSE,FALSE,0,,0,,,,,"no plant",,FALSE,
2019,"3379_14",14,TRUE,FALSE,FALSE,5,7,2,,,,,"",,FALSE,
2019,"3380_14",14,TRUE,FALSE,FALSE,2,11.5,0,,,,,"",,FALSE,
2019,"3381_14",14,TRUE,FALSE,FALSE,1,9.5,0,,,,,"",,FALSE,
2019,"3382_14",14,TRUE,FALSE,FALSE,1,12.5,0,,,,,"",,FALSE,
2019,"3383_14",14,TRUE,FALSE,FALSE,0,,,,,,,"no plant",,FALSE,
2019,"3385_14",14,TRUE,FALSE,FALSE,1,12.5,0,,,,,"",,FALSE,
2019,"3398_14",14,TRUE,FALSE,FALSE,4,11.5,1,,,,,"",,FALSE,
2019,"3440_14",14,TRUE,FALSE,FALSE,1,7.5,0,,,,,"",,FALSE,
2019,"3459_14",14,TRUE,FALSE,FALSE,1,10,0,,,,,"",,FALSE,
2019,"3460_14",14,TRUE,FALSE,FALSE,5,22,2,,,,,"",,FALSE,
2019,"3463_14",14,TRUE,FALSE,FALSE,1,4,0,,,,,"",,FALSE,
2019,"3464_14",14,TRUE,FALSE,FALSE,1,9,0,,,,,"",,FALSE,
2019,"3468_14",14,TRUE,FALSE,FALSE,2,11,1,,,,,"",,FALSE,
2019,"3469_14",14,TRUE,FALSE,FALSE,2,10,1,,,,,"",,FALSE,
2019,"3471_14",14,TRUE,FALSE,FALSE,1,12,0,,,,,"","changed tag; was mis-entered as 3417",TRUE,
2019,"3475_14",14,TRUE,FALSE,FALSE,1,7,0,,,,,"",,FALSE,
2019,"3482_14",14,TRUE,FALSE,FALSE,1,7,0,,,,,"",,FALSE,
2019,"3486_14",14,TRUE,FALSE,FALSE,1,9.5,1,,,,,"",,FALSE,
2019,"3487_14",14,TRUE,FALSE,FALSE,2,11.5,0,,,,,"",,FALSE,
2019,"3493_14",14,TRUE,FALSE,FALSE,1,5,0,,,,,"",,FALSE,
2019,"3495_14",14,TRUE,FALSE,FALSE,1,17.5,0,,,,,"",,FALSE,
2019,"3526_14",14,TRUE,FALSE,FALSE,2,16.5,0,,,,,"",,FALSE,
2019,"3528_14",14,TRUE,FALSE,FALSE,1,6,0,,,,,"",,FALSE,
2019,"3530_14",14,TRUE,FALSE,FALSE,2,11.5,0,,,,,"",,FALSE,
2019,"3551_14",14,TRUE,FALSE,FALSE,0,,,,,,,"no plant",,FALSE,
2019,"3556_14",14,TRUE,FALSE,FALSE,2,15.5,1,,,,,"",,FALSE,
2019,"3575_14",14,TRUE,FALSE,FALSE,3,7,1,,,,,"",,FALSE,
2019,"3587_14",14,TRUE,FALSE,FALSE,0,,,,,,,"no plant",,FALSE,
2019,"3607_14",14,TRUE,FALSE,FALSE,2,15,0,,,,,"",,FALSE,
2019,"3626_14",14,TRUE,FALSE,FALSE,2,9,2,,,,,"",,FALSE,
2019,"3661_14",14,TRUE,FALSE,FALSE,3,27.5,0,,,,,"",,FALSE,
2019,"3671_14",14,TRUE,FALSE,FALSE,3,12,2,,,,,"",,FALSE,
2019,"3689_14",14,TRUE,FALSE,FALSE,1,9.5,0,,,,,"",,FALSE,
2019,"3712_14",14,TRUE,FALSE,FALSE,1,12,0,,,,,"",,FALSE,
2019,"3816_14",14,TRUE,FALSE,FALSE,3,15,1,,,,,"",,FALSE,
2019,"3829_14",14,TRUE,FALSE,FALSE,1,8,0,,,,,"",,FALSE,
2019,"3840_14",14,TRUE,FALSE,FALSE,1,8,0,,,,,"",,FALSE,
2019,"3885_14",14,TRUE,FALSE,FALSE,1,22.5,0,,,,,"",,FALSE,
2019,"3913_14",14,TRUE,FALSE,FALSE,2,15.5,1,,,,,"",,FALSE,
2019,"3926_14",14,TRUE,FALSE,FALSE,7,13.5,3,,,,,"",,FALSE,
2019,"3928_14",14,TRUE,FALSE,FALSE,1,12,0,,,,,"",,FALSE,
2019,"3006_15",15,TRUE,FALSE,FALSE,2,13,1,,,,,"",,FALSE,
2019,"3014_15",15,TRUE,FALSE,FALSE,4,13.5,0,,,,,"",,FALSE,
2019,"3017_15",15,TRUE,FALSE,FALSE,2,11,1,,,,,"",,FALSE,
2019,"3047_15",15,TRUE,FALSE,FALSE,1,14,0,,,,,"",,FALSE,
2019,"3052_15",15,TRUE,FALSE,FALSE,3,13,1,,,,,"",,FALSE,
2019,"3063_15",15,TRUE,FALSE,FALSE,1,15.5,0,,,,,"",,FALSE,
2019,"3065_15",15,TRUE,FALSE,FALSE,10,18.5,5,,,,,"",,FALSE,
2019,"3068_15",15,TRUE,FALSE,FALSE,2,13.5,2,,,,,"",,FALSE,
2019,"3076_15",15,TRUE,FALSE,FALSE,1,16,0,,,,,"tag says '3076'","tag mis-entered as 3706;NA",TRUE,
2019,"3083_15",15,TRUE,FALSE,FALSE,1,17,1,,,,,"",,FALSE,
2019,"3094_15",15,TRUE,FALSE,FALSE,0,,,,,,,"no plant",,FALSE,
2019,"3095_15",15,TRUE,FALSE,FALSE,3,18,1,,,,,"",,FALSE,
2019,"3104_15",15,TRUE,FALSE,FALSE,0,,,,,,,"no plant",,FALSE,
2019,"3112_15",15,TRUE,FALSE,FALSE,0,,,,,,,"no plant",,FALSE,
2019,"3116_15",15,TRUE,FALSE,FALSE,3,9.5,2,,,,,"",,FALSE,
2019,"3156_15",15,TRUE,FALSE,FALSE,0,,,,,,,"no plant",,FALSE,
2019,"3157_15",15,TRUE,FALSE,FALSE,0,,,,,,,"found tag, no plant",,FALSE,
2019,"3177_15",15,TRUE,FALSE,FALSE,0,,,,,,,"no plant",,FALSE,
2019,"3297_15",15,TRUE,FALSE,FALSE,3,8,2,,,,,"",,FALSE,
2019,"3303_15",15,TRUE,FALSE,FALSE,0,,,,,,,"no plant",,FALSE,
2019,"3332_15",15,TRUE,FALSE,FALSE,3,14,0,,,,,"",,FALSE,
2019,"3341_15",15,TRUE,FALSE,FALSE,1,24.5,0,,,,,"",,FALSE,
2019,"3354_15",15,TRUE,FALSE,FALSE,1,9.5,0,,,,,"dead and dried out",,FALSE,
2019,"3367_15",15,TRUE,FALSE,FALSE,0,,,,,,,"no plant",,FALSE,
2019,"3368_15",15,TRUE,FALSE,FALSE,0,,,,,,,"no plant",,FALSE,
2019,"3369_15",15,TRUE,FALSE,FALSE,0,,,,,,,"no plant",,FALSE,
2019,"3371_15",15,TRUE,FALSE,FALSE,0,,,,,,,"no plant",,FALSE,
2019,"3372_15",15,TRUE,FALSE,FALSE,0,,,,,,,"no plant",,FALSE,
2019,"3377_15",15,TRUE,FALSE,FALSE,0,,,,,,,"no plant",,FALSE,
2019,"3384_15",15,TRUE,FALSE,FALSE,1,10,0,,,,,"",,FALSE,
2019,"3390_15",15,TRUE,FALSE,FALSE,0,,,,,,,"no plant",,FALSE,
2019,"3391_15",15,TRUE,FALSE,FALSE,0,,,,,,,"no plant",,FALSE,
2019,"3392_15",15,TRUE,FALSE,FALSE,0,,,,,,,"no plant",,FALSE,
2019,"3393_15",15,TRUE,FALSE,FALSE,2,19,,,,,,"could be '3157', very close together",,FALSE,
2019,"3395_15",15,TRUE,FALSE,FALSE,1,11,1,,,,,"",,FALSE,
2019,"3397_15",15,TRUE,FALSE,FALSE,0,,,,,,,"no plant",,FALSE,
2019,"3399_15",15,TRUE,FALSE,FALSE,0,,,,,,,"no plant",,FALSE,
2019,"3401_15",15,TRUE,FALSE,FALSE,0,,,,,,,"no plant",,FALSE,
2019,"3402_15",15,TRUE,FALSE,FALSE,1,9,0,,,,,"",,FALSE,
2019,"3403_15",15,TRUE,FALSE,FALSE,5,14,0,,,,,"",,FALSE,
2019,"3404_15",15,TRUE,FALSE,FALSE,0,,,,,,,"no plant",,FALSE,
2019,"3405_15",15,TRUE,FALSE,FALSE,0,,,,,,,"no plant",,FALSE,
2019,"3417_15",15,TRUE,FALSE,FALSE,1,15.5,0,,,,,"no plant",,FALSE,
2019,"3423_15",15,TRUE,FALSE,FALSE,2,17.5,0,,,,,"",,FALSE,
2019,"3426_15",15,TRUE,FALSE,FALSE,0,,,,,,,"no plant",,FALSE,
2019,"3427_15",15,TRUE,FALSE,FALSE,1,13,0,,,,,"",,FALSE,
2019,"3436_15",15,TRUE,FALSE,FALSE,0,,,,,,,"no plant",,FALSE,
2019,"3446_15",15,TRUE,FALSE,FALSE,2,13,1,,,,,"",,FALSE,
2019,"3455_15",15,TRUE,FALSE,FALSE,1,8,0,,,,,"",,FALSE,
2019,"3457_15",15,TRUE,FALSE,FALSE,2,15,0,,,,,"",,FALSE,
2019,"3458_15",15,TRUE,FALSE,FALSE,2,13,0,,,,,"",,FALSE,
2019,"3472_15",15,TRUE,FALSE,FALSE,1,17,0,,,,,"",,FALSE,
2019,"3478_15",15,TRUE,FALSE,FALSE,0,,,,,,,"no plant",,FALSE,
2019,"3479_15",15,TRUE,FALSE,FALSE,2,15,0,,,,,"",,FALSE,
2019,"3481_15",15,TRUE,FALSE,FALSE,0,,,,,,,"no plant",,FALSE,
2019,"3482_15",15,TRUE,FALSE,FALSE,0,,,,,,,"no plant",,FALSE,
2019,"3485_15",15,TRUE,FALSE,FALSE,4,15.5,0,,,,,"",,FALSE,
2019,"3489_15",15,TRUE,FALSE,FALSE,0,,,,,,,"no plant",,FALSE,
2019,"3490_15",15,TRUE,FALSE,FALSE,2,11,1,,,,,"",,FALSE,
2019,"3491_15",15,TRUE,FALSE,FALSE,2,11,1,,,,,"",,FALSE,
2019,"3492_15",15,TRUE,FALSE,FALSE,0,,,,,,,"no plant",,FALSE,
2019,"3493_15",15,TRUE,FALSE,FALSE,0,,,,,,,"no plant",,FALSE,
2019,"3494_15",15,TRUE,FALSE,FALSE,0,,,,,,,"no plant",,FALSE,
2019,"3495_15",15,TRUE,FALSE,FALSE,0,,,,,,,"no plant",,FALSE,
2019,"3496_15",15,TRUE,FALSE,FALSE,0,,,,,,,"",,FALSE,
2019,"3497_15",15,TRUE,FALSE,FALSE,0,,,,,,,"no plant",,FALSE,
2019,"3498_15",15,TRUE,FALSE,FALSE,1,13,0,,,,,"",,FALSE,
2019,"3500_15",15,TRUE,FALSE,FALSE,2,6,1,,,,,"",,FALSE,
2019,"3581_15",15,TRUE,FALSE,FALSE,4,17,1,,,,,"",,FALSE,
