"year","plantid","plot","tag","umbel.no","no.seeds","notes"
2024,"3644_5",5,"3644","1",0,"counted on 5-Jun; plant/umbels gone;"
2024,"5021_5",5,"5021","1",0,"counted on 5-Jun; plant/umbels gone;"
2024,"3615_5",5,"3615","1",36,"counted on 13-Jun"
2024,"3488_5",5,"3488","1",8,"counted on 5-Jun"
2024,"3488_5",5,"3488","2",18,"counted on 5-Jun"
2024,"3488_5",5,"3488","3",38,"counted on 5-Jun"
2024,"3010_5",5,"3010","1",0,"counted on 13-Jun"
2024,"3010_5",5,"3010","2",26,"counted on 13-Jun"
2024,"3710_5",5,"3710","1",0,"counted on 5-Jun; plant/umbels gone;"
2024,"3817_5",5,"3817","1",0,"counted on 5-Jun"
2024,"3817_5",5,"3817","2",0,"counted on 5-Jun"
2024,"5045_5",5,"5045","1",0,"counted on 5-Jun"
2024,"3361_5",5,"3361","1",0,"counted on 13-Jun"
2024,"3361_5",5,"3361","2",0,"counted on 13-Jun"
2024,"3361_5",5,"3361","3",60,"counted on 13-Jun"
2024,"3470_5",5,"3470","1",0,"counted on 5-Jun"
2024,"3074_5",5,"3074","1",0,"counted on 5-Jun"
2024,"3093_5",5,"3093","1",0,"counted on 13-Jun"
2024,"3093_5",5,"3093","2",16,"counted on 13-Jun"
2024,"3067_5",5,"3067","1",0,"counted on 5-Jun"
2024,"7676_5",5,"7676","1",0,"counted on 5-Jun"
2024,"3663_5",5,"3663","1",112,"counted on 5-Jun"
2024,"3941_5",5,"3941","1",16,"counted on 5-Jun"
2024,"3476_5",5,"3476","1",0,"counted on 5-Jun"
2024,"7654_5",5,"7654","1",32,"counted on 5-Jun"
2024,"7526_5",5,"7526","1",0,"counted on 5-Jun; plant/umbels gone;"
2024,"5043_5",5,"5043","1",22,"counted on 5-Jun"
2024,"3161_5",5,"3161","1",0,"counted on 13-Jun"
2024,"3161_5",5,"3161","2",20,"counted on 13-Jun"
2024,"3479_5",5,"3479","1",0,"counted on 5-Jun"
2024,"7522_5",5,"7522","1",0,"counted on 13-Jun; dried out stem with 15 aborted fruit"
2024,"3468_5",5,"3468","1",6,"counted on 5-Jun"
2024,"3546_5",5,"3546","1",20,"counted on 13-Jun"
2024,"7501_5",5,"7501","1",0,"counted on 5-Jun"
2024,"3622_5",5,"3622","1",0,"counted on 5-Jun; plant/umbels gone;"
2024,"3191_5",5,"3191","1",0,"counted on 5-Jun; plant/umbels gone;"
2024,"5017_5",5,"5017","1",0,"counted on 5-Jun; plant/umbels gone;"
2024,"3108_5",5,"3108","1",0,"counted on 5-Jun"
2024,"7580_5",5,"7580","1",0,"counted on 5-Jun; plant/umbels gone;"
2024,"3120_5",5,"3120","1",0,"counted on 5-Jun; plant/umbels gone;"
2024,"3466_5",5,"3466","1",0,"counted on 5-Jun; plant/umbels gone;"
2024,"3984_5",5,"3984","1",0,"counted on 5-Jun; plant/umbels gone;"
2024,"3124_5",5,"3124","1",84,"counted on 13-Jun"
2024,"7663_5",5,"7663","1",0,"counted on 5-Jun; plant/umbels gone;"
2024,"7564_5",5,"7564","1",10,"counted on 5-Jun"
2024,"7564_5",5,"7564","2",28,"counted on 5-Jun"
2024,"3465_5",5,"3465","1",6,"counted on 5-Jun"
2024,"3465_5",5,"3465","2",0,"counted on 5-Jun"
2024,"3729_6",6,"3729","1",54,"counted on 7-Jun"
2024,"3729_6",6,"3729","2",44,"counted on 7-Jun"
2024,"3729_6",6,"3729","3",0,"counted on 7-Jun"
2024,"3643_6",6,"3643","1",0,"counted on 7-Jun; plant/umbels gone;"
2024,"3136_6",6,"3136","1",54,"counted on 15-Jun"
2024,"3345_6",6,"3345","1",134,"counted on 7-Jun"
2024,"3345_6",6,"3345","2",140,"counted on 7-Jun"
2024,"3345_6",6,"3345","3",14,"counted on 7-Jun"
2024,"3358_6",6,"3358","1",0,"counted on 15-Jun"
2024,"3358_6",6,"3358","2",0,"counted on 15-Jun"
2024,"3358_6",6,"3358","3",136,"counted on 15-Jun"
2024,"3358_6",6,"3358","4",102,"counted on 15-Jun"
2024,"3358_6",6,"3358","5",42,"counted on 15-Jun"
2024,"3753_6",6,"3753","1",8,"counted on 15-Jun"
2024,"3753_6",6,"3753","2",42,"counted on 15-Jun"
2024,"3070_6",6,"3070","1",32,"counted on 15-Jun"
2024,"3070_6",6,"3070","2",60,"counted on 15-Jun"
2024,"3070_6",6,"3070","3",106,"counted on 15-Jun"
2024,"3048_6",6,"3048","1",0,"counted on 7-Jun; plant/umbels gone;"
2024,"3887_6",6,"3887","1",0,"counted on 15-Jun"
2024,"3887_6",6,"3887","2",44,"counted on 15-Jun"
2024,"3887_6",6,"3887","3",50,"counted on 15-Jun"
2024,"3669_6",6,"3669","1",46,"counted on 15-Jun; only one umbel present"
2024,"3630_6",6,"3630","1",0,"counted on 7-Jun"
2024,"3372_6",6,"3372","1",18,"counted on 7-Jun"
2024,"3372_6",6,"3372","2",54,"counted on 7-Jun"
2024,"3374_6",6,"3374","1",0,"counted on 7-Jun; plant/umbels gone;"
2024,"3466_6",6,"3466","1",0,"counted on 15-Jun"
2024,"3466_6",6,"3466","2",62,"counted on 15-Jun"
2024,"3489_6",6,"3489","1",52,"counted on 15-Jun"
2024,"3518_6",6,"3518","1",0,"counted on 15-Jun"
2024,"3518_6",6,"3518","2",0,"counted on 15-Jun"
2024,"3518_6",6,"3518","3",54,"counted on 15-Jun"
2024,"3400_6",6,"3400","1",0,"counted on 7-Jun; found unattached; one umbel had 58 immature fruit"
2024,"3400_6",6,"3400","2",0,"counted on 7-Jun; found unattached; one umbel had 58 immature fruit"
2024,"3955_6",6,"3955","1",0,"counted on 7-Jun; plant/umbels gone;"
2024,"3648_6",6,"3648","1",0,"counted on 7-Jun; plant/umbels gone;"
2024,"3733_6",6,"3733","1",0,"counted on 7-Jun; plant/umbels gone;"
2024,"3777_6",6,"3777","1",0,"counted on 7-Jun"
2024,"3790_6",6,"3790","1",0,"counted on 7-Jun; plant/umbels gone;"
2024,"3141_6",6,"3141","1",0,"counted on 15-Jun; plant/umbels gone;"
2024,"3140_6",6,"3140","1",64,"counted on 7-Jun; accidentally pulled one while counting"
2024,"3140_6",6,"3140","2",48,"counted on 7-Jun; accidentally pulled one while counting"
2024,"3008_6",6,"3008","1",0,"counted on 7-Jun; plant/umbels gone;"
2024,"3791_6",6,"3791","1",0,"counted on 7-Jun; plant/umbels gone;"
2024,"3179_6",6,"3179","1",50,"counted on 15-Jun; only one umbel present"
2024,"3743_6",6,"3743","1",0,"counted on 7-Jun; plant/umbels gone;"
2024,"3789_6",6,"3789","1",120,"counted on 15-Jun"
2024,"7587_6",6,"7587","1",0,"counted on 7-Jun; found stem pulled with 24 fruits"
2024,"5052_7",7,"5052","1",0,"counted on 6-Jun; plant/umbels gone;"
2024,"5049_7",7,"5049","1",32,"counted on 13-Jun"
2024,"5049_7",7,"5049","2",28,"counted on 13-Jun"
2024,"R_7",7,"R","1",0,"counted on ; plant/umbels gone;"
2024,"3450_7",7,"3450","1",186,"counted on 13-Jun"
2024,"3450_7",7,"3450","2",0,"counted on 13-Jun"
2024,"3450_7",7,"3450","3",184,"counted on 13-Jun"
2024,"3401_7",7,"3401","1",0,"counted on 6-Jun; plant/umbels gone;"
2024,"7544_7",7,"7544","1",0,"counted on 6-Jun"
2024,"7544_7",7,"7544","2",102,"counted on 6-Jun"
2024,"3044_7",7,"3044","1",0,"counted on 13-Jun"
2024,"3044_7",7,"3044","2",32,"counted on 13-Jun"
2024,"3375_7",7,"3375","1",0,"counted on 6-Jun"
2024,"7651_7",7,"7651","1",0,"counted on 13-Jun"
2024,"7651_7",7,"7651","2",46,"counted on 13-Jun"
2024,"3886_7",7,"3886","1",38,"counted on 6-Jun"
2024,"3886_7",7,"3886","2",78,"counted on 6-Jun"
2024,"3886_7",7,"3886","3",72,"counted on 6-Jun"
2024,"3298_7",7,"3298","1",0,"counted on 13-Jun; plant/umbels gone;"
2024,"5047_7",7,"5047","1",2,"counted on 6-Jun"
2024,"5040_7",7,"5040","1",6,"counted on 13-Jun; only two umbels present"
2024,"5040_7",7,"5040","2",32,"counted on 13-Jun; only two umbels present"
2024,"5032_7",7,"5032","1",0,"counted on 6-Jun; found one umbel with 29 aborted fruit"
2024,"3408_7",7,"3408","1",0,"counted on 6-Jun"
2024,"3407_7",7,"3407","1",0,"counted on 13-Jun"
2024,"3407_7",7,"3407","2",80,"counted on 13-Jun"
2024,"3150_7",7,"3150","1",0,"counted on 6-Jun; found two umbels with 17 and 8 aborted fruit"
2024,"3150_7",7,"3150","2",0,"counted on 6-Jun; found two umbels with 17 and 8 aborted fruit"
2024,"5054_7",7,"5054","1",102,"counted on 13-Jun; only one umbel present"
2024,"5056_7",7,"5056","1",0,"counted on 6-Jun; found one umbel with 22 aborted fruit"
2024,"7644_7",7,"7644","1",0,"counted on 13-Jun"
2024,"7644_7",7,"7644","2",44,"counted on 13-Jun"
2024,"3981_7",7,"3981","1",0,"counted on 6-Jun; plant/umbels gone;"
2024,"3994_7",7,"3994","1",60,"counted on 13-Jun"
2024,"3994_7",7,"3994","2",68,"counted on 13-Jun"
2024,"3100_7",7,"3100","1",0,"counted on 6-Jun; plant/umbels gone;"
2024,"5048_7",7,"5048","1",70,"counted on 13-Jun"
2024,"5048_7",7,"5048","2",138,"counted on 13-Jun"
2024,"3447_7",7,"3447","1",0,"counted on ; plant/umbels gone;"
2024,"5041_7",7,"5041","1",0,"counted on ; plant/umbels gone;"
2024,"3403_7",7,"3403","1",0,"counted on 6-Jun; plant/umbels gone;"
2024,"3477_7",7,"3477","1",0,"counted on 6-Jun; plant/umbels gone;"
2024,"3406_7",7,"3406","1",0,"counted on 6-Jun; plant/umbels gone;"
2024,"7639_7",7,"7639","1",0,"counted on 6-Jun; plant/umbels gone;"
2024,"7631_7",7,"7631","1",0,"counted on 6-Jun; plant/umbels gone;"
2024,"7643_7",7,"7643","1",0,"counted on 6-Jun; plant/umbels gone;"
2024,"3409_7",7,"3409","1",0,"counted on 6-Jun; plant/umbels gone;"
2024,"5037_7",7,"5037","1",0,"counted on 6-Jun; plant/umbels gone;"
2024,"7538_7",7,"7538","1",0,"counted on 6-Jun; plant/umbels gone;"
2024,"3069_7",7,"3069","1",0,"counted on 6-Jun"
2024,"5050_7",7,"5050","1",0,"counted on 6-Jun; plant/umbels gone;"
2024,"3452_7",7,"3452","1",0,"counted on 13-Jun"
2024,"3452_7",7,"3452","2",38,"counted on 13-Jun"
2024,"7579_7",7,"7579","1",0,"counted on 6-Jun"
2024,"3089_7",7,"3089","1",0,"counted on 6-Jun; plant/umbels gone;"
2024,"7656_7",7,"7656","1",0,"counted on 13-Jun"
2024,"7656_7",7,"7656","2",22,"counted on 13-Jun"
2024,"3177_7",7,"3177","1",0,"counted on 6-Jun; plant/umbels gone;"
2024,"3370_7",7,"3370","1",0,"counted on 6-Jun; plant/umbels gone;"
2024,"3874_7",7,"3874","1",0,"counted on 6-Jun; found one umbel with 29 aborted fruit"
2024,"3368_7",7,"3368","1",0,"counted on 6-Jun; plant/umbels gone;"
2024,"3190_10",10,"3190","1",8,"counted on 6-Jun"
2024,"3547_10",10,"3547","1",0,"counted on 13-Jun"
2024,"3547_10",10,"3547","2",94,"counted on 13-Jun"
2024,"3655_10",10,"3655","1",22,"counted on 6-Jun; no second umbel"
2024,"7559_10",10,"7559","1",14,"counted on 6-Jun"
2024,"7698_10",10,"7698","1",14,"counted on 6-Jun"
2024,"7698_10",10,"7698","2",176,"counted on 6-Jun"
2024,"3353_10",10,"3353","1",0,"counted on 6-Jun; plant/umbels gone;leaves here but no umbels"
2024,"7513_10",10,"7513","1",0,"counted on 13-Jun"
2024,"7692_10",10,"7692","1",0,"counted on 6-Jun"
2024,"7645_11",11,"7645","1",0,"counted on 13-Jun"
2024,"3578_12",12,"3578","1",0,"counted on 11-Jun"
2024,"3578_12",12,"3578","2",0,"counted on 11-Jun"
2024,"3578_12",12,"3578","3",96,"counted on 11-Jun"
2024,"3578_12",12,"3578","4",108,"counted on 11-Jun"
2024,"3135_12",12,"3135","1",0,"counted on 15-Jun"
2024,"3135_12",12,"3135","2",18,"counted on 15-Jun"
2024,"3135_12",12,"3135","3",92,"counted on 15-Jun"
2024,"3424_12",12,"3424","1",196,"counted on 11-Jun"
2024,"3448_12",12,"3448","1",10,"counted on 11-Jun"
2024,"3448_12",12,"3448","2",154,"counted on 11-Jun"
2024,"3425_12",12,"3425","1",164,"counted on 11-Jun"
2024,"3536_12",12,"3536","1",0,"counted on 11-Jun; plant/umbels gone;"
2024,"3395_12",12,"3395","1",2,"counted on 11-Jun"
2024,"3445_12",12,"3445","1",0,"counted on 15-Jun"
2024,"3133_12",12,"3133","1",16,"counted on 11-Jun"
2024,"7530_12",12,"7530","1",0,"counted on 11-Jun; plant/umbels gone;only veg leaves present"
2024,"3449_12",12,"3449","1",0,"counted on 15-Jun"
2024,"3388_12",12,"3388","1",6,"counted on 11-Jun"
2024,"3129_12",12,"3129","1",0,"counted on 11-Jun"
2024,"3129_12",12,"3129","2",36,"counted on 11-Jun"
2024,"3413_12",12,"3413","1",52,"counted on 11-Jun"
2024,"3002_12",12,"3002","1",130,"counted on 15-Jun"
2024,"7578_12",12,"7578","1",48,"counted on 11-Jun"
2024,"3145_12",12,"3145","1",0,"counted on 15-Jun"
2024,"3147_12",12,"3147","1",14,"counted on 11-Jun"
2024,"3768_12",12,"3768","1",0,"counted on 11-Jun; plant/umbels gone;leaves only"
2024,"7616_12",12,"7616","1",14,"counted on 11-Jun"
2024,"3146_12",12,"3146","1",44,"counted on 11-Jun"
2024,"3134_12",12,"3134","1",0,"counted on 15-Jun"
2024,"3134_12",12,"3134","2",2,"counted on 15-Jun"
2024,"3422_12",12,"3422","1",42,"counted on 11-Jun"
2024,"3336_13",13,"3336","1",2,"counted on 15-Jun"
2024,"3336_13",13,"3336","2",38,"counted on 15-Jun"
2024,"3441_13",13,"3441","1",114,"counted on 11-Jun; only one umbel present"
2024,"3187_13",13,"3187","1",0,"counted on 11-Jun"
2024,"3616_13",13,"3616","1",22,"counted on 11-Jun"
2024,"3515_13",13,"3515","1",6,"counted on 11-Jun; only two umbels present"
2024,"3515_13",13,"3515","2",2,"counted on 11-Jun; only two umbels present"
2024,"3775_13",13,"3775","1",68,"counted on 11-Jun"
2024,"3590_13",13,"3590","1",78,"counted on 11-Jun"
2024,"3088_13",13,"3088","1",26,"counted on 11-Jun"
2024,"3088_13",13,"3088","2",18,"counted on 11-Jun"
2024,"3088_13",13,"3088","3",0,"counted on 11-Jun"
2024,"3088_13",13,"3088","4",0,"counted on 11-Jun"
2024,"3638_13",13,"3638","1",42,"counted on 11-Jun"
2024,"3638_13",13,"3638","2",44,"counted on 11-Jun"
2024,"3382_13",13,"3382","1",40,"counted on 11-Jun"
2024,"7527_13",13,"7527","1",48,"counted on 15-Jun"
2024,"7527_13",13,"7527","2",54,"counted on 15-Jun"
2024,"3123_13",13,"3123","1",18,"counted on 11-Jun"
2024,"3123_13",13,"3123","2",0,"counted on 11-Jun"
2024,"3123_13",13,"3123","3",56,"counted on 11-Jun"
2024,"3769_13",13,"3769","1",44,"counted on 11-Jun"
2024,"3604_13",13,"3604","1",46,"counted on 15-Jun"
2024,"3120_13",13,"3120","1",0,"counted on 11-Jun"
2024,"3120_13",13,"3120","2",0,"counted on 11-Jun"
2024,"3367_13",13,"3367","1",12,"counted on 11-Jun"
2024,"3826_13",13,"3826","1",12,"counted on 11-Jun"
2024,"3826_13",13,"3826","2",20,"counted on 11-Jun"
2024,"3155_13",13,"3155","1",10,"counted on 11-Jun"
2024,"3155_13",13,"3155","2",16,"counted on 11-Jun"
2024,"3178_13",13,"3178","1",36,"counted on 11-Jun"
2024,"7537_13",13,"7537","1",82,"counted on 15-Jun"
2024,"3026_13",13,"3026","1",0,"counted on 11-Jun"
2024,"3978_13",13,"3978","1",58,"counted on 15-Jun"
2024,"3978_13",13,"3978","2",42,"counted on 15-Jun"
2024,"3391_13",13,"3391","1",66,"counted on 11-Jun; only one umbel present"
2024,"3119_13",13,"3119","1",0,"counted on 11-Jun; plant/umbels gone;only leaves present"
2024,"3384_13",13,"3384","1",0,"counted on 11-Jun; plant/umbels gone;"
2024,"3980_13",13,"3980","1",70,"counted on 11-Jun"
2024,"3400_13",13,"3400","1",42,"counted on 15-Jun"
2024,"3118_13",13,"3118","1",76,"counted on 15-Jun"
2024,"3620_13",13,"3620","1",18,"counted on 15-Jun; aphids on pedicels"
2024,"3018_13",13,"3018","1",72,"counted on 15-Jun"
2024,"3376_13",13,"3376","1",104,"counted on 15-Jun"
2024,"3117_13",13,"3117","1",0,"counted on 11-Jun; plant/umbels gone;"
2024,"3154_13",13,"3154","1",0,"counted on 11-Jun"
2024,"3397_13",13,"3397","1",0,"counted on 11-Jun; plant/umbels gone;"
2024,"7632_13",13,"7632","1",0,"counted on 11-Jun; plant/umbels gone;"
2024,"3433_13",13,"3433","1",0,"counted on 11-Jun"
2024,"3433_13",13,"3433","2",6,"counted on 11-Jun"
2024,"3421_13",13,"3421","1",0,"counted on 11-Jun; plant/umbels gone;"
2024,"3431_13",13,"3431","1",0,"counted on 11-Jun; plant/umbels gone;"
2024,"3427_13",13,"3427","1",0,"counted on 11-Jun; plant/umbels gone;"
2024,"3429_13",13,"3429","1",62,"counted on 11-Jun"
2024,"3780_13",13,"3780","1",102,"counted on 15-Jun"
2024,"7592_13",13,"7592","1",0,"counted on 11-Jun"
2024,"7592_13",13,"7592","2",0,"counted on 11-Jun"
2024,"7592_13",13,"7592","3",70,"counted on 11-Jun"
2024,"YTP_13",13,"YTP","1",0,"counted on ; plant/umbels gone;eaten 16 may"
2024,"3494_13",13,"3494","1",0,"counted on 15-Jun; plant/umbels gone;"
2024,"7634_13",13,"7634","1",0,"counted on 11-Jun"
2024,"3396_13",13,"3396","1",14,"counted on 15-Jun"
2024,"3605_13",13,"3605","1",48,"counted on 11-Jun"
2024,"3023_13",13,"3023","1",0,"counted on 11-Jun"
2024,"3180_13",13,"3180","1",0,"counted on 11-Jun"
2024,"3042_13",13,"3042","1",0,"counted on 11-Jun; plant/umbels gone;"
2024,"3481_13",13,"3481","1",12,"counted on 15-Jun"
2024,"3481_13",13,"3481","2",82,"counted on 15-Jun"
2024,"7642_13",13,"7642","1",0,"counted on 15-Jun"
2024,"7642_13",13,"7642","2",64,"counted on 15-Jun"
2024,"3422_13",13,"3422","1",24,"counted on 11-Jun"
2024,"3176_13",13,"3176","1",0,"counted on 11-Jun; plant/umbels gone;[this is plant 3726 see below; fix/merge]"
2024,"7628_13",13,"7628","1",18,"counted on 11-Jun"
2024,"3726_13",13,"3726","1",70,"counted on 11-Jun"
2024,"7589_13",13,"7589","1",28,"counted on 11-Jun"
2024,"3143_13",13,"3143","1",20,"counted on 11-Jun"
2024,"3675_13",13,"3675","1",36,"counted on 15-Jun"
2024,"3675_13",13,"3675","2",0,"counted on 15-Jun"
2024,"3128_13",13,"3128","1",10,"counted on 15-Jun"
2024,"7638_13",13,"7638","1",32,"counted on 15-Jun"
2024,"7638_13",13,"7638","2",54,"counted on 15-Jun"
2024,"3096_13",13,"3096","1",0,"counted on 11-Jun; plant/umbels gone;"
2024,"7571_13",13,"7571","1",0,"counted on 11-Jun; plant/umbels gone;"
2024,"3108_13",13,"3108","1",0,"counted on 11-Jun; plant/umbels gone;"
2024,"3305_14",14,"3305","1",48,"counted on 6-Jun; no sign of second umbel"
2024,"3699_14",14,"3699","1",82,"counted on 13-Jun"
2024,"3556_14",14,"3556","1",0,"counted on 6-Jun"
2024,"3556_14",14,"3556","2",0,"counted on 6-Jun"
2024,"3556_14",14,"3556","3",0,"counted on 6-Jun"
2024,"3838_14",14,"3838","1",0,"counted on 6-Jun"
2024,"3469_14",14,"3469","1",34,"counted on 13-Jun; only one umbel"
2024,"WHTP_14",14,"WHTP","1",0,"counted on 6-Jun; plant/umbels gone;outside plot? No demo/tag"
2024,"3776_14",14,"3776","1",0,"counted on 15-Jun"
2024,"3776_14",14,"3776","2",58,"counted on 15-Jun"
2024,"3463_14",14,"3463","1",2,"counted on 6-Jun"
2024,"3300_14",14,"3300","1",0,"counted on 6-Jun; plant/umbels gone;"
2024,"3926_14",14,"3926","1",0,"counted on 6-Jun"
2024,"3926_14",14,"3926","2",10,"counted on 6-Jun"
2024,"3360_14",14,"3360","1",0,"counted on 13-Jun; plant/umbels gone;"
2024,"3118_14",14,"3118","1",0,"counted on 13-Jun; plant/umbels gone;"
2024,"3086_14",14,"3086","1",0,"counted on 6-Jun"
2024,"3158_14",14,"3158","1",0,"counted on 6-Jun"
2024,"3058_14",14,"3058","1",0,"counted on 6-Jun; plant/umbels gone;"
2024,"3379_14",14,"3379","1",0,"counted on 6-Jun; plant/umbels gone;"
2024,"3432_14",14,"3432","1",0,"counted on 6-Jun"
2024,"3432_14",14,"3432","2",0,"counted on 6-Jun"
2024,"3480_14",14,"3480","1",32,"counted on 13-Jun"
2024,"RSP_14",14,"RSP","1",34,"counted on 6-Jun; needs tag+demo"
2024,"7516_14",14,"7516","1",4,"counted on 13-Jun"
2024,"3863_15",15,"3863","1",52,"counted on 6-Jun"
2024,"3863_15",15,"3863","2",42,"counted on 6-Jun"
2024,"3612_15",15,"3612","1",0,"counted on 6-Jun; only one umbel; stem multiply kinked"
2024,"3354_15",15,"3354","1",0,"counted on 13-Jun"
2024,"3354_15",15,"3354","2",0,"counted on 13-Jun"
2024,"3354_15",15,"3354","3",0,"counted on 13-Jun"
2024,"3354_15",15,"3354","4",0,"counted on 13-Jun"
2024,"3354_15",15,"3354","5",0,"counted on 13-Jun"
2024,"3354_15",15,"3354","6",18,"counted on 13-Jun"
2024,"3354_15",15,"3354","7",34,"counted on 13-Jun"
2024,"3455_15",15,"3455","1",0,"counted on 6-Jun; stem kinked"
2024,"3491_15",15,"3491","1",0,"counted on 6-Jun"
2024,"3738_15",15,"3738","1",20,"counted on 6-Jun"
2024,"3384_15",15,"3384","1",0,"counted on 13-Jun"
2024,"3384_15",15,"3384","2",0,"counted on 13-Jun"
2024,"3384_15",15,"3384","3",76,"counted on 13-Jun"
2024,"3384_15",15,"3384","4",82,"counted on 13-Jun"
2024,"3493_15",15,"3493","1",14,"counted on 6-Jun"
2024,"3493_15",15,"3493","2",0,"counted on 6-Jun"
2024,"3493_15",15,"3493","3",0,"counted on 6-Jun"
2024,"3493_15",15,"3493","4",0,"counted on 6-Jun"
2024,"3116_15",15,"3116","1",0,"counted on 6-Jun; second umbel has ~6 aborted fruit"
2024,"3116_15",15,"3116","2",0,"counted on 6-Jun; second umbel has ~6 aborted fruit"
2024,"3116_15",15,"3116","3",4,"counted on 6-Jun; second umbel has ~6 aborted fruit"
2024,"3116_15",15,"3116","4",8,"counted on 6-Jun; second umbel has ~6 aborted fruit"
2024,"3489_15",15,"3489","1",172,"counted on 13-Jun; only one umbel present"
2024,"3377_15",15,"3377","1",4,"counted on 6-Jun"
2024,"3377_15",15,"3377","2",38,"counted on 6-Jun"
2024,"3135_15",15,"3135","1",36,"counted on 6-Jun; [was possibly in phen as 3740]"
2024,"3135_15",15,"3135","2",44,"counted on 6-Jun; [was possibly in phen as 3740]"
2024,"3734_15",15,"3734","1",48,"counted on 6-Jun"
2024,"3673_15",15,"3673","1",0,"counted on 6-Jun"
2024,"3397_15",15,"3397","1",74,"counted on 13-Jun"
2024,"3397_15",15,"3397","2",56,"counted on 13-Jun"
2024,"3397_15",15,"3397","3",106,"counted on 13-Jun"
2024,"3401_15",15,"3401","1",0,"counted on 13-Jun"
2024,"3401_15",15,"3401","2",0,"counted on 13-Jun"
2024,"3401_15",15,"3401","3",14,"counted on 13-Jun"
2024,"3401_15",15,"3401","4",36,"counted on 13-Jun"
2024,"3500_15",15,"3500","1",64,"counted on 13-Jun"
2024,"3500_15",15,"3500","2",80,"counted on 13-Jun"
2024,"3659_15",15,"3659","1",0,"counted on 13-Jun"
2024,"3659_15",15,"3659","2",4,"counted on 13-Jun"
2024,"3659_15",15,"3659","3",0,"counted on 13-Jun"
2024,"3659_15",15,"3659","4",128,"counted on 13-Jun"
2024,"3892_15",15,"3892","1",70,"counted on 13-Jun"
2024,"3892_15",15,"3892","2",42,"counted on 13-Jun"
2024,"3065_15",15,"3065","1",0,"counted on 13-Jun; everything else dry and unattached"
2024,"3065_15",15,"3065","2",62,"counted on 13-Jun; everything else dry and unattached"
2024,"3052_15",15,"3052","1",0,"counted on 6-Jun"
2024,"3052_15",15,"3052","2",22,"counted on 6-Jun"
2024,"3341_15",15,"3341","1",0,"counted on 6-Jun"
2024,"3341_15",15,"3341","2",134,"counted on 6-Jun"
2024,"3341_15",15,"3341","3",54,"counted on 6-Jun"
2024,"3417_15",15,"3417","1",42,"counted on 13-Jun"
2024,"7598_15",15,"7598","1",58,"counted on 13-Jun"
2024,"3485_15",15,"3485","1",56,"counted on 13-Jun"
2024,"3485_15",15,"3485","2",0,"counted on 13-Jun"
2024,"3485_15",15,"3485","3",26,"counted on 13-Jun"
2024,"3485_15",15,"3485","4",44,"counted on 13-Jun"
2024,"RSP_15",15,"RSP","1",0,"counted on ; plant/umbels gone;"
2024,"3818_15",15,"3818","1",54,"counted on 13-Jun"
2024,"3818_15",15,"3818","2",22,"counted on 13-Jun"
2024,"3818_15",15,"3818","3",0,"counted on 13-Jun"
2024,"3014_15",15,"3014","1",0,"counted on 6-Jun"
2024,"3014_15",15,"3014","2",0,"counted on 6-Jun"
2024,"3177_15",15,"3177","1",32,"counted on 6-Jun"
2024,"3017_15",15,"3017","1",48,"counted on 13-Jun"
2024,"7657_15",15,"7657","1",0,"counted on 13-Jun"
2024,"7657_15",15,"7657","2",88,"counted on 13-Jun"
2024,"3402_15",15,"3402","1",0,"counted on 13-Jun"
2024,"3402_15",15,"3402","2",0,"counted on 13-Jun"
2024,"3402_15",15,"3402","3",2,"counted on 13-Jun"
2024,"3402_15",15,"3402","4",76,"counted on 13-Jun"
2024,"3402_15",15,"3402","5",70,"counted on 13-Jun"
2024,"3426_15",15,"3426","1",0,"counted on 13-Jun; plant/umbels gone;"
2024,"3458_15",15,"3458","1",0,"counted on 6-Jun; plant/umbels gone;"
2024,"3479_15",15,"3479","1",26,"counted on 13-Jun"
2024,"3490_15",15,"3490","1",40,"counted on 13-Jun; only one umbel present"
2024,"3737_15",15,"3737","1",0,"counted on 13-Jun"
2024,"3737_15",15,"3737","2",24,"counted on 13-Jun"
2024,"3371_15",15,"3371","1",18,"counted on 13-Jun"
2024,"3371_15",15,"3371","2",66,"counted on 13-Jun"
2024,"3813_15",15,"3813","1",0,"counted on 13-Jun"
2024,"3813_15",15,"3813","2",48,"counted on 13-Jun"
2024,"3498_15",15,"3498","1",0,"counted on 6-Jun; plant/umbels gone;"
2024,"3481_15",15,"3481","1",18,"counted on 6-Jun"
2024,"3481_15",15,"3481","2",22,"counted on 6-Jun"
2024,"3047_15",15,"3047","1",0,"counted on 6-Jun"
2024,"3047_15",15,"3047","2",0,"counted on 6-Jun"
2024,"3047_15",15,"3047","3",0,"counted on 6-Jun"
2024,"3047_15",15,"3047","4",0,"counted on 6-Jun"
2024,"7593_15",15,"7593","1",14,"counted on 6-Jun"
2024,"7593_15",15,"7593","2",78,"counted on 6-Jun"
2024,"3881_15",15,"3881","1",54,"counted on 13-Jun"
2024,"3881_15",15,"3881","2",0,"counted on 13-Jun"
2024,"3068_15",15,"3068","1",0,"counted on 13-Jun"
2024,"3068_15",15,"3068","2",44,"counted on 13-Jun"
2024,"3774_15",15,"3774","1",0,"counted on 13-Jun"
2024,"3757_15",15,"3757","1",0,"counted on 6-Jun; plant/umbels gone;"
2024,"BTP_15",15,"BTP","1",0,"counted on 6-Jun; plant/umbels gone;"
