"size.prev","size.cur","trt","p.size.cur","perturb.param","orig.par.val"
1.9,4.7,"drought",0.00105804870971297,"grow_slope",0.261762877659007
2,4.7,"drought",0.00121046796613925,"grow_slope",0.261762877659007
2.1,4.7,"drought",0.00138139603381073,"grow_slope",0.261762877659007
2.2,4.7,"drought",0.00157257012782294,"grow_slope",0.261762877659007
2.3,4.7,"drought",0.0017858220160962,"grow_slope",0.261762877659007
2.4,4.7,"drought",0.0020230743175448,"grow_slope",0.261762877659007
2.5,4.7,"drought",0.00228633537960817,"grow_slope",0.261762877659007
2.6,4.7,"drought",0.00257769262518704,"grow_slope",0.261762877659007
2.7,4.7,"drought",0.0028993042677989,"grow_slope",0.261762877659007
2.8,4.7,"drought",0.00325338930526523,"grow_slope",0.261762877659007
2.9,4.7,"drought",0.00364221571658664,"grow_slope",0.261762877659007
3,4.7,"drought",0.00406808680392217,"grow_slope",0.261762877659007
3.1,4.7,"drought",0.00453332564178834,"grow_slope",0.261762877659007
3.2,4.7,"drought",0.00504025761869273,"grow_slope",0.261762877659007
3.3,4.7,"drought",0.00559119108231643,"grow_slope",0.261762877659007
3.4,4.7,"drought",0.00618839612788702,"grow_slope",0.261762877659007
3.5,4.7,"drought",0.00683408160029738,"grow_slope",0.261762877659007
3.6,4.7,"drought",0.00753037041350443,"grow_slope",0.261762877659007
3.7,4.7,"drought",0.00827927332539273,"grow_slope",0.261762877659007
3.8,4.7,"drought",0.00908266134213995,"grow_slope",0.261762877659007
3.9,4.7,"drought",0.00994223696263148,"grow_slope",0.261762877659007
4,4.7,"drought",0.0108595045100313,"grow_slope",0.261762877659007
4.1,4.7,"drought",0.0118357398335562,"grow_slope",0.261762877659007
4.2,4.7,"drought",0.0128719596980993,"grow_slope",0.261762877659007
4.3,4.7,"drought",0.0139688912118477,"grow_slope",0.261762877659007
4.4,4.7,"drought",0.0151269416716565,"grow_slope",0.261762877659007
4.5,4.7,"drought",0.0163461692318722,"grow_slope",0.261762877659007
4.6,4.7,"drought",0.0176262548237708,"grow_slope",0.261762877659007
4.7,4.7,"drought",0.0189664757690077,"grow_slope",0.261762877659007
4.8,4.7,"drought",0.0203656815407658,"grow_slope",0.261762877659007
4.9,4.7,"drought",0.0218222721299657,"grow_slope",0.261762877659007
5,4.7,"drought",0.0233341794704113,"grow_slope",0.261762877659007
5.1,4.7,"drought",0.0248988523655993,"grow_slope",0.261762877659007
5.2,4.7,"drought",0.026513245340797,"grow_slope",0.261762877659007
5.3,4.7,"drought",0.0281738118166582,"grow_slope",0.261762877659007
5.4,4.7,"drought",0.0298765019650631,"grow_slope",0.261762877659007
5.5,4.7,"drought",0.0316167655641286,"grow_slope",0.261762877659007
5.6,4.7,"drought",0.0333895601177315,"grow_slope",0.261762877659007
5.7,4.7,"drought",0.0351893644458586,"grow_slope",0.261762877659007
5.8,4.7,"drought",0.0370101978863002,"grow_slope",0.261762877659007
5.9,4.7,"drought",0.0388456451764236,"grow_slope",0.261762877659007
6,4.7,"drought",0.0406888870069926,"grow_slope",0.261762877659007
0.5,4.8,"drought",6.69428702520319e-05,"grow_slope",0.261762877659007
0.6,4.8,"drought",8.01083812344456e-05,"grow_slope",0.261762877659007
0.7,4.8,"drought",9.5593068186693e-05,"grow_slope",0.261762877659007
0.8,4.8,"drought",0.000113752005381553,"grow_slope",0.261762877659007
0.9,4.8,"drought",0.000134985043803836,"grow_slope",0.261762877659007
1,4.8,"drought",0.000159740907408578,"grow_slope",0.261762877659007
1.1,4.8,"drought",0.000188521432891303,"grow_slope",0.261762877659007
1.2,4.8,"drought",0.000221885921550291,"grow_slope",0.261762877659007
1.3,4.8,"drought",0.0002604555651915,"grow_slope",0.261762877659007
1.4,4.8,"drought",0.000304917900979038,"grow_slope",0.261762877659007
1.5,4.8,"drought",0.000356031242731292,"grow_slope",0.261762877659007
1.6,4.8,"drought",0.000414629028485924,"grow_slope",0.261762877659007
1.7,4.8,"drought",0.000481624016305743,"grow_slope",0.261762877659007
1.8,4.8,"drought",0.000558012252391186,"grow_slope",0.261762877659007
1.9,4.8,"drought",0.000644876727742311,"grow_slope",0.261762877659007
2,4.8,"drought",0.000743390632032296,"grow_slope",0.261762877659007
2.1,4.8,"drought",0.000854820106192118,"grow_slope",0.261762877659007
2.2,4.8,"drought",0.000980526388657116,"grow_slope",0.261762877659007
2.3,4.8,"drought",0.00112196724449967,"grow_slope",0.261762877659007
2.4,4.8,"drought",0.00128069756199167,"grow_slope",0.261762877659007
2.5,4.8,"drought",0.00145836899773709,"grow_slope",0.261762877659007
2.6,4.8,"drought",0.00165672854962729,"grow_slope",0.261762877659007
2.7,4.8,"drought",0.00187761593673683,"grow_slope",0.261762877659007
2.8,4.8,"drought",0.00212295966713052,"grow_slope",0.261762877659007
2.9,4.8,"drought",0.00239477167861493,"grow_slope",0.261762877659007
3,4.8,"drought",0.00269514044394641,"grow_slope",0.261762877659007
3.1,4.8,"drought",0.00302622244108393,"grow_slope",0.261762877659007
3.2,4.8,"drought",0.00339023190089981,"grow_slope",0.261762877659007
3.3,4.8,"drought",0.00378942875944604,"grow_slope",0.261762877659007
3.4,4.8,"drought",0.00422610475948507,"grow_slope",0.261762877659007
3.5,4.8,"drought",0.0047025676665446,"grow_slope",0.261762877659007
3.6,4.8,"drought",0.00522112358820013,"grow_slope",0.261762877659007
3.7,4.8,"drought",0.00578405741151597,"grow_slope",0.261762877659007
3.8,4.8,"drought",0.006393611402404,"grow_slope",0.261762877659007
3.9,4.8,"drought",0.00705196204183527,"grow_slope",0.261762877659007
4,4.8,"drought",0.00776119520703264,"grow_slope",0.261762877659007
4.1,4.8,"drought",0.00852327984057634,"grow_slope",0.261762877659007
4.2,4.8,"drought",0.00934004028628805,"grow_slope",0.261762877659007
4.3,4.8,"drought",0.0102131275072681,"grow_slope",0.261762877659007
4.4,4.8,"drought",0.0111439894379285,"grow_slope",0.261762877659007
4.5,4.8,"drought",0.0121338407576077,"grow_slope",0.261762877659007
4.6,4.8,"drought",0.0131836324076525,"grow_slope",0.261762877659007
4.7,4.8,"drought",0.0142940212059338,"grow_slope",0.261762877659007
4.8,4.8,"drought",0.0154653399418457,"grow_slope",0.261762877659007
4.9,4.8,"drought",0.0166975683601216,"grow_slope",0.261762877659007
5,4.8,"drought",0.0179903054625027,"grow_slope",0.261762877659007
5.1,4.8,"drought",0.0193427435716509,"grow_slope",0.261762877659007
5.2,4.8,"drought",0.0207536446110073,"grow_slope",0.261762877659007
5.3,4.8,"drought",0.0222213190569021,"grow_slope",0.261762877659007
5.4,4.8,"drought",0.0237436080145821,"grow_slope",0.261762877659007
5.5,4.8,"drought",0.0253178688574679,"grow_slope",0.261762877659007
5.6,4.8,"drought",0.0269409648485804,"grow_slope",0.261762877659007
5.7,4.8,"drought",0.0286092591344717,"grow_slope",0.261762877659007
5.8,4.8,"drought",0.0303186134651572,"grow_slope",0.261762877659007
5.9,4.8,"drought",0.0320643919485804,"grow_slope",0.261762877659007
6,4.8,"drought",0.0338414700953752,"grow_slope",0.261762877659007
0.5,4.9,"drought",3.56453356722478e-05,"grow_slope",0.261762877659007
0.6,4.9,"drought",4.29802637432265e-05,"grow_slope",0.261762877659007
0.7,4.9,"drought",5.16785431316061e-05,"grow_slope",0.261762877659007
0.8,4.9,"drought",6.19634604037367e-05,"grow_slope",0.261762877659007
0.9,4.9,"drought",7.40892151256434e-05,"grow_slope",0.261762877659007
1,4.9,"drought",8.83442381800567e-05,"grow_slope",0.261762877659007
1.1,4.9,"drought",0.00010505471662642,"grow_slope",0.261762877659007
1.2,4.9,"drought",0.000124588314880251,"grow_slope",0.261762877659007
1.3,4.9,"drought",0.000147358077355092,"grow_slope",0.261762877659007
1.4,4.9,"drought",0.00017382649254895,"grow_slope",0.261762877659007
1.5,4.9,"drought",0.000204509692875108,"grow_slope",0.261762877659007
1.6,4.9,"drought",0.000239981758354392,"grow_slope",0.261762877659007
1.7,4.9,"drought",0.000280879085636072,"grow_slope",0.261762877659007
1.8,4.9,"drought",0.000327904776746705,"grow_slope",0.261762877659007
1.9,4.9,"drought",0.000381832994546288,"grow_slope",0.261762877659007
2,4.9,"drought",0.000443513224183006,"grow_slope",0.261762877659007
2.1,4.9,"drought",0.000513874371984557,"grow_slope",0.261762877659007
2.2,4.9,"drought",0.000593928625327851,"grow_slope",0.261762877659007
2.3,4.9,"drought",0.000684774989231921,"grow_slope",0.261762877659007
2.4,4.9,"drought",0.000787602407882628,"grow_slope",0.261762877659007
2.5,4.9,"drought",0.000903692372202359,"grow_slope",0.261762877659007
2.6,4.9,"drought",0.00103442090812056,"grow_slope",0.261762877659007
2.7,4.9,"drought",0.00118125983459407,"grow_slope",0.261762877659007
2.8,4.9,"drought",0.00134577717589448,"grow_slope",0.261762877659007
2.9,4.9,"drought",0.00152963660945702,"grow_slope",0.261762877659007
3,4.9,"drought",0.00173459582890977,"grow_slope",0.261762877659007
3.1,4.9,"drought",0.00196250370201272,"grow_slope",0.261762877659007
3.2,4.9,"drought",0.00221529610536479,"grow_slope",0.261762877659007
3.3,4.9,"drought",0.00249499032210672,"grow_slope",0.261762877659007
3.4,4.9,"drought",0.00280367789565978,"grow_slope",0.261762877659007
3.5,4.9,"drought",0.0031435158419745,"grow_slope",0.261762877659007
3.6,4.9,"drought",0.00351671613496462,"grow_slope",0.261762877659007
3.7,4.9,"drought",0.00392553339487492,"grow_slope",0.261762877659007
3.8,4.9,"drought",0.00437225072733861,"grow_slope",0.261762877659007
3.9,4.9,"drought",0.00485916368182216,"grow_slope",0.261762877659007
4,4.9,"drought",0.00538856232198137,"grow_slope",0.261762877659007
4.1,4.9,"drought",0.00596271142703861,"grow_slope",0.261762877659007
4.2,4.9,"drought",0.00658382887244664,"grow_slope",0.261762877659007
4.3,4.9,"drought",0.00725406226956317,"grow_slope",0.261762877659007
4.4,4.9,"drought",0.00797546397748199,"grow_slope",0.261762877659007
4.5,4.9,"drought",0.00874996463512964,"grow_slope",0.261762877659007
4.6,4.9,"drought",0.00957934539775334,"grow_slope",0.261762877659007
4.7,4.9,"drought",0.0104652090984274,"grow_slope",0.261762877659007
4.8,4.9,"drought",0.0114089505915658,"grow_slope",0.261762877659007
4.9,4.9,"drought",0.0124117265709587,"grow_slope",0.261762877659007
5,4.9,"drought",0.0134744251888188,"grow_slope",0.261762877659007
5.1,4.9,"drought",0.0145976358339542,"grow_slope",0.261762877659007
5.2,4.9,"drought",0.0157816194556968,"grow_slope",0.261762877659007
5.3,4.9,"drought",0.0170262798448003,"grow_slope",0.261762877659007
5.4,4.9,"drought",0.018331136302409,"grow_slope",0.261762877659007
5.5,4.9,"drought",0.0196952981426239,"grow_slope",0.261762877659007
5.6,4.9,"drought",0.0211174414824649,"grow_slope",0.261762877659007
5.7,4.9,"drought",0.022595788774503,"grow_slope",0.261762877659007
5.8,4.9,"drought",0.0241280915315903,"grow_slope",0.261762877659007
5.9,4.9,"drought",0.025711616679493,"grow_slope",0.261762877659007
6,4.9,"drought",0.0273431369515551,"grow_slope",0.261762877659007
0.5,5,"drought",1.84385512538792e-05,"grow_slope",0.261762877659007
0.6,5,"drought",2.24019540903525e-05,"grow_slope",0.261762877659007
0.7,5,"drought",2.71406240565876e-05,"grow_slope",0.261762877659007
0.8,5,"drought",3.27897398764068e-05,"grow_slope",0.261762877659007
0.9,5,"drought",3.95048159505481e-05,"grow_slope",0.261762877659007
1,5,"drought",4.74641840594602e-05,"grow_slope",0.261762877659007
1.1,5,"drought",5.68716836879155e-05,"grow_slope",0.261762877659007
1.2,5,"drought",6.79595637885939e-05,"grow_slope",0.261762877659007
1.3,5,"drought",8.0991596145158e-05,"grow_slope",0.261762877659007
1.4,5,"drought",9.62663973650833e-05,"grow_slope",0.261762877659007
1.5,5,"drought",0.00011412095290372,"grow_slope",0.261762877659007
1.6,5,"drought",0.000134934332375035,"grow_slope",0.261762877659007
1.7,5,"drought",0.000159131580730068,"grow_slope",0.261762877659007
1.8,5,"drought",0.000187187764679548,"grow_slope",0.261762877659007
1.9,5,"drought",0.000219632148011344,"grow_slope",0.261762877659007
2,5,"drought",0.000257052463228159,"grow_slope",0.261762877659007
2.1,5,"drought",0.00030009924024185,"grow_slope",0.261762877659007
2.2,5,"drought",0.000349490145759495,"grow_slope",0.261762877659007
2.3,5,"drought",0.000406014279551293,"grow_slope",0.261762877659007
2.4,5,"drought",0.000470536366088316,"grow_slope",0.261762877659007
2.5,5,"drought",0.00054400077218483,"grow_slope",0.261762877659007
2.6,5,"drought",0.000627435273400769,"grow_slope",0.261762877659007
2.7,5,"drought",0.000721954484199947,"grow_slope",0.261762877659007
2.8,5,"drought",0.000828762859383414,"grow_slope",0.261762877659007
2.9,5,"drought",0.000949157167307605,"grow_slope",0.261762877659007
3,5,"drought",0.00108452832905363,"grow_slope",0.261762877659007
3.1,5,"drought",0.00123636251225169,"grow_slope",0.261762877659007
3.2,5,"drought",0.0014062413639096,"grow_slope",0.261762877659007
3.3,5,"drought",0.00159584126358187,"grow_slope",0.261762877659007
3.4,5,"drought",0.00180693147678463,"grow_slope",0.261762877659007
3.5,5,"drought",0.00204137108894997,"grow_slope",0.261762877659007
3.6,5,"drought",0.00230110460265352,"grow_slope",0.261762877659007
3.7,5,"drought",0.00258815608555952,"grow_slope",0.261762877659007
3.8,5,"drought",0.00290462176370966,"grow_slope",0.261762877659007
3.9,5,"drought",0.00325266096460837,"grow_slope",0.261762877659007
4,5,"drought",0.00363448532716894,"grow_slope",0.261762877659007
4.1,5,"drought",0.00405234621108116,"grow_slope",0.261762877659007
4.2,5,"drought",0.00450852025659357,"grow_slope",0.261762877659007
4.3,5,"drought",0.005005293067068,"grow_slope",0.261762877659007
4.4,5,"drought",0.00554494101089675,"grow_slope",0.261762877659007
4.5,5,"drought",0.00612971116634022,"grow_slope",0.261762877659007
4.6,5,"drought",0.00676179946234474,"grow_slope",0.261762877659007
4.7,5,"drought",0.00744332710015563,"grow_slope",0.261762877659007
4.8,5,"drought",0.00817631537419874,"grow_slope",0.261762877659007
4.9,5,"drought",0.00896265904583215,"grow_slope",0.261762877659007
5,5,"drought",0.00980409845966573,"grow_slope",0.261762877659007
5.1,5,"drought",0.0107021906286334,"grow_slope",0.261762877659007
5.2,5,"drought",0.0116582795502425,"grow_slope",0.261762877659007
5.3,5,"drought",0.0126734660517218,"grow_slope",0.261762877659007
5.4,5,"drought",0.0137485774954017,"grow_slope",0.261762877659007
5.5,5,"drought",0.014884137706812,"grow_slope",0.261762877659007
5.6,5,"drought",0.0160803375158866,"grow_slope",0.261762877659007
5.7,5,"drought",0.0173370063255143,"grow_slope",0.261762877659007
5.8,5,"drought",0.0186535851407034,"grow_slope",0.261762877659007
5.9,5,"drought",0.0200291015050788,"grow_slope",0.261762877659007
6,5,"drought",0.0214621467986155,"grow_slope",0.261762877659007
0.5,5.1,"drought",9.26566485392108e-06,"grow_slope",0.261762877659007
0.6,5.1,"drought",1.13430131637787e-05,"grow_slope",0.261762877659007
0.7,5.1,"drought",1.38469812223044e-05,"grow_slope",0.261762877659007
0.8,5.1,"drought",1.68564449263344e-05,"grow_slope",0.261762877659007
0.9,5.1,"drought",2.0463070384754e-05,"grow_slope",0.261762877659007
1,5.1,"drought",2.47730520649633e-05,"grow_slope",0.261762877659007
1.1,5.1,"drought",2.99090295864624e-05,"grow_slope",0.261762877659007
1.2,5.1,"drought",3.6012192245798e-05,"grow_slope",0.261762877659007
1.3,5.1,"drought",4.32445792420138e-05,"grow_slope",0.261762877659007
1.4,5.1,"drought",5.17915821124304e-05,"grow_slope",0.261762877659007
1.5,5.1,"drought",6.186465404863e-05,"grow_slope",0.261762877659007
1.6,5.1,"drought",7.37042285068364e-05,"grow_slope",0.261762877659007
1.7,5.1,"drought",8.75828468227284e-05,"grow_slope",0.261762877659007
1.8,5.1,"drought",0.000103808491358952,"grow_slope",0.261762877659007
1.9,5.1,"drought",0.000122728117029942,"grow_slope",0.261762877659007
2,5.1,"drought",0.000144731369845292,"grow_slope",0.261762877659007
2.1,5.1,"drought",0.000170254476379799,"grow_slope",0.261762877659007
2.2,5.1,"drought",0.000199784282815092,"grow_slope",0.261762877659007
2.3,5.1,"drought",0.000233862416415105,"grow_slope",0.261762877659007
2.4,5.1,"drought",0.000273089536019149,"grow_slope",0.261762877659007
2.5,5.1,"drought",0.000318129631399939,"grow_slope",0.261762877659007
2.6,5.1,"drought",0.000369714324193578,"grow_slope",0.261762877659007
2.7,5.1,"drought",0.00042864711563521,"grow_slope",0.261762877659007
2.8,5.1,"drought",0.000495807518617402,"grow_slope",0.261762877659007
2.9,5.1,"drought",0.000572155003737012,"grow_slope",0.261762877659007
3,5.1,"drought",0.00065873268113858,"grow_slope",0.261762877659007
3.1,5.1,"drought",0.000756670632246346,"grow_slope",0.261762877659007
3.2,5.1,"drought",0.000867188798070089,"grow_slope",0.261762877659007
3.3,5.1,"drought",0.000991599323857691,"grow_slope",0.261762877659007
3.4,5.1,"drought",0.00113130825365209,"grow_slope",0.261762877659007
3.5,5.1,"drought",0.00128781646300857,"grow_slope",0.261762877659007
3.6,5.1,"drought",0.00146271971396846,"grow_slope",0.261762877659007
3.7,5.1,"drought",0.00165770771360312,"grow_slope",0.261762877659007
3.8,5.1,"drought",0.00187456205627719,"grow_slope",0.261762877659007
3.9,5.1,"drought",0.00211515293046997,"grow_slope",0.261762877659007
4,5.1,"drought",0.002381434473769,"grow_slope",0.261762877659007
4.1,5.1,"drought",0.0026754386647282,"grow_slope",0.261762877659007
4.2,5.1,"drought",0.00299926764785919,"grow_slope",0.261762877659007
4.3,5.1,"drought",0.00335508439826998,"grow_slope",0.261762877659007
4.4,5.1,"drought",0.00374510164551331,"grow_slope",0.261762877659007
4.5,5.1,"drought",0.00417156899214977,"grow_slope",0.261762877659007
4.6,5.1,"drought",0.00463675818141353,"grow_slope",0.261762877659007
4.7,5.1,"drought",0.00514294649017565,"grow_slope",0.261762877659007
4.8,5.1,"drought",0.00569239824805856,"grow_slope",0.261762877659007
4.9,5.1,"drought",0.00628734451092113,"grow_slope",0.261762877659007
5,5.1,"drought",0.00692996094679309,"grow_slope",0.261762877659007
5.1,5.1,"drought",0.00762234402439925,"grow_slope",0.261762877659007
5.2,5.1,"drought",0.00836648562831297,"grow_slope",0.261762877659007
5.3,5.1,"drought",0.00916424626007134,"grow_slope",0.261762877659007
5.4,5.1,"drought",0.0100173270207558,"grow_slope",0.261762877659007
5.5,5.1,"drought",0.0109272406070032,"grow_slope",0.261762877659007
5.6,5.1,"drought",0.0118952815885195,"grow_slope",0.261762877659007
5.7,5.1,"drought",0.0129224962702085,"grow_slope",0.261762877659007
5.8,5.1,"drought",0.0140096524752628,"grow_slope",0.261762877659007
5.9,5.1,"drought",0.0151572096162095,"grow_slope",0.261762877659007
6,5.1,"drought",0.0163652894481626,"grow_slope",0.261762877659007
0.5,5.2,"drought",4.52326556626354e-06,"grow_slope",0.261762877659007
0.6,5.2,"drought",5.5795179077714e-06,"grow_slope",0.261762877659007
0.7,5.2,"drought",6.86303294502962e-06,"grow_slope",0.261762877659007
0.8,5.2,"drought",8.41820906230412e-06,"grow_slope",0.261762877659007
0.9,5.2,"drought",1.02971552303679e-05,"grow_slope",0.261762877659007
1,5.2,"drought",1.25608409901979e-05,"grow_slope",0.261762877659007
1.1,5.2,"drought",1.52803839002623e-05,"grow_slope",0.261762877659007
1.2,5.2,"drought",1.85384851621932e-05,"grow_slope",0.261762877659007
1.3,5.2,"drought",2.24310240173034e-05,"grow_slope",0.261762877659007
1.4,5.2,"drought",2.70688211780779e-05,"grow_slope",0.261762877659007
1.5,5.2,"drought",3.25795809903804e-05,"grow_slope",0.261762877659007
1.6,5.2,"drought",3.9110021178093e-05,"grow_slope",0.261762877659007
1.7,5.2,"drought",4.68281978656938e-05,"grow_slope",0.261762877659007
1.8,5.2,"drought",5.59260320690056e-05,"grow_slope",0.261762877659007
1.9,5.2,"drought",6.66220419536658e-05,"grow_slope",0.261762877659007
2,5.2,"drought",7.91642828498681e-05,"grow_slope",0.261762877659007
2.1,5.2,"drought",9.38334942482618e-05,"grow_slope",0.261762877659007
2.2,5.2,"drought",0.000110946449757012,"grow_slope",0.261762877659007
2.3,5.2,"drought",0.000130859502250444,"grow_slope",0.261762877659007
2.4,5.2,"drought",0.000153972312168629,"grow_slope",0.261762877659007
2.5,5.2,"drought",0.000180731742125971,"grow_slope",0.261762877659007
2.6,5.2,"drought",0.000211635895656476,"grow_slope",0.261762877659007
2.7,5.2,"drought",0.000247238272076403,"grow_slope",0.261762877659007
2.8,5.2,"drought",0.000288152003106985,"grow_slope",0.261762877659007
2.9,5.2,"drought",0.000335054130111195,"grow_slope",0.261762877659007
3,5.2,"drought",0.000388689873615415,"grow_slope",0.261762877659007
3.1,5.2,"drought",0.000449876839283246,"grow_slope",0.261762877659007
3.2,5.2,"drought",0.000519509096776888,"grow_slope",0.261762877659007
3.3,5.2,"drought",0.000598561060093265,"grow_slope",0.261762877659007
3.4,5.2,"drought",0.00068809109012864,"grow_slope",0.261762877659007
3.5,5.2,"drought",0.000789244732558192,"grow_slope",0.261762877659007
3.6,5.2,"drought",0.000903257496785813,"grow_slope",0.261762877659007
3.7,5.2,"drought",0.00103145707491302,"grow_slope",0.261762877659007
3.8,5.2,"drought",0.0011752648935988,"grow_slope",0.261762877659007
3.9,5.2,"drought",0.00133619688655338,"grow_slope",0.261762877659007
4,5.2,"drought",0.00151586337145778,"grow_slope",0.261762877659007
4.1,5.2,"drought",0.00171596791256497,"grow_slope",0.261762877659007
4.2,5.2,"drought",0.00193830504935662,"grow_slope",0.261762877659007
4.3,5.2,"drought",0.00218475677263911,"grow_slope",0.261762877659007
4.4,5.2,"drought",0.00245728763259271,"grow_slope",0.261762877659007
4.5,5.2,"drought",0.00275793836875262,"grow_slope",0.261762877659007
4.6,5.2,"drought",0.00308881795989331,"grow_slope",0.261762877659007
4.7,5.2,"drought",0.00345209400247125,"grow_slope",0.261762877659007
4.8,5.2,"drought",0.00384998133978618,"grow_slope",0.261762877659007
4.9,5.2,"drought",0.00428472888043007,"grow_slope",0.261762877659007
5,5.2,"drought",0.0047586045639424,"grow_slope",0.261762877659007
5.1,5.2,"drought",0.00527387845385735,"grow_slope",0.261762877659007
5.2,5.2,"drought",0.00583280396342547,"grow_slope",0.261762877659007
5.3,5.2,"drought",0.00643759724706827,"grow_slope",0.261762877659007
5.4,5.2,"drought",0.00709041482084824,"grow_slope",0.261762877659007
5.5,5.2,"drought",0.00779332950760844,"grow_slope",0.261762877659007
5.6,5.2,"drought",0.00854830483657782,"grow_slope",0.261762877659007
5.7,5.2,"drought",0.0093571680626892,"grow_slope",0.261762877659007
5.8,5.2,"drought",0.010221582007098,"grow_slope",0.261762877659007
5.9,5.2,"drought",0.0111430159568129,"grow_slope",0.261762877659007
6,5.2,"drought",0.0121227158973046,"grow_slope",0.261762877659007
0.5,5.3,"drought",2.14512839661358e-06,"grow_slope",0.261762877659007
0.6,5.3,"drought",2.66618709524638e-06,"grow_slope",0.261762877659007
0.7,5.3,"drought",3.30447728271272e-06,"grow_slope",0.261762877659007
0.8,5.3,"drought",4.08412602375504e-06,"grow_slope",0.261762877659007
0.9,5.3,"drought",5.03372433215809e-06,"grow_slope",0.261762877659007
1,5.3,"drought",6.18705001486238e-06,"grow_slope",0.261762877659007
1.1,5.3,"drought",7.58388807765667e-06,"grow_slope",0.261762877659007
1.2,5.3,"drought",9.27095843524009e-06,"grow_slope",0.261762877659007
1.3,5.3,"drought",1.13029610585954e-05,"grow_slope",0.261762877659007
1.4,5.3,"drought",1.3743748987902e-05,"grow_slope",0.261762877659007
1.5,5.3,"drought",1.66676398144312e-05,"grow_slope",0.261762877659007
1.6,5.3,"drought",2.01608762622264e-05,"grow_slope",0.261762877659007
1.7,5.3,"drought",2.43232463496488e-05,"grow_slope",0.261762877659007
1.8,5.3,"drought",2.92698732496366e-05,"grow_slope",0.261762877659007
1.9,5.3,"drought",3.513318436143e-05,"grow_slope",0.261762877659007
2,5.3,"drought",4.20650682198052e-05,"grow_slope",0.261762877659007
2.1,5.3,"drought",5.02392266638405e-05,"grow_slope",0.261762877659007
2.2,5.3,"drought",5.985372812908e-05,"grow_slope",0.261762877659007
2.3,5.3,"drought",7.11337659784252e-05,"grow_slope",0.261762877659007
2.4,5.3,"drought",8.43346234135853e-05,"grow_slope",0.261762877659007
2.5,5.3,"drought",9.97448436785791e-05,"grow_slope",0.261762877659007
2.6,5.3,"drought",0.000117689600951707,"grow_slope",0.261762877659007
2.7,5.3,"drought",0.000138534263500049,"grow_slope",0.261762877659007
2.8,5.3,"drought",0.000162688136325195,"grow_slope",0.261762877659007
2.9,5.3,"drought",0.000190608365653232,"grow_slope",0.261762877659007
3,5.3,"drought",0.000222803982218758,"grow_slope",0.261762877659007
3.1,5.3,"drought",0.000259840054376275,"grow_slope",0.261762877659007
3.2,5.3,"drought",0.000302341915670383,"grow_slope",0.261762877659007
3.3,5.3,"drought",0.000350999424651598,"grow_slope",0.261762877659007
3.4,5.3,"drought",0.000406571207496146,"grow_slope",0.261762877659007
3.5,5.3,"drought",0.000469888826452565,"grow_slope",0.261762877659007
3.6,5.3,"drought",0.000541860809390685,"grow_slope",0.261762877659007
3.7,5.3,"drought",0.00062347646788429,"grow_slope",0.261762877659007
3.8,5.3,"drought",0.000715809423452111,"grow_slope",0.261762877659007
3.9,5.3,"drought",0.000820020753966923,"grow_slope",0.261762877659007
4,5.3,"drought",0.000937361664992659,"grow_slope",0.261762877659007
4.1,5.3,"drought",0.00106917558411592,"grow_slope",0.261762877659007
4.2,5.3,"drought",0.00121689957040815,"grow_slope",0.261762877659007
4.3,5.3,"drought",0.00138206492620877,"grow_slope",0.261762877659007
4.4,5.3,"drought",0.00156629689468945,"grow_slope",0.261762877659007
4.5,5.3,"drought",0.00177131332438228,"grow_slope",0.261762877659007
4.6,5.3,"drought",0.00199892218127064,"grow_slope",0.261762877659007
4.7,5.3,"drought",0.00225101779038625,"grow_slope",0.261762877659007
4.8,5.3,"drought",0.00252957569235718,"grow_slope",0.261762877659007
4.9,5.3,"drought",0.00283664600621991,"grow_slope",0.261762877659007
5,5.3,"drought",0.00317434519823366,"grow_slope",0.261762877659007
5.1,5.3,"drought",0.00354484616757448,"grow_slope",0.261762877659007
5.2,5.3,"drought",0.00395036657376389,"grow_slope",0.261762877659007
5.3,5.3,"drought",0.00439315534757659,"grow_slope",0.261762877659007
5.4,5.3,"drought",0.00487547734700293,"grow_slope",0.261762877659007
5.5,5.3,"drought",0.00539959614257741,"grow_slope",0.261762877659007
5.6,5.3,"drought",0.00596775494193291,"grow_slope",0.261762877659007
5.7,5.3,"drought",0.00658215569162855,"grow_slope",0.261762877659007
5.8,5.3,"drought",0.00724493642489494,"grow_slope",0.261762877659007
5.9,5.3,"drought",0.00795814695662152,"grow_slope",0.261762877659007
6,5.3,"drought",0.00872372306128983,"grow_slope",0.261762877659007
0.5,5.4,"drought",9.88280449388911e-07,"grow_slope",0.261762877659007
0.6,5.4,"drought",1.23768541947047e-06,"grow_slope",0.261762877659007
0.7,5.4,"drought",1.54566425652666e-06,"grow_slope",0.261762877659007
0.8,5.4,"drought",1.92488269755933e-06,"grow_slope",0.261762877659007
0.9,5.4,"drought",2.39049204524579e-06,"grow_slope",0.261762877659007
1,5.4,"drought",2.96056255720033e-06,"grow_slope",0.261762877659007
1.1,5.4,"drought",3.65658161410625e-06,"grow_slope",0.261762877659007
1.2,5.4,"drought",4.50402436076246e-06,"grow_slope",0.261762877659007
1.3,5.4,"drought",5.53300507860066e-06,"grow_slope",0.261762877659007
1.4,5.4,"drought",6.77901809079637e-06,"grow_slope",0.261762877659007
1.5,5.4,"drought",8.2837775064142e-06,"grow_slope",0.261762877659007
