"size.prev","size.cur","trt","pred.surv","pred.grow.mean","p.grow.size","p.size.cur"
5.5,0.8,"irrigated",0.981067919987121,4.145506274999,1.09516814186839e-08,1.07443433097898e-08
5.6,0.8,"irrigated",0.98220604198311,4.18262504016473,7.72857682271526e-09,7.59105485120156e-09
5.7,0.8,"irrigated",0.983276910836258,4.21974380533045,5.43310287888715e-09,5.34224461500774e-09
5.8,0.8,"irrigated",0.984284364256927,4.25686257049618,3.80474892809704e-09,3.74495487984922e-09
5.9,0.8,"irrigated",0.985232036943691,4.29398133566191,2.65420065556304e-09,2.61500351833765e-09
6,0.8,"irrigated",0.986123369423719,4.33110010082764,1.84446821231146e-09,1.81887320831952e-09
0.5,0.9,"irrigated",0.687803295132907,2.28956801671264,0.00450193731421245,0.00309644731919711
0.6,0.9,"irrigated",0.701201890679205,2.32668678187837,0.00389075974759582,0.00272820809119273
0.7,0.9,"irrigated",0.714264342424774,2.3638055470441,0.00334964713337377,0.00239253350707425
0.8,0.9,"irrigated",0.726978091851981,2.40092431220982,0.00287272052824182,0.00208840488804525
0.9,0.9,"irrigated",0.739332593578069,2.43804307737555,0.00245424192556798,0.00181450104809821
1,0.9,"irrigated",0.751319280129484,2.47516184254128,0.00208867581471121,0.00156926240953269
1.1,0.9,"irrigated",0.762931508043105,2.512280607707,0.00177073829301384,0.00135095203623872
1.2,0.9,"irrigated",0.774164487556197,2.54939937287273,0.00149543449607897,0.00115771228033084
1.3,0.9,"irrigated",0.785015198257838,2.58651813803846,0.00125808528877029,0.000987616072389276
1.4,0.9,"irrigated",0.795482293115777,2.62363690320419,0.00105434428328097,0.000838712208197859
1.5,0.9,"irrigated",0.805565993271075,2.66075566836991,0.000880206325625152,0.000709064282985708
1.6,0.9,"irrigated",0.815267975916801,2.69787443353564,0.000732008623134694,0.000596783188536666
1.7,0.9,"irrigated",0.824591257455673,2.73499319870137,0.000606425678868547,0.000500053313091625
1.8,0.9,"irrigated",0.833540073974225,2.77211196386709,0.000500459160532605,0.000417152765691426
1.9,0.9,"irrigated",0.842119760887237,2.80923072903282,0.000411423767933239,0.000346468085075265
2,0.9,"irrigated",0.850336633404547,2.84634949419855,0.000336930080349278,0.000286503990216928
2.1,0.9,"irrigated",0.858197869261095,2.88346825936428,0.00027486526933172,0.000235888788474359
2.2,0.9,"irrigated",0.865711394937148,2.92058702453,0.000223372458618647,0.000193376082741289
2.3,0.9,"irrigated",0.872885776385275,2.95770578969573,0.00018082940572993,0.000157843416213858
2.4,0.9,"irrigated",0.879730115078601,2.99482455486146,0.00014582707331809,0.000128288467991699
2.5,0.9,"irrigated",0.886253950005081,3.03194332002718,0.000117148555701463,0.000103823370227812
2.6,0.9,"irrigated",0.892467166057838,3.06906208519291,9.37487296756169e-05,8.36676630951201e-05
2.7,0.9,"irrigated",0.898379909113721,3.10618085035864,7.47349104893566e-05,6.71403420930503e-05
2.8,0.9,"irrigated",0.904002507952442,3.14329961552437,5.9348714961182e-05,5.36513871686632e-05
2.9,0.9,"irrigated",0.909345403047011,3.18041838069009,4.69492647323667e-05,4.26930980608148e-05
3,0.9,"irrigated",0.914419082152702,3.21753714585582,3.69978037705756e-05,3.38314977655556e-05
3.1,0.9,"irrigated",0.919234022535575,3.25465591102155,2.90437552408994e-05,2.66980079596306e-05
3.2,0.9,"irrigated",0.923800639611682,3.29177467618727,2.2712203241871e-05,2.09815478818309e-05
3.3,0.9,"irrigated",0.928129241713254,3.328893441353,1.76927539391488e-05,1.64211622973613e-05
3.4,0.9,"irrigated",0.93222999065684,3.36601220651873,1.37297074516041e-05,1.27992450493301e-05
3.5,0.9,"irrigated",0.936112867759162,3.40313097168446,1.06134555046016e-05,9.9353922692469e-06
3.6,0.9,"irrigated",0.939787644927793,3.44024973685018,8.1730093856972e-06,7.68089324255712e-06
3.7,0.9,"irrigated",0.943263860444122,3.47736850201591,6.26955715514877e-06,5.91384668544069e-06
3.8,0.9,"irrigated",0.946550799054072,3.51448726718164,4.7909474606499e-06,4.53487514710424e-06
3.9,0.9,"irrigated",0.949657475986369,3.55160603234736,3.6469988361185e-06,3.46339970963352e-06
4,0.9,"irrigated",0.952592624527524,3.58872479751309,2.76553726776711e-06,2.63443040413095e-06
4.1,0.9,"irrigated",0.955364686796097,3.62584356267882,2.08907042115594e-06,1.99582410860263e-06
4.2,0.9,"irrigated",0.957981807375226,3.66296232784455,1.57201367194206e-06,1.50596049866562e-06
4.3,0.9,"irrigated",0.960451829480997,3.70008109301027,1.17839049759698e-06,1.13178730926004e-06
4.4,0.9,"irrigated",0.962782293364321,3.737199858176,8.79937484843556e-07,8.47188229674911e-07
4.5,0.9,"irrigated",0.96498043666487,3.77431862334173,6.54551888111275e-07,6.31629766809433e-07
4.6,0.9,"irrigated",0.96705319645691,3.81143738850745,4.85027111779901e-07,4.69047018815016e-07
4.7,0.9,"irrigated",0.96900721274805,3.84855615367318,3.58028521136299e-07,3.46932219350591e-07
4.8,0.9,"irrigated",0.970848833212727,3.88567491883891,2.63268505536221e-07,2.55593921421498e-07
4.9,0.9,"irrigated",0.972584118962355,3.92279368400464,1.92845658342049e-07,1.87558624714317e-07
5,0.9,"irrigated",0.974218851173383,3.95991244917036,1.40718273326125e-07,1.3709039457888e-07
5.1,0.9,"irrigated",0.975758538412767,3.99703121433609,1.02287085280753e-07,9.98074968320498e-08
5.2,0.9,"irrigated",0.977208424517573,4.03414997950182,7.4066322753966e-08,7.23782345682132e-08
5.3,0.9,"irrigated",0.978573496901491,4.07126874466754,5.3425726606097e-08,5.22810001094314e-08
5.4,0.9,"irrigated",0.979858495175935,4.10838750983327,3.83892622075935e-08,3.7616044697647e-08
5.5,0.9,"irrigated",0.981067919987121,4.145506274999,2.74788635749389e-08,2.69586315310752e-08
5.6,0.9,"irrigated",0.98220604198311,4.18262504016473,1.9593744669634e-08,1.92450943995888e-08
5.7,0.9,"irrigated",0.983276910836258,4.21974380533045,1.39176462896283e-08,1.36849002497774e-08
5.8,0.9,"irrigated",0.984284364256927,4.25686257049618,9.84790430043292e-09,9.69313822361468e-09
5.9,0.9,"irrigated",0.985232036943691,4.29398133566191,6.94147107582973e-09,6.83895968742544e-09
6,0.9,"irrigated",0.986123369423719,4.33110010082764,4.8740377805607e-09,4.80640255886502e-09
0.5,1,"irrigated",0.687803295132907,2.28956801671264,0.00654329942924794,0.004500502908478
0.6,1,"irrigated",0.701201890679205,2.32668678187837,0.00571388789363771,0.00400658899414778
0.7,1,"irrigated",0.714264342424774,2.3638055470441,0.00497045687490812,0.00355022011130695
0.8,1,"irrigated",0.726978091851981,2.40092431220982,0.00430715577526143,0.00313120788680879
0.9,1,"irrigated",0.739332593578069,2.43804307737555,0.00371804397484518,0.0027488710949596
1,1,"irrigated",0.751319280129484,2.47516184254128,0.00319718774186107,0.00240210879265387
1.1,1,"irrigated",0.762931508043105,2.512280607707,0.00273874394541229,0.00208947404841732
1.2,1,"irrigated",0.774164487556197,2.54939937287273,0.00233703058369627,0.00180924608423038
1.3,1,"irrigated",0.785015198257838,2.58651813803846,0.00198658446666627,0.00155949899895596
1.4,1,"irrigated",0.795482293115777,2.62363690320419,0.00168220666353542,0.0013381656142038
1.5,1,"irrigated",0.805565993271075,2.66075566836991,0.00141899654063583,0.00114309535770552
1.6,1,"irrigated",0.815267975916801,2.69787443353564,0.00119237537543801,0.000972105458866384
1.7,1,"irrigated",0.824591257455673,2.73499319870137,0.000998100640999023,0.000823025062628697
1.8,1,"irrigated",0.833540073974225,2.77211196386709,0.000832272116134796,0.000693732161249683
1.9,1,"irrigated",0.842119760887237,2.80923072903282,0.000691330995596819,0.000582183492705928
2,1,"irrigated",0.850336633404547,2.84634949419855,0.000572053157503287,0.000486437756079786
2.1,1,"irrigated",0.858197869261095,2.88346825936428,0.000471537698562888,0.000404672648182951
2.2,1,"irrigated",0.865711394937148,2.92058702453,0.000387191777577251,0.000335196333874596
2.3,1,"irrigated",0.872885776385275,2.95770578969573,0.000316712720423433,0.000276454028857901
2.4,1,"irrigated",0.879730115078601,2.99482455486146,0.000258068240877573,0.00022703040324536
2.5,1,"irrigated",0.886253950005081,3.03194332002718,0.000209475526347807,0.000185648512655137
2.6,1,"irrigated",0.892467166057838,3.06906208519291,0.000169379830271706,0.000151165937109947
2.7,1,"irrigated",0.898379909113721,3.10618085035864,0.000136433107313257,0.000122568762548186
2.8,1,"irrigated",0.904002507952442,3.14329961552437,0.00010947312654668,9.8963980951594e-05
2.9,1,"irrigated",0.909345403047011,3.18041838069009,8.75034038075915e-05,7.95708180033996e-05
3,1,"irrigated",0.914419082152702,3.21753714585582,6.96742089290936e-05,6.37114261786574e-05
3.1,1,"irrigated",0.919234022535575,3.25465591102155,5.52648276642953e-05,5.08013098385855e-05
3.2,1,"irrigated",0.923800639611682,3.29177467618727,4.36671922077975e-05,4.03397800916096e-05
3.3,1,"irrigated",0.928129241713254,3.328893441353,3.43709384085698e-05,3.19006730021188e-05
3.4,1,"irrigated",0.93222999065684,3.36601220651873,2.69499017040062e-05,2.51235066137284e-05
3.5,1,"irrigated",0.936112867759162,3.40313097168446,2.1050026918208e-05,1.97052010648112e-05
3.6,1,"irrigated",0.939787644927793,3.44024973685018,1.63786385820334e-05,1.53924421801327e-05
3.7,1,"irrigated",0.943263860444122,3.47736850201591,1.26949974495787e-05,1.19747323026179e-05
3.8,1,"irrigated",0.946550799054072,3.51448726718164,9.802054442651e-06,9.27814246506282e-06
3.9,1,"irrigated",0.949657475986369,3.55160603234736,7.53930437406871e-06,7.15975676257108e-06
4,1,"irrigated",0.952592624527524,3.58872479751309,5.77663752988582e-06,5.50278230553812e-06
4.1,1,"irrigated",0.955364686796097,3.62584356267882,4.40908663242746e-06,4.21228566964592e-06
4.2,1,"irrigated",0.957981807375226,3.66296232784455,3.35236903892612e-06,3.21150855089919e-06
4.3,1,"irrigated",0.960451829480997,3.70008109301027,2.53912852241879e-06,2.4387106346445e-06
4.4,1,"irrigated",0.962782293364321,3.737199858176,1.91578699624859e-06,1.84448579784576e-06
4.5,1,"irrigated",0.96498043666487,3.77431862334173,1.43992354206052e-06,1.38949804838159e-06
4.6,1,"irrigated",0.96705319645691,3.81143738850745,1.07810563893089e-06,1.04258550424634e-06
4.7,1,"irrigated",0.96900721274805,3.84855615367318,8.04105211811429e-07,7.79183750053574e-07
4.8,1,"irrigated",0.970848833212727,3.88567491883891,5.97439744509592e-07,5.80023678872047e-07
4.9,1,"irrigated",0.972584118962355,3.92279368400464,4.42186030431767e-07,4.30063110824941e-07
5,1,"irrigated",0.974218851173383,3.95991244917036,3.26021018602251e-07,3.17615822201061e-07
5.1,1,"irrigated",0.975758538412767,3.99703121433609,2.39450559337884e-07,2.33645927801654e-07
5.2,1,"irrigated",0.977208424517573,4.03414997950182,1.75192611255988e-07,1.71199695632584e-07
5.3,1,"irrigated",0.978573496901491,4.07126874466754,1.27686619733007e-07,1.24950741979659e-07
5.4,1,"irrigated",0.979858495175935,4.10838750983327,9.27053223197217e-08,9.08380976230025e-08
5.5,1,"irrigated",0.981067919987121,4.145506274999,6.70492031090857e-08,6.57798222310247e-08
5.6,1,"irrigated",0.98220604198311,4.18262504016473,4.83072424395573e-08,4.7447665395676e-08
5.7,1,"irrigated",0.983276910836258,4.21974380533045,3.46705353436498e-08,3.40907368897433e-08
5.8,1,"irrigated",0.984284364256927,4.25686257049618,2.47878307582299e-08,2.43982742391727e-08
5.9,1,"irrigated",0.985232036943691,4.29398133566191,1.76541239357064e-08,1.73934084856324e-08
6,1,"irrigated",0.986123369423719,4.33110010082764,1.25251661040165e-08,1.23513590010845e-08
0.5,1.1,"irrigated",0.687803295132907,2.28956801671264,0.00924849427734325,0.00636114483897451
0.6,1.1,"irrigated",0.701201890679205,2.32668678187837,0.0081602958234418,0.00572201485989901
0.7,1.1,"irrigated",0.714264342424774,2.3638055470441,0.00717249819670027,0.00512305970800899
0.8,1.1,"irrigated",0.726978091851981,2.40092431220982,0.00628007263336496,0.00456547521969551
0.9,1.1,"irrigated",0.739332593578069,2.43804307737555,0.00547757786347262,0.00404975184832703
1,1.1,"irrigated",0.751319280129484,2.47516184254128,0.00475928954261684,0.00357574599308667
1.1,1.1,"irrigated",0.762931508043105,2.512280607707,0.00411931846139031,0.00314275784585831
1.2,1.1,"irrigated",0.774164487556197,2.54939937287273,0.00355171642463856,0.00274961272582524
1.3,1.1,"irrigated",0.785015198257838,2.58651813803846,0.00305056914432306,0.00239474314163001
1.4,1.1,"irrigated",0.795482293115777,2.62363690320419,0.00261007590110399,0.00207626916301643
1.5,1.1,"irrigated",0.805565993271075,2.66075566836991,0.00222461609286824,0.00179207507249822
1.6,1.1,"irrigated",0.815267975916801,2.69787443353564,0.00188880309826522,0.00153988067882807
1.7,1.1,"irrigated",0.824591257455673,2.73499319870137,0.00159752613738174,0.00131730608644191
1.8,1.1,"irrigated",0.833540073974225,2.77211196386709,0.00134598100982407,0.00112192911049666
1.9,1.1,"irrigated",0.842119760887237,2.80923072903282,0.00112969073451938,0.000951334891229986
2,1.1,"irrigated",0.850336633404547,2.84634949419855,0.000944517208979049,0.000803157583675903
2.1,1.1,"irrigated",0.858197869261095,2.88346825936428,0.000786665053322198,0.000675114272583276
2.2,1.1,"irrigated",0.865711394937148,2.92058702453,0.000652678811663236,0.0005650314844909
2.3,1.1,"irrigated",0.872885776385275,2.95770578969573,0.00053943465667855,0.000470864839103981
2.4,1.1,"irrigated",0.879730115078601,2.99482455486146,0.000444127688647456,0.00039071250264342
2.5,1.1,"irrigated",0.886253950005081,3.03194332002718,0.000364255844306544,0.00032282318082911
2.6,1.1,"irrigated",0.892467166057838,3.06906208519291,0.000297601339457798,0.000265599424040918
2.7,1.1,"irrigated",0.898379909113721,3.10618085035864,0.00024221046794427,0.000217597018178165
2.8,1.1,"irrigated",0.904002507952442,3.14329961552437,0.000196372473258083,0.000177521208318131
2.9,1.1,"irrigated",0.909345403047011,3.18041838069009,0.000158598101890376,0.000144220454885995
3,1.1,"irrigated",0.914419082152702,3.21753714585582,0.000127598343059208,0.000116678359744407
3.1,1.1,"irrigated",0.919234022535575,3.25465591102155,0.000102263760418349,9.40043278489729e-05
3.2,1.1,"irrigated",0.923800639611682,3.29177467618727,8.1644729815944e-05,7.5423453624892e-05
3.3,1.1,"irrigated",0.928129241713254,3.328893441353,6.49328145492286e-05,6.02660439298829e-05
3.4,1.1,"irrigated",0.93222999065684,3.36601220651873,5.14434366840612e-05,4.79571144993381e-05
3.5,1.1,"irrigated",0.936112867759162,3.40313097168446,4.05999402131671e-05,3.80061264637984e-05
3.6,1.1,"irrigated",0.939787644927793,3.44024973685018,3.19190890392378e-05,2.99971655164258e-05
3.7,1.1,"irrigated",0.943263860444122,3.47736850201591,2.49979995858328e-05,2.35797095927132e-05
3.8,1.1,"irrigated",0.946550799054072,3.51448726718164,1.95024736118505e-05,1.8460081980828e-05
3.9,1.1,"irrigated",0.949657475986369,3.55160603234736,1.51566707146772e-05,1.43936456552569e-05
4,1.1,"irrigated",0.952592624527524,3.58872479751309,1.17340411288333e-05,1.11777610352292e-05
4.1,1.1,"irrigated",0.955364686796097,3.62584356267882,9.04942678891497e-06,8.64550278987596e-06
4.2,1.1,"irrigated",0.957981807375226,3.66296232784455,6.95223125438808e-06,6.66011106236923e-06
4.3,1.1,"irrigated",0.960451829480997,3.70008109301027,5.32055605098444e-06,5.1101377930242e-06
4.4,1.1,"irrigated",0.962782293364321,3.737199858176,4.0562013930478e-06,3.90523887954611e-06
4.5,1.1,"irrigated",0.96498043666487,3.77431862334173,3.08043231797193e-06,2.97255692331313e-06
4.6,1.1,"irrigated",0.96705319645691,3.81143738850745,2.33041628467547e-06,2.25363651717065e-06
4.7,1.1,"irrigated",0.96900721274805,3.84855615367318,1.75624465652038e-06,1.70181373951847e-06
4.8,1.1,"irrigated",0.970848833212727,3.88567491883891,1.31845769558526e-06,1.28002311539929e-06
4.9,1.1,"irrigated",0.972584118962355,3.92279368400464,9.86000322842534e-07,9.58968255288403e-07
5,1.1,"irrigated",0.974218851173383,3.95991244917036,7.34543616597623e-07,7.15606238298478e-07
5.1,1.1,"irrigated",0.975758538412767,3.99703121433609,5.45114575913951e-07,5.31900201861292e-07
5.2,1.1,"irrigated",0.977208424517573,4.03414997950182,4.02983880813751e-07,3.93799243275983e-07
5.3,1.1,"irrigated",0.978573496901491,4.07126874466754,2.96768108759017e-07,2.90409405957153e-07
5.4,1.1,"irrigated",0.979858495175935,4.10838750983327,2.17709037264126e-07,2.13324049639828e-07
5.5,1.1,"irrigated",0.981067919987121,4.145506274999,1.59098234257411e-07,1.56086173756542e-07
5.6,1.1,"irrigated",0.98220604198311,4.18262504016473,1.15820100161159e-07,1.1375920216138e-07
5.7,1.1,"irrigated",0.983276910836258,4.21974380533045,8.39908906861076e-08,8.25863035322217e-08
5.8,1.1,"irrigated",0.984284364256927,4.25686257049618,6.06750456159229e-08,5.97214987003287e-08
5.9,1.1,"irrigated",0.985232036943691,4.29398133566191,4.36634160695945e-08,4.30185963541664e-08
6,1.1,"irrigated",0.986123369423719,4.33110010082764,3.13007672590238e-08,3.08664180750161e-08
0.5,1.2,"irrigated",0.687803295132907,2.28956801671264,0.0127122421289792,0.00874352202483929
0.6,1.2,"irrigated",0.701201890679205,2.32668678187837,0.0113333154492029,0.00794694222064491
0.7,1.2,"irrigated",0.714264342424774,2.3638055470441,0.0100651782825926,0.0071891979474041
0.8,1.2,"irrigated",0.726978091851981,2.40092431220982,0.00890462512483147,0.00647346738190719
0.9,1.2,"irrigated",0.739332593578069,2.43804307737555,0.00784764744119821,0.00580202153618737
1,1.2,"irrigated",0.751319280129484,2.47516184254128,0.00688958402543532,0.00517627731038165
1.1,1.2,"irrigated",0.762931508043105,2.512280607707,0.00602526555383543,0.00459686493534784
1.2,1.2,"irrigated",0.774164487556197,2.54939937287273,0.00524915090132969,0.00406370621763305
1.3,1.2,"irrigated",0.785015198257838,2.58651813803846,0.00455545328587267,0.00357610006436365
1.4,1.2,"irrigated",0.795482293115777,2.62363690320419,0.00393825480158661,0.00313281196044034
1.5,1.2,"irrigated",0.805565993271075,2.66075566836991,0.00339160837468348,0.00273216436913839
1.6,1.2,"irrigated",0.815267975916801,2.69787443353564,0.00290962661650329,0.00237212540231029
1.7,1.2,"irrigated",0.824591257455673,2.73499319870137,0.00248655744527762,0.00205039353053724
1.8,1.2,"irrigated",0.833540073974225,2.77211196386709,0.00211684669545695,0.00176447655112328
1.9,1.2,"irrigated",0.842119760887237,2.80923072903282,0.00179518822636695,0.00151176347993572
2,1.2,"irrigated",0.850336633404547,2.84634949419855,0.00151656227883328,0.00128958846253142
2.1,1.2,"irrigated",0.858197869261095,2.88346825936428,0.00127626300972353,0.00109528619556148
2.2,1.2,"irrigated",0.865711394937148,2.92058702453,0.00106991626247901,0.000926238700056642
2.3,1.2,"irrigated",0.872885776385275,2.95770578969573,0.000893488710552932,0.000779913586802475
2.4,1.2,"irrigated",0.879730115078601,2.99482455486146,0.000743289545284618,0.000653894197209958
2.5,1.2,"irrigated",0.886253950005081,3.03194332002718,0.000615965875944887,0.000545902190624495
2.6,1.2,"irrigated",0.892467166057838,3.06906208519291,0.000508492973737188,0.00045381328323155
2.7,1.2,"irrigated",0.898379909113721,3.10618085035864,0.000418160429802516,0.000375666928920939
2.8,1.2,"irrigated",0.904002507952442,3.14329961552437,0.000342555215978164,0.000309670774356451
2.9,1.2,"irrigated",0.909345403047011,3.18041838069009,0.000279542542064856,0.000254200725582753
3,1.2,"irrigated",0.914419082152702,3.21753714585582,0.00022724530000347,0.000207797438652688
3.1,1.2,"irrigated",0.919234022535575,3.25465591102155,0.000184022778352526,0.000169159998783165
3.2,1.2,"irrigated",0.923800639611682,3.29177467618727,0.000148449223786597,0.000137137487883916
3.3,1.2,"irrigated",0.928129241713254,3.328893441353,0.000119292723266869,0.000110719064787588
3.4,1.2,"irrigated",0.93222999065684,3.36601220651873,9.5494783608939e-05,8.90231012315381e-05
3.5,1.2,"irrigated",0.936112867759162,3.40313097168446,7.61508962435041e-05,7.1285833864937e-05
3.6,1.2,"irrigated",0.939787644927793,3.44024973685018,6.04922952604314e-05,5.68499116990775e-05
3.7,1.2,"irrigated",0.943263860444122,3.47736850201591,4.78690470189046e-05,4.51531420868331e-05
3.8,1.2,"irrigated",0.946550799054072,3.51448726718164,3.77345498978989e-05,3.57176683578019e-05
3.9,1.2,"irrigated",0.949657475986369,3.55160603234736,2.96314729675793e-05,2.81397498281497e-05
4,1.2,"irrigated",0.952592624527524,3.58872479751309,2.31791219972427e-05,2.20802606575971e-05
4.1,1.2,"irrigated",0.955364686796097,3.62584356267882,1.80621895706128e-05,1.72559780819802e-05
4.2,1.2,"irrigated",0.957981807375226,3.66296232784455,1.40208222965871e-05,1.34316926845714e-05
4.3,1.2,"irrigated",0.960451829480997,3.70008109301027,1.08419212385177e-05,1.04131430886232e-05
4.4,1.2,"irrigated",0.962782293364321,3.737199858176,8.35158076078484e-06,8.04075407808577e-06
4.5,1.2,"irrigated",0.96498043666487,3.77431862334173,6.40856504164382e-06,6.18413989228067e-06
4.6,1.2,"irrigated",0.96705319645691,3.81143738850745,4.89871960432538e-06,4.73732245190899e-06
4.7,1.2,"irrigated",0.96900721274805,3.84855615367318,3.73021652125803e-06,3.61460671421097e-06
4.8,1.2,"irrigated",0.970848833212727,3.88567491883891,2.8295356811194e-06,2.74705141454855e-06
4.9,1.2,"irrigated",0.972584118962355,3.92279368400464,2.13809000140185e-06,2.07947238027564e-06
5,1.2,"irrigated",0.974218851173383,3.95991244917036,1.60940914374706e-06,1.56791672708919e-06
5.1,1.2,"irrigated",0.975758538412767,3.99703121433609,1.2068036647921e-06,1.17754898010871e-06
5.2,1.2,"irrigated",0.977208424517573,4.03414997950182,9.01439221878305e-07,8.80894001810045e-07
5.3,1.2,"irrigated",0.978573496901491,4.07126874466754,6.70758144379776e-07,6.56386142920873e-07
5.4,1.2,"irrigated",0.979858495175935,4.10838750983327,4.97193145774117e-07,4.87178927630015e-07
5.5,1.2,"irrigated",0.981067919987121,4.145506274999,3.67125021788329e-07,3.60174581501102e-07
5.6,1.2,"irrigated",0.98220604198311,4.18262504016473,2.7004274367127e-07,2.65237614427618e-07
5.7,1.2,"irrigated",0.983276910836258,4.21974380533045,1.97870345673394e-07,1.94561342239837e-07
5.8,1.2,"irrigated",0.984284364256927,4.25686257049618,1.44430391087002e-07,1.42160575670449e-07
5.9,1.2,"irrigated",0.985232036943691,4.29398133566191,1.05018578642075e-07,1.03467668152462e-07
6,1.2,"irrigated",0.986123369423719,4.33110010082764,7.60682384301947e-08,7.50126675869104e-08
0.5,1.3,"irrigated",0.687803295132907,2.28956801671264,0.0169922217424068,0.0116873061060564
0.6,1.3,"irrigated",0.701201890679205,2.32668678187837,0.0153068186765418,0.0107331701962749
0.7,1.3,"irrigated",0.714264342424774,2.3638055470441,0.0137356552670084,0.00981088877706316
0.8,1.3,"irrigated",0.726978091851981,2.40092431220982,0.0122784487412663,0.00892616323682812
0.9,1.3,"irrigated",0.739332593578069,2.43804307737555,0.0109337035535935,0.00808364340569202
1,1.3,"irrigated",0.751319280129484,2.47516184254128,0.00969886159513016,0.00728694171172869
1.1,1.3,"irrigated",0.762931508043105,2.512280607707,0.00857045547967026,0.00653867052372113
1.2,1.3,"irrigated",0.774164487556197,2.54939937287273,0.00754426124262117,0.0058404991388839
1.3,1.3,"irrigated",0.785015198257838,2.58651813803846,0.00661544721191754,0.0051932266046277
1.4,1.3,"irrigated",0.795482293115777,2.62363690320419,0.00577871627705835,0.00459686647533984
1.5,1.3,"irrigated",0.805565993271075,2.66075566836991,0.00502843927542674,0.00405073967951243
1.6,1.3,"irrigated",0.815267975916801,2.69787443353564,0.00435877771469779,0.00355357188493293
1.7,1.3,"irrigated",0.824591257455673,2.73499319870137,0.00376379453950436,0.00310359207213469
1.8,1.3,"irrigated",0.833540073974225,2.77211196386709,0.00323755211513113,0.00269862942954181
1.9,1.3,"irrigated",0.842119760887237,2.80923072903282,0.00277419702906702,0.00233620613877201
2,1.3,"irrigated",0.850336633404547,2.84634949419855,0.0023680316938193,0.00201362409831757
2.1,1.3,"irrigated",0.858197869261095,2.88346825936428,0.00201357306534109,0.00172804411427725
2.2,1.3,"irrigated",0.865711394937148,2.92058702453,0.00170559906727703,0.0014765565477359
2.3,1.3,"irrigated",0.872885776385275,2.95770578969573,0.00143918353096079,0.00125624283378361
2.4,1.3,"irrigated",0.879730115078601,2.99482455486146,0.00120972062580426,0.00106422766535174
2.5,1.3,"irrigated",0.886253950005081,3.03194332002718,0.00101293986729116,0.000897721958504412
2.6,1.3,"irrigated",0.892467166057838,3.06906208519291,0.000844912854519748,0.000754056980839078
2.7,1.3,"irrigated",0.898379909113721,3.10618085035864,0.000702052911457913,0.000630710230788583
2.8,1.3,"irrigated",0.904002507952442,3.14329961552437,0.000581108791766072,0.000525323805149742
2.9,1.3,"irrigated",0.909345403047011,3.18041838069009,0.000479153562529668,0.000435716089439952
3,1.3,"irrigated",0.914419082152702,3.21753714585582,0.000393569713873621,0.000359887656523418
3.1,1.3,"irrigated",0.919234022535575,3.25465591102155,0.000322031455341432,0.00029602227007649
3.2,1.3,"irrigated",0.923800639611682,3.29177467618727,0.000262485061829873,0.000242483868006948
3.3,1.3,"irrigated",0.928129241713254,3.328893441353,0.000213128026930629,0.000197810354022967
3.4,1.3,"irrigated",0.93222999065684,3.36601220651873,0.000172387674233455,0.000160704959940008
3.5,1.3,"irrigated",0.936112867759162,3.40313097168446,0.0001388997712638,0.000130025863208847
3.6,1.3,"irrigated",0.939787644927793,3.44024973685018,0.000111487589301236,0.000104774658988085
3.7,1.3,"irrigated",0.943263860444122,3.47736850201591,8.91417576788535e-05,8.40841984749298e-05
3.8,1.3,"irrigated",0.946550799054072,3.51448726718164,7.10011749533076e-05,6.72062188858312e-05
3.9,1.3,"irrigated",0.949657475986369,3.55160603234736,5.63351626100546e-05,5.34991083335461e-05
4,1.3,"irrigated",0.952592624527524,3.58872479751309,4.45269802484706e-05,4.24160729771758e-05
4.1,1.3,"irrigated",0.955364686796097,3.62584356267882,3.50587645516126e-05,3.34939056153095e-05
4.2,1.3,"irrigated",0.957981807375226,3.66296232784455,2.74979074998103e-05,2.6342495125705e-05
4.3,1.3,"irrigated",0.960451829480997,3.70008109301027,2.14848516736304e-05,2.06351650960662e-05
4.4,1.3,"irrigated",0.962782293364321,3.737199858176,1.67222513485953e-05,1.60998875036152e-05
4.5,1.3,"irrigated",0.96498043666487,3.77431862334173,1.29654265204686e-05,1.25113829452681e-05
4.6,1.3,"irrigated",0.96705319645691,3.81143738850745,1.00140220564323e-05,9.68409203906289e-06
4.7,1.3,"irrigated",0.96900721274805,3.84855615367318,7.70477486618054e-06,7.46598241792883e-06
4.8,1.3,"irrigated",0.970848833212727,3.88567491883891,5.90528737218828e-06,5.73314135507484e-06
4.9,1.3,"irrigated",0.972584118962355,3.92279368400464,4.50870472727667e-06,4.38509461483979e-06
5,1.3,"irrigated",0.974218851173383,3.95991244917036,3.42919535182739e-06,3.34078675610638e-06
5.1,1.3,"irrigated",0.975758538412767,3.99703121433609,2.59813870279355e-06,2.53515602323148e-06
5.2,1.3,"irrigated",0.977208424517573,4.03414997950182,1.96093009785063e-06,1.91623741150971e-06
5.3,1.3,"irrigated",0.978573496901491,4.07126874466754,1.47431935375287e-06,1.44272984555149e-06
5.4,1.3,"irrigated",0.979858495175935,4.10838750983327,1.10420750599929e-06,1.08196710519044e-06
5.5,1.3,"irrigated",0.981067919987121,4.145506274999,8.23833593884252e-07,8.08236710367538e-07
5.6,1.3,"irrigated",0.98220604198311,4.18262504016473,6.12291138379024e-07,6.01396055568593e-07
