"size.pre","size.cur","trt","p.size.cur","perturb.param"
0.7,5,"control",1.60712318345175e-15,"flow_int"
0.7,5,"drought",8.24880999855076e-14,"flow_int"
0.7,5,"irrigated",2.39468497235256e-16,"flow_int"
0.7,5.1,"control",1.75420613210394e-16,"flow_int"
0.7,5.1,"drought",1.04581070100459e-14,"flow_int"
0.7,5.1,"irrigated",2.40990093077157e-17,"flow_int"
0.7,5.2,"control",1.76547150198421e-17,"flow_int"
0.7,5.2,"drought",1.22254116203228e-15,"flow_int"
0.7,5.2,"irrigated",2.23613808306549e-18,"flow_int"
0.7,5.3,"control",1.63828489265712e-18,"flow_int"
0.7,5.3,"drought",1.31771814888106e-16,"flow_int"
0.7,5.3,"irrigated",1.91313965903743e-19,"flow_int"
0.7,5.4,"control",1.40173774958545e-19,"flow_int"
0.7,5.4,"drought",1.30957444780608e-17,"flow_int"
0.7,5.4,"irrigated",1.50918805539911e-20,"flow_int"
0.7,5.5,"control",1.10584113344202e-20,"flow_int"
0.7,5.5,"drought",1.20001447785956e-18,"flow_int"
0.7,5.5,"irrigated",1.09771265733467e-21,"flow_int"
0.7,5.6,"control",8.04391252276647e-22,"flow_int"
0.7,5.6,"drought",1.01389132425259e-19,"flow_int"
0.7,5.6,"irrigated",7.3617762331208e-23,"flow_int"
0.7,5.7,"control",5.39498902948649e-23,"flow_int"
0.7,5.7,"drought",7.89850606593802e-21,"flow_int"
0.7,5.7,"irrigated",4.55224032194614e-24,"flow_int"
0.7,5.8,"control",3.33627945291493e-24,"flow_int"
0.7,5.8,"drought",5.67344871184609e-22,"flow_int"
0.7,5.8,"irrigated",2.59547217871509e-25,"flow_int"
0.7,5.9,"control",1.90231706449367e-25,"flow_int"
0.7,5.9,"drought",3.75749090768035e-23,"flow_int"
0.7,5.9,"irrigated",1.36444552932099e-26,"flow_int"
0.7,6,"control",1.00011977529439e-26,"flow_int"
0.7,6,"drought",2.29454918536911e-24,"flow_int"
0.7,6,"irrigated",6.61370249962506e-28,"flow_int"
0.8,0.5,"control",1.34497883146936e-08,"flow_int"
0.8,0.5,"drought",8.05818905224695e-10,"flow_int"
0.8,0.5,"irrigated",7.49199499114363e-08,"flow_int"
0.8,0.6,"control",5.66315759246777e-08,"flow_int"
0.8,0.6,"drought",3.94104117700668e-09,"flow_int"
0.8,0.6,"irrigated",2.90843939315654e-07,"flow_int"
0.8,0.7,"control",2.19862151413174e-07,"flow_int"
0.8,0.7,"drought",1.77718697209932e-08,"flow_int"
0.8,0.7,"irrigated",1.04104903572972e-06,"flow_int"
0.8,0.8,"control",7.87029348345623e-07,"flow_int"
0.8,0.8,"drought",7.3893101817712e-08,"flow_int"
0.8,0.8,"irrigated",3.43582457900394e-06,"flow_int"
0.8,0.9,"control",2.59764625943098e-06,"flow_int"
0.8,0.9,"drought",2.83284819097551e-07,"flow_int"
0.8,0.9,"irrigated",1.04553699929363e-05,"flow_int"
0.8,1,"control",7.9052884262283e-06,"flow_int"
0.8,1,"drought",1.00136252487699e-06,"flow_int"
0.8,1,"irrigated",2.93357001670951e-05,"flow_int"
0.8,1.1,"control",2.21821714698603e-05,"flow_int"
0.8,1.1,"drought",3.26368319117829e-06,"flow_int"
0.8,1.1,"irrigated",7.58930729802056e-05,"flow_int"
0.8,1.2,"control",5.73903699521854e-05,"flow_int"
0.8,1.2,"drought",9.80783798703136e-06,"flow_int"
0.8,1.2,"irrigated",0.000181032457174685,"flow_int"
0.8,1.3,"control",0.000136906043110436,"flow_int"
0.8,1.3,"drought",2.71761042432163e-05,"flow_int"
0.8,1.3,"irrigated",0.000398161608509287,"flow_int"
0.8,1.4,"control",0.000301130566260813,"flow_int"
0.8,1.4,"drought",6.94304123043929e-05,"flow_int"
0.8,1.4,"irrigated",0.000807441275456601,"flow_int"
0.8,1.5,"control",0.000610710927713719,"flow_int"
0.8,1.5,"drought",0.000163553904639282,"flow_int"
0.8,1.5,"irrigated",0.00150977120593333,"flow_int"
0.8,1.6,"control",0.00114199754257203,"flow_int"
0.8,1.6,"drought",0.000355239064217744,"flow_int"
0.8,1.6,"irrigated",0.00260291483374111,"flow_int"
0.8,1.7,"control",0.0019689889354332,"flow_int"
0.8,1.7,"drought",0.000711425038293844,"flow_int"
0.8,1.7,"irrigated",0.00413768482422676,"flow_int"
0.8,1.8,"control",0.00313018502901297,"flow_int"
0.8,1.8,"drought",0.00131366975912769,"flow_int"
0.8,1.8,"irrigated",0.00606461844716808,"flow_int"
0.8,1.9,"control",0.00458823202949378,"flow_int"
0.8,1.9,"drought",0.00223661836759868,"flow_int"
0.8,1.9,"irrigated",0.00819592898515394,"flow_int"
0.8,2,"control",0.00620110896313577,"flow_int"
0.8,2,"drought",0.00351112426102037,"flow_int"
0.8,2,"irrigated",0.0102127222049062,"flow_int"
0.8,2.1,"control",0.00772755279739103,"flow_int"
0.8,2.1,"drought",0.00508216943950327,"flow_int"
0.8,2.1,"irrigated",0.0117336594402522,"flow_int"
0.8,2.2,"control",0.00887898305921265,"flow_int"
0.8,2.2,"drought",0.00678267033261019,"flow_int"
0.8,2.2,"irrigated",0.0124300841049286,"flow_int"
0.8,2.3,"control",0.00940660920502742,"flow_int"
0.8,2.3,"drought",0.00834643288736175,"flow_int"
0.8,2.3,"irrigated",0.0121412466908045,"flow_int"
0.8,2.4,"control",0.00918864777412029,"flow_int"
0.8,2.4,"drought",0.00946999457671586,"flow_int"
0.8,2.4,"irrigated",0.0109345553569221,"flow_int"
0.8,2.5,"control",0.0082759667008261,"flow_int"
0.8,2.5,"drought",0.00990711451501938,"flow_int"
0.8,2.5,"irrigated",0.00908003661446611,"flow_int"
0.8,2.6,"control",0.00687281245400487,"flow_int"
0.8,2.6,"drought",0.00955637676445689,"flow_int"
0.8,2.6,"irrigated",0.00695220708606248,"flow_int"
0.8,2.7,"control",0.00526258204239054,"flow_int"
0.8,2.7,"drought",0.00849939420380851,"flow_int"
0.8,2.7,"irrigated",0.00490802118042747,"flow_int"
0.8,2.8,"control",0.00371545404368026,"flow_int"
0.8,2.8,"drought",0.00696997642420978,"flow_int"
0.8,2.8,"irrigated",0.00319476401862213,"flow_int"
0.8,2.9,"control",0.00241865283865365,"flow_int"
0.8,2.9,"drought",0.00527015361003892,"flow_int"
0.8,2.9,"irrigated",0.00191743110699833,"flow_int"
0.8,3,"control",0.00145172316495204,"flow_int"
0.8,3,"drought",0.00367420908429702,"flow_int"
0.8,3,"irrigated",0.00106108305974403,"flow_int"
0.8,3.1,"control",0.000803420123373008,"flow_int"
0.8,3.1,"drought",0.00236185421508292,"flow_int"
0.8,3.1,"irrigated",0.000541411680846184,"flow_int"
0.8,3.2,"control",0.000409968257368078,"flow_int"
0.8,3.2,"drought",0.00139988041039489,"flow_int"
0.8,3.2,"irrigated",0.000254714981600206,"flow_int"
0.8,3.3,"control",0.000192888522476641,"flow_int"
0.8,3.3,"drought",0.000765028145066961,"flow_int"
0.8,3.3,"irrigated",0.000110491784061603,"flow_int"
0.8,3.4,"control",8.36779763871617e-05,"flow_int"
0.8,3.4,"drought",0.000385489468561888,"flow_int"
0.8,3.4,"irrigated",4.41930637108011e-05,"flow_int"
0.8,3.5,"control",3.34706833772499e-05,"flow_int"
0.8,3.5,"drought",0.000179100274140429,"flow_int"
0.8,3.5,"irrigated",1.62977203930808e-05,"flow_int"
0.8,3.6,"control",1.23443042743128e-05,"flow_int"
0.8,3.6,"drought",7.6723536221485e-05,"flow_int"
0.8,3.6,"irrigated",5.54176675578024e-06,"flow_int"
0.8,3.7,"control",4.19775690504772e-06,"flow_int"
0.8,3.7,"drought",3.03046728710418e-05,"flow_int"
0.8,3.7,"irrigated",1.73747374807322e-06,"flow_int"
0.8,3.8,"control",1.31618391584849e-06,"flow_int"
0.8,3.8,"drought",1.10366994784305e-05,"flow_int"
0.8,3.8,"irrigated",5.02269593848801e-07,"flow_int"
0.8,3.9,"control",3.80508621956969e-07,"flow_int"
0.8,3.9,"drought",3.70610280376591e-06,"flow_int"
0.8,3.9,"irrigated",1.33876439089403e-07,"flow_int"
0.8,4,"control",1.01428745150964e-07,"flow_int"
0.8,4,"drought",1.1474779132876e-06,"flow_int"
0.8,4,"irrigated",3.29018292886218e-08,"flow_int"
0.8,4.1,"control",2.49290788460972e-08,"flow_int"
0.8,4.1,"drought",3.27581853507141e-07,"flow_int"
0.8,4.1,"irrigated",7.45563374173303e-09,"flow_int"
0.8,4.2,"control",5.64937024056946e-09,"flow_int"
0.8,4.2,"drought",8.6227136673861e-08,"flow_int"
0.8,4.2,"irrigated",1.55774983382453e-09,"flow_int"
0.8,4.3,"control",1.18043607267135e-09,"flow_int"
0.8,4.3,"drought",2.09274696979361e-08,"flow_int"
0.8,4.3,"irrigated",3.00095504797007e-10,"flow_int"
0.8,4.4,"control",2.27422555461593e-10,"flow_int"
0.8,4.4,"drought",4.68315041392282e-09,"flow_int"
0.8,4.4,"irrigated",5.33052389584849e-11,"flow_int"
0.8,4.5,"control",4.03992428648295e-11,"flow_int"
0.8,4.5,"drought",9.66291411936857e-10,"flow_int"
0.8,4.5,"irrigated",8.730295163507e-12,"flow_int"
0.8,4.6,"control",6.61700624704517e-12,"flow_int"
0.8,4.6,"drought",1.83834390986634e-10,"flow_int"
0.8,4.6,"irrigated",1.31836780111775e-12,"flow_int"
0.8,4.7,"control",9.99305991711656e-13,"flow_int"
0.8,4.7,"drought",3.22473498812196e-11,"flow_int"
0.8,4.7,"irrigated",1.83566266962772e-13,"flow_int"
0.8,4.8,"control",1.39150274098259e-13,"flow_int"
0.8,4.8,"drought",5.21566785401441e-12,"flow_int"
0.8,4.8,"irrigated",2.35666467833787e-14,"flow_int"
0.8,4.9,"control",1.78656272631913e-14,"flow_int"
0.8,4.9,"drought",7.77811664430406e-13,"flow_int"
0.8,4.9,"irrigated",2.78966039793138e-15,"flow_int"
0.8,5,"control",2.11495484604408e-15,"flow_int"
0.8,5,"drought",1.06951678503307e-13,"flow_int"
0.8,5,"irrigated",3.04476311481363e-16,"flow_int"
0.8,5.1,"control",2.30851424349753e-16,"flow_int"
0.8,5.1,"drought",1.3559678291634e-14,"flow_int"
0.8,5.1,"irrigated",3.06410970506897e-17,"flow_int"
0.8,5.2,"control",2.32333933523044e-17,"flow_int"
0.8,5.2,"drought",1.58511142021344e-15,"flow_int"
0.8,5.2,"irrigated",2.84317596408479e-18,"flow_int"
0.8,5.3,"control",2.15596328184635e-18,"flow_int"
0.8,5.3,"drought",1.70851514147933e-16,"flow_int"
0.8,5.3,"irrigated",2.43249410029984e-19,"flow_int"
0.8,5.4,"control",1.84467007687695e-19,"flow_int"
0.8,5.4,"drought",1.69795625481142e-17,"flow_int"
0.8,5.4,"irrigated",1.9188829334333e-20,"flow_int"
0.8,5.5,"control",1.45527367672267e-20,"flow_int"
0.8,5.5,"drought",1.55590397472968e-18,"flow_int"
0.8,5.5,"irrigated",1.39570550961999e-21,"flow_int"
0.8,5.6,"control",1.05856924636234e-21,"flow_int"
0.8,5.6,"drought",1.3145820908447e-19,"flow_int"
0.8,5.6,"irrigated",9.36025614763735e-23,"flow_int"
0.8,5.7,"control",7.09974089712311e-23,"flow_int"
0.8,5.7,"drought",1.02409739291976e-20,"flow_int"
0.8,5.7,"irrigated",5.7880237200521e-24,"flow_int"
0.8,5.8,"control",4.39050377056025e-24,"flow_int"
0.8,5.8,"drought",7.35602908469189e-22,"flow_int"
0.8,5.8,"irrigated",3.30005743824963e-25,"flow_int"
0.8,5.9,"control",2.50342645522792e-25,"flow_int"
0.8,5.9,"drought",4.87185375354668e-23,"flow_int"
0.8,5.9,"irrigated",1.7348475761167e-26,"flow_int"
0.8,6,"control",1.3161456366029e-26,"flow_int"
0.8,6,"drought",2.97504593785938e-24,"flow_int"
0.8,6,"irrigated",8.40910502036774e-28,"flow_int"
0.9,0.5,"control",1.76952127311783e-08,"flow_int"
0.9,0.5,"drought",1.04462607709247e-09,"flow_int"
0.9,0.5,"irrigated",9.52605394529076e-08,"flow_int"
0.9,0.6,"control",7.45073275386997e-08,"flow_int"
0.9,0.6,"drought",5.10898212700582e-09,"flow_int"
0.9,0.6,"irrigated",3.69807382260258e-07,"flow_int"
0.9,0.7,"control",2.89261618827143e-07,"flow_int"
0.9,0.7,"drought",2.30386237265839e-08,"flow_int"
0.9,0.7,"irrigated",1.32369139138205e-06,"flow_int"
0.9,0.8,"control",1.03545508812521e-06,"flow_int"
0.9,0.8,"drought",9.57915737339356e-08,"flow_int"
0.9,0.8,"irrigated",4.3686428414378e-06,"flow_int"
0.9,0.9,"control",3.41759305689326e-06,"flow_int"
0.9,0.9,"drought",3.67237238236807e-07,"flow_int"
0.9,0.9,"irrigated",1.32939782645907e-05,"flow_int"
0.9,1,"control",1.04005919744186e-05,"flow_int"
0.9,1,"drought",1.29811971316058e-06,"flow_int"
0.9,1,"irrigated",3.73002735112568e-05,"flow_int"
0.9,1.1,"control",2.91839718079307e-05,"flow_int"
0.9,1.1,"drought",4.23088679946338e-06,"flow_int"
0.9,1.1,"irrigated",9.64978631376487e-05,"flow_int"
0.9,1.2,"control",7.55056348296202e-05,"flow_int"
0.9,1.2,"drought",1.27144241152969e-05,"flow_int"
0.9,1.2,"irrigated",0.000230182341944057,"flow_int"
0.9,1.3,"control",0.000180120422741258,"flow_int"
0.9,1.3,"drought",3.52298351182652e-05,"flow_int"
0.9,1.3,"irrigated",0.000506261545300931,"flow_int"
0.9,1.4,"control",0.000396182401177567,"flow_int"
0.9,1.4,"drought",9.00063510128575e-05,"flow_int"
0.9,1.4,"irrigated",0.00102665967566001,"flow_int"
0.9,1.5,"control",0.000803481774604847,"flow_int"
0.9,1.5,"drought",0.000212023660265017,"flow_int"
0.9,1.5,"irrigated",0.00191967052430879,"flow_int"
0.9,1.6,"control",0.0015024689594719,"flow_int"
0.9,1.6,"drought",0.000460515368499955,"flow_int"
0.9,1.6,"irrigated",0.0033096000665412,"flow_int"
0.9,1.7,"control",0.00259050010770528,"flow_int"
0.9,1.7,"drought",0.000922258266813719,"flow_int"
0.9,1.7,"irrigated",0.005261056486395,"flow_int"
0.9,1.8,"control",0.00411822763900474,"flow_int"
0.9,1.8,"drought",0.0017029802579401,"flow_int"
0.9,1.8,"irrigated",0.00771114803915664,"flow_int"
0.9,1.9,"control",0.00603650703804763,"flow_int"
0.9,1.9,"drought",0.00289944782400715,"flow_int"
0.9,1.9,"irrigated",0.0104211043569359,"flow_int"
0.9,2,"control",0.00815848842409116,"flow_int"
0.9,2,"drought",0.00455165787150545,"flow_int"
0.9,2,"irrigated",0.0129854521749159,"flow_int"
0.9,2.1,"control",0.0101667541110562,"flow_int"
0.9,2.1,"drought",0.00658828762924985,"flow_int"
0.9,2.1,"irrigated",0.0149193202792639,"flow_int"
0.9,2.2,"control",0.0116816332267216,"flow_int"
0.9,2.2,"drought",0.00879273774271944,"flow_int"
0.9,2.2,"irrigated",0.0158048225963878,"flow_int"
0.9,2.3,"control",0.0123758045158358,"flow_int"
0.9,2.3,"drought",0.0108199266464331,"flow_int"
0.9,2.3,"irrigated",0.0154375665061719,"flow_int"
0.9,2.4,"control",0.0120890435797637,"flow_int"
0.9,2.4,"drought",0.012276459661868,"flow_int"
0.9,2.4,"irrigated",0.0139032613237115,"flow_int"
0.9,2.5,"control",0.0108882748115283,"flow_int"
0.9,2.5,"drought",0.0128431215798353,"flow_int"
0.9,2.5,"irrigated",0.0115452451205411,"flow_int"
0.9,2.6,"control",0.0090422150586746,"flow_int"
0.9,2.6,"drought",0.0123884415045941,"flow_int"
0.9,2.6,"irrigated",0.00883971489822826,"flow_int"
0.9,2.7,"control",0.00692371556908783,"flow_int"
0.9,2.7,"drought",0.0110182185689863,"flow_int"
0.9,2.7,"irrigated",0.00624053734481273,"flow_int"
0.9,2.8,"control",0.00488823676310306,"flow_int"
0.9,2.8,"drought",0.00903555263129375,"flow_int"
0.9,2.8,"irrigated",0.00406213490797098,"flow_int"
0.9,2.9,"control",0.00318210037968317,"flow_int"
0.9,2.9,"drought",0.00683198154775798,"flow_int"
0.9,2.9,"irrigated",0.00243800912617221,"flow_int"
0.9,3,"control",0.00190995944542426,"flow_int"
0.9,3,"drought",0.00476307343655143,"flow_int"
0.9,3,"irrigated",0.00134916460562301,"flow_int"
0.9,3.1,"control",0.00105701960974832,"flow_int"
0.9,3.1,"drought",0.00306179774062066,"flow_int"
0.9,3.1,"irrigated",0.000688403674114578,"flow_int"
0.9,3.2,"control",0.000539374699245881,"flow_int"
0.9,3.2,"drought",0.00181473972877522,"flow_int"
0.9,3.2,"irrigated",0.000323869497812747,"flow_int"
0.9,3.3,"control",0.000253773766453855,"flow_int"
0.9,3.3,"drought",0.000991746836497693,"flow_int"
0.9,3.3,"irrigated",0.000140490042602335,"flow_int"
0.9,3.4,"control",0.00011009092176326,"flow_int"
0.9,3.4,"drought",0.000499730583004847,"flow_int"
0.9,3.4,"irrigated",5.61913761841024e-05,"flow_int"
0.9,3.5,"control",4.40357014371229e-05,"flow_int"
0.9,3.5,"drought",0.000232177249216228,"flow_int"
0.9,3.5,"irrigated",2.0722513006653e-05,"flow_int"
0.9,3.6,"control",1.624078275743e-05,"flow_int"
0.9,3.6,"drought",9.94608169950583e-05,"flow_int"
0.9,3.6,"irrigated",7.04634334782479e-06,"flow_int"
0.9,3.7,"control",5.52277847729713e-06,"flow_int"
0.9,3.7,"drought",3.92855656942171e-05,"flow_int"
0.9,3.7,"irrigated",2.20919376911457e-06,"flow_int"
0.9,3.8,"control",1.73163724508961e-06,"flow_int"
0.9,3.8,"drought",1.43074628870695e-05,"flow_int"
0.9,3.8,"irrigated",6.38634602898019e-07,"flow_int"
0.9,3.9,"control",5.00616132688144e-07,"flow_int"
0.9,3.9,"drought",4.80441896820458e-06,"flow_int"
0.9,3.9,"irrigated",1.70223576267289e-07,"flow_int"
0.9,4,"control",1.3344471901777e-07,"flow_int"
0.9,4,"drought",1.48753689363199e-06,"flow_int"
0.9,4,"irrigated",4.18345982709093e-08,"flow_int"
0.9,4.1,"control",3.27979402391106e-08,"flow_int"
0.9,4.1,"drought",4.24661849377217e-07,"flow_int"
0.9,4.1,"irrigated",9.47982070250121e-09,"flow_int"
0.9,4.2,"control",7.43259342564175e-09,"flow_int"
0.9,4.2,"drought",1.11780841748078e-07,"flow_int"
0.9,4.2,"irrigated",1.9806752364119e-09,"flow_int"
0.9,4.3,"control",1.55304060798165e-09,"flow_int"
0.9,4.3,"drought",2.71293964838546e-08,"flow_int"
0.9,4.3,"irrigated",3.81570725930127e-10,"flow_int"
0.9,4.4,"control",2.99208463702336e-10,"flow_int"
0.9,4.4,"drought",6.07101795901156e-09,"flow_int"
0.9,4.4,"irrigated",6.77774855009118e-11,"flow_int"
0.9,4.5,"control",5.31512600752768e-11,"flow_int"
0.9,4.5,"drought",1.25265515667974e-09,"flow_int"
0.9,4.5,"irrigated",1.11005496912624e-11,"flow_int"
0.9,4.6,"control",8.70566364654847e-12,"flow_int"
0.9,4.6,"drought",2.38314337682983e-10,"flow_int"
0.9,4.6,"irrigated",1.67630154692148e-12,"flow_int"
0.9,4.7,"control",1.3147368340036e-12,"flow_int"
0.9,4.7,"drought",4.18039616403062e-11,"flow_int"
0.9,4.7,"irrigated",2.33404075108182e-13,"flow_int"
0.9,4.8,"control",1.83073045029302e-13,"flow_int"
0.9,4.8,"drought",6.76134875271648e-12,"flow_int"
0.9,4.8,"irrigated",2.99649357525545e-14,"flow_int"
0.9,4.9,"control",2.35049108284283e-14,"flow_int"
0.9,4.9,"drought",1.00831879528085e-12,"flow_int"
0.9,4.9,"irrigated",3.54704661056896e-15,"flow_int"
0.9,5,"control",2.78254014427134e-15,"flow_int"
0.9,5,"drought",1.38647171999782e-13,"flow_int"
0.9,5,"irrigated",3.87140911287752e-16,"flow_int"
0.9,5.1,"control",3.03719654732534e-16,"flow_int"
0.9,5.1,"drought",1.75781350481914e-14,"flow_int"
0.9,5.1,"irrigated",3.89600825671673e-17,"flow_int"
0.9,5.2,"control",3.05670117786934e-17,"flow_int"
0.9,5.2,"drought",2.05486457802863e-15,"flow_int"
0.9,5.2,"irrigated",3.61509152660171e-18,"flow_int"
0.9,5.3,"control",2.83649288897746e-18,"flow_int"
0.9,5.3,"drought",2.21483941159083e-16,"flow_int"
0.9,5.3,"irrigated",3.09291050627366e-19,"flow_int"
0.9,5.4,"control",2.42694001313881e-19,"flow_int"
0.9,5.4,"drought",2.20115136296496e-17,"flow_int"
0.9,5.4,"irrigated",2.43985512005703e-20,"flow_int"
0.9,5.5,"control",1.91463067590134e-20,"flow_int"
0.9,5.5,"drought",2.01700140678783e-18,"flow_int"
0.9,5.5,"irrigated",1.77463626071512e-21,"flow_int"
0.9,5.6,"control",1.39270652941064e-21,"flow_int"
0.9,5.6,"drought",1.70416296226284e-19,"flow_int"
0.9,5.6,"irrigated",1.19015435954692e-22,"flow_int"
0.9,5.7,"control",9.34077344351888e-23,"flow_int"
0.9,5.7,"drought",1.32759213663284e-20,"flow_int"
0.9,5.7,"irrigated",7.35945849657092e-24,"flow_int"
0.9,5.8,"control",5.77636587277948e-24,"flow_int"
0.9,5.8,"drought",9.53601331005889e-22,"flow_int"
0.9,5.8,"irrigated",4.19601524246685e-25,"flow_int"
0.9,5.9,"control",3.29363278035555e-25,"flow_int"
0.9,5.9,"drought",6.31564417481193e-23,"flow_int"
0.9,5.9,"irrigated",2.2058545976713e-26,"flow_int"
0.9,6,"control",1.73158688300374e-26,"flow_int"
0.9,6,"drought",3.85671091492863e-24,"flow_int"
0.9,6,"irrigated",1.0692157182477e-27,"flow_int"
1,0.5,"control",2.3272596570548e-08,"flow_int"
1,0.5,"drought",1.35388325941691e-09,"flow_int"
1,0.5,"irrigated",1.21123902684381e-07,"flow_int"
1,0.6,"control",9.79914173228687e-08,"flow_int"
1,0.6,"drought",6.6214749239896e-09,"flow_int"
1,0.6,"irrigated",4.70210578673038e-07,"flow_int"
1,0.7,"control",3.80434474599246e-07,"flow_int"
1,0.7,"drought",2.98591119515642e-08,"flow_int"
1,0.7,"irrigated",1.68307536567304e-06,"flow_int"
1,0.8,"control",1.36182191754044e-06,"flow_int"
1,0.8,"drought",1.24150268613385e-07,"flow_int"
1,0.8,"irrigated",5.55473518655348e-06,"flow_int"
1,0.9,"control",4.49478995611297e-06,"flow_int"
1,0.9,"drought",4.75956287121582e-07,"flow_int"
1,0.9,"irrigated",1.69033110546743e-05,"flow_int"
1,1,"control",1.36787720381029e-05,"flow_int"
1,1,"drought",1.6824226265334e-06,"flow_int"
1,1,"irrigated",4.74273474077034e-05,"flow_int"
1,1.1,"control",3.83825169287461e-05,"flow_int"
1,1.1,"drought",5.48342314622732e-06,"flow_int"
1,1.1,"irrigated",0.000122697161396125,"flow_int"
1,1.2,"control",9.93043827665728e-05,"flow_int"
1,1.2,"drought",1.64784762129804e-05,"flow_int"
1,1.2,"irrigated",0.000292677154101965,"flow_int"
1,1.3,"control",0.000236892881496017,"flow_int"
1,1.3,"drought",4.56594805017636e-05,"flow_int"
1,1.3,"irrigated",0.000643712228568562,"flow_int"
1,1.4,"control",0.000521055798030099,"flow_int"
1,1.4,"drought",0.000116652354894951,"flow_int"
1,1.4,"irrigated",0.00130539914385113,"flow_int"
1,1.5,"control",0.00105673254547652,"flow_int"
1,1.5,"drought",0.000274792378371477,"flow_int"
1,1.5,"irrigated",0.00244086362630142,"flow_int"
1,1.6,"control",0.00197603467586186,"flow_int"
1,1.6,"drought",0.000596849017833882,"flow_int"
1,1.6,"irrigated",0.00420816088892853,"flow_int"
1,1.7,"control",0.00340700419025544,"flow_int"
1,1.7,"drought",0.0011952889705504,"flow_int"
1,1.7,"irrigated",0.0066894403237152,"flow_int"
1,1.8,"control",0.00541625872964882,"flow_int"
1,1.8,"drought",0.0022071404427888,"flow_int"
1,1.8,"irrigated",0.00980473499356359,"flow_int"
1,1.9,"control",0.00793916383634235,"flow_int"
1,1.9,"drought",0.0037578172291104,"flow_int"
1,1.9,"irrigated",0.0132504480579525,"flow_int"
1,2,"control",0.0107299761016615,"flow_int"
1,2,"drought",0.00589915715293692,"flow_int"
1,2,"irrigated",0.016511019721075,"flow_int"
1,2.1,"control",0.0133712304255986,"flow_int"
1,2.1,"drought",0.00853872263488917,"flow_int"
1,2.1,"irrigated",0.01896993558929,"flow_int"
1,2.2,"control",0.0153635868356411,"flow_int"
1,2.2,"drought",0.0113957909871873,"flow_int"
1,2.2,"irrigated",0.0200958529639143,"flow_int"
1,2.3,"control",0.0162765551399977,"flow_int"
1,2.3,"drought",0.0140231206897472,"flow_int"
1,2.3,"irrigated",0.0196288863564709,"flow_int"
1,2.4,"control",0.0158994095425536,"flow_int"
1,2.4,"drought",0.0159108542143343,"flow_int"
1,2.4,"irrigated",0.017678015275163,"flow_int"
1,2.5,"control",0.0143201684482424,"flow_int"
