"size.prev","size.nex","trt","p.size.cur","phen"
0.5,5.7,"drought",2.20774052266728e-21,125.817760455222
0.5,5.7,"drought",2.14547609340688e-21,127.316307477113
0.5,5.7,"irrigated",1.73967772183658e-24,122.574617171044
0.5,5.7,"irrigated",1.63906800377995e-24,125.817760455222
0.5,5.7,"irrigated",1.59284118732201e-24,127.316307477113
0.5,5.8,"control",9.4710294648604e-25,122.574617171044
0.5,5.8,"control",8.92330411857918e-25,125.817760455222
0.5,5.8,"control",8.67164290424376e-25,127.316307477113
0.5,5.8,"drought",1.68314593357432e-22,122.574617171044
0.5,5.8,"drought",1.58580654618129e-22,125.817760455222
0.5,5.8,"drought",1.54108238657031e-22,127.316307477113
0.5,5.8,"irrigated",9.9188197626327e-26,122.574617171044
0.5,5.8,"irrigated",9.34519072361768e-26,125.817760455222
0.5,5.8,"irrigated",9.08162727454245e-26,127.316307477113
0.5,5.9,"control",5.40029731429866e-26,122.574617171044
0.5,5.9,"control",5.08798916158198e-26,125.817760455222
0.5,5.9,"control",4.94449416086099e-26,127.316307477113
0.5,5.9,"drought",1.11473741333016e-23,122.574617171044
0.5,5.9,"drought",1.05027012338625e-23,125.817760455222
0.5,5.9,"drought",1.02064958187312e-23,127.316307477113
0.5,5.9,"irrigated",5.21434573340904e-27,122.574617171044
0.5,5.9,"irrigated",4.91278766463398e-27,125.817760455222
0.5,5.9,"irrigated",4.77423176997548e-27,127.316307477113
0.5,6,"control",2.83913982443132e-27,122.574617171044
0.5,6,"control",2.67494765828433e-27,125.817760455222
0.5,6,"control",2.59950692836839e-27,127.316307477113
0.5,6,"drought",6.80725485836566e-25,122.574617171044
0.5,6,"drought",6.41357894202108e-25,125.817760455222
0.5,6,"drought",6.2326981599539e-25,127.316307477113
0.5,6,"irrigated",2.52748319151432e-28,122.574617171044
0.5,6,"irrigated",2.38131280139019e-28,125.817760455222
0.5,6,"irrigated",2.31415237269233e-28,127.316307477113
0.6,0.5,"control",3.7717228815638e-09,122.574617171044
0.6,0.5,"control",3.5519659145172e-09,125.817760455222
0.6,0.5,"control",3.45091296623116e-09,127.316307477113
0.6,0.5,"drought",2.36763257529586e-10,122.574617171044
0.6,0.5,"drought",2.22968352625584e-10,125.817760455222
0.6,0.5,"drought",2.16624907141034e-10,127.316307477113
0.6,0.5,"irrigated",2.8340807935714e-08,122.574617171044
0.6,0.5,"irrigated",2.66895224386885e-08,125.817760455222
0.6,0.5,"irrigated",2.59301947025253e-08,127.316307477113
0.6,0.6,"control",1.58811875500503e-08,122.574617171044
0.6,0.6,"control",1.49558805434947e-08,125.817760455222
0.6,0.6,"control",1.45303877714619e-08,127.316307477113
0.6,0.6,"drought",1.1579447206766e-09,122.574617171044
0.6,0.6,"drought",1.09047759139102e-09,125.817760455222
0.6,0.6,"drought",1.05945352420096e-09,127.316307477113
0.6,0.6,"irrigated",1.10020791967363e-07,122.574617171044
0.6,0.6,"irrigated",1.03610398214332e-07,125.817760455222
0.6,0.6,"irrigated",1.00662640370414e-07,127.316307477113
0.6,0.7,"control",6.16559225968609e-08,122.574617171044
0.6,0.7,"control",5.80635805887629e-08,125.817760455222
0.6,0.7,"control",5.64116795999168e-08,127.316307477113
0.6,0.7,"drought",5.22167665743768e-09,122.574617171044
0.6,0.7,"drought",4.91743801128795e-09,125.817760455222
0.6,0.7,"drought",4.77753699134079e-09,127.316307477113
0.6,0.7,"irrigated",3.93809269869422e-07,122.574617171044
0.6,0.7,"irrigated",3.70863857113207e-07,125.817760455222
0.6,0.7,"irrigated",3.60312629990525e-07,127.316307477113
0.6,0.8,"control",2.20706566688077e-07,122.574617171044
0.6,0.8,"control",2.07847242918635e-07,125.817760455222
0.6,0.8,"control",2.01934017061312e-07,127.316307477113
0.6,0.8,"drought",2.17110462188133e-08,122.574617171044
0.6,0.8,"drought",2.04460618581487e-08,125.817760455222
0.6,0.8,"drought",1.98643717786212e-08,127.316307477113
0.6,0.8,"irrigated",1.29970781626874e-06,122.574617171044
0.6,0.8,"irrigated",1.22397995867754e-06,125.817760455222
0.6,0.8,"irrigated",1.18915723252098e-06,127.316307477113
0.6,0.9,"control",7.28457698044273e-07,122.574617171044
0.6,0.9,"control",6.86014586667653e-07,125.817760455222
0.6,0.9,"control",6.66497564765313e-07,127.316307477113
0.6,0.9,"drought",8.32338831260277e-08,122.574617171044
0.6,0.9,"drought",7.83842982939262e-08,125.817760455222
0.6,0.9,"drought",7.61542664655656e-08,127.316307477113
0.6,0.9,"irrigated",3.9550698207475e-06,122.574617171044
0.6,0.9,"irrigated",3.72462651618336e-06,125.817760455222
0.6,0.9,"irrigated",3.61865938143661e-06,127.316307477113
0.6,1,"control",2.21687929541559e-06,122.574617171044
0.6,1,"control",2.08771427307255e-06,125.817760455222
0.6,1,"control",2.02831908529483e-06,127.316307477113
0.6,1,"drought",2.94217288550481e-07,122.574617171044
0.6,1,"drought",2.77074850323299e-07,125.817760455222
0.6,1,"drought",2.69192075985736e-07,127.316307477113
0.6,1,"irrigated",1.10971436189979e-05,122.574617171044
0.6,1,"irrigated",1.04505652872147e-05,125.817760455222
0.6,1,"irrigated",1.01532424670183e-05,127.316307477113
0.6,1.1,"control",6.22054427460704e-06,122.574617171044
0.6,1.1,"control",5.85810833058563e-06,125.817760455222
0.6,1.1,"control",5.69144594349311e-06,127.316307477113
0.6,1.1,"drought",9.58925459402645e-07,122.574617171044
0.6,1.1,"drought",9.03054098024567e-07,125.817760455222
0.6,1.1,"drought",8.77362225734345e-07,127.316307477113
0.6,1.1,"irrigated",2.87089220898533e-05,122.574617171044
0.6,1.1,"irrigated",2.70361883135353e-05,125.817760455222
0.6,1.1,"irrigated",2.62669977926573e-05,127.316307477113
0.6,1.2,"control",1.60939760883516e-05,122.574617171044
0.6,1.2,"control",1.51562710967722e-05,125.817760455222
0.6,1.2,"control",1.47250772406905e-05,127.316307477113
0.6,1.2,"drought",2.88170909875149e-06,122.574617171044
0.6,1.2,"drought",2.71380761186935e-06,125.817760455222
0.6,1.2,"drought",2.63659983579381e-06,127.316307477113
0.6,1.2,"irrigated",6.84811736391048e-05,122.574617171044
0.6,1.2,"irrigated",6.44910979466247e-05,125.817760455222
0.6,1.2,"irrigated",6.26563000584654e-05,127.316307477113
0.6,1.3,"control",3.83925488894027e-05,122.574617171044
0.6,1.3,"control",3.61556321364876e-05,125.817760455222
0.6,1.3,"control",3.51270093083222e-05,127.316307477113
0.6,1.3,"drought",7.98480021487379e-06,122.574617171044
0.6,1.3,"drought",7.51956941516713e-06,125.817760455222
0.6,1.3,"drought",7.30563780518436e-06,127.316307477113
0.6,1.3,"irrigated",0.000150617047761989,122.574617171044
0.6,1.3,"irrigated",0.000141841301243459,125.817760455222
0.6,1.3,"irrigated",0.000137805858705473,127.316307477113
0.6,1.4,"control",8.44460165862504e-05,122.574617171044
0.6,1.4,"control",7.95258246562252e-05,125.817760455222
0.6,1.4,"control",7.72633257359667e-05,127.316307477113
0.6,1.4,"drought",2.03998323720472e-05,122.574617171044
0.6,1.4,"drought",1.92112452974889e-05,125.817760455222
0.6,1.4,"drought",1.86646857261421e-05,127.316307477113
0.6,1.4,"irrigated",0.000305439847919471,122.574617171044
0.6,1.4,"irrigated",0.000287643305484013,125.817760455222
0.6,1.4,"irrigated",0.00027945973680168,127.316307477113
0.6,1.5,"control",0.000171261608449439,122.574617171044
0.6,1.5,"control",0.000161283162835543,125.817760455222
0.6,1.5,"control",0.000156694678738098,127.316307477113
0.6,1.5,"drought",4.80549103440084e-05,122.574617171044
0.6,1.5,"drought",4.52550125672889e-05,125.817760455222
0.6,1.5,"drought",4.39675083015814e-05,127.316307477113
0.6,1.5,"irrigated",0.000571118050997204,122.574617171044
0.6,1.5,"irrigated",0.000537841690039522,125.817760455222
0.6,1.5,"irrigated",0.000522539875859443,127.316307477113
0.6,1.6,"control",0.000320250264259025,122.574617171044
0.6,1.6,"control",0.000301591092050632,125.817760455222
0.6,1.6,"control",0.000293010866406021,127.316307477113
0.6,1.6,"drought",0.000104375260372555,122.574617171044
0.6,1.6,"drought",9.8293882686704e-05,125.817760455222
0.6,1.6,"drought",9.54974235527261e-05,127.316307477113
0.6,1.6,"irrigated",0.000984633725239812,122.574617171044
0.6,1.6,"irrigated",0.000927263752088066,125.817760455222
0.6,1.6,"irrigated",0.000900882722329416,127.316307477113
0.6,1.7,"control",0.000552163383360175,122.574617171044
0.6,1.7,"control",0.000519991944934902,125.817760455222
0.6,1.7,"control",0.000505198244661513,127.316307477113
0.6,1.7,"drought",0.000209028738916958,122.574617171044
0.6,1.7,"drought",0.00019684977328838,125.817760455222
0.6,1.7,"drought",0.000191249400900117,127.316307477113
0.6,1.7,"irrigated",0.00156520834624889,122.574617171044
0.6,1.7,"irrigated",0.00147401102231068,125.817760455222
0.6,1.7,"irrigated",0.00143207481100447,127.316307477113
0.6,1.8,"control",0.000877797495486131,122.574617171044
0.6,1.8,"control",0.00082665319847745,125.817760455222
0.6,1.8,"control",0.000803135027152998,127.316307477113
0.6,1.8,"drought",0.000385978449342102,122.574617171044
0.6,1.8,"drought",0.000363489588277993,125.817760455222
0.6,1.8,"drought",0.000353148316253103,127.316307477113
0.6,1.8,"irrigated",0.00229413109349052,122.574617171044
0.6,1.8,"irrigated",0.00216046287162652,125.817760455222
0.6,1.8,"irrigated",0.00209899682684639,127.316307477113
0.6,1.9,"control",0.00128667747972358,122.574617171044
0.6,1.9,"control",0.00121171005783441,125.817760455222
0.6,1.9,"control",0.00117723707111132,127.316307477113
0.6,1.9,"drought",0.000657156399694433,122.574617171044
0.6,1.9,"drought",0.00061886747709964,125.817760455222
0.6,1.9,"drought",0.000601260708888303,127.316307477113
0.6,1.9,"irrigated",0.0031003657837142,122.574617171044
0.6,1.9,"irrigated",0.00291972206086289,125.817760455222
0.6,1.9,"irrigated",0.00283665478426423,127.316307477113
0.6,2,"control",0.00173897640766418,122.574617171044
0.6,2,"control",0.00163765608453497,125.817760455222
0.6,2,"control",0.00159106499115075,127.316307477113
0.6,2,"drought",0.00103162784124374,122.574617171044
0.6,2,"drought",0.000971520508227759,125.817760455222
0.6,2,"drought",0.000943880767840865,127.316307477113
0.6,2,"irrigated",0.00386328072632448,122.574617171044
0.6,2,"irrigated",0.00363818554030197,125.817760455222
0.6,2,"irrigated",0.00353467768637145,127.316307477113
0.6,2.1,"control",0.00216703690961222,122.574617171044
0.6,2.1,"control",0.00204077592128187,125.817760455222
0.6,2.1,"control",0.00198271612324332,127.316307477113
0.6,2.1,"drought",0.00149322755275714,122.574617171044
0.6,2.1,"drought",0.00140622531978715,125.817760455222
0.6,2.1,"drought",0.00136621823559776,127.316307477113
0.6,2.1,"irrigated",0.00443862267623465,122.574617171044
0.6,2.1,"irrigated",0.00418000502254389,125.817760455222
0.6,2.1,"irrigated",0.00406108218463211,127.316307477113
0.6,2.2,"control",0.00248993239044987,122.574617171044
0.6,2.2,"control",0.0023448581080971,125.817760455222
0.6,2.2,"control",0.00227814721310592,127.316307477113
0.6,2.2,"drought",0.00199286354823145,122.574617171044
0.6,2.2,"drought",0.00187675024829905,125.817760455222
0.6,2.2,"drought",0.00182335673864617,127.316307477113
0.6,2.2,"irrigated",0.00470206702832803,122.574617171044
0.6,2.2,"irrigated",0.00442809971209865,125.817760455222
0.6,2.2,"irrigated",0.00430211847966496,127.316307477113
0.6,2.3,"control",0.00263789454126727,122.574617171044
0.6,2.3,"control",0.00248419934096207,125.817760455222
0.6,2.3,"control",0.0024135242068037,127.316307477113
0.6,2.3,"drought",0.00245232350141105,122.574617171044
0.6,2.3,"drought",0.0023094399735833,125.817760455222
0.6,2.3,"drought",0.00224373644929497,127.316307477113
0.6,2.3,"irrigated",0.00459280526710136,122.574617171044
0.6,2.3,"irrigated",0.004325204119476,125.817760455222
0.6,2.3,"irrigated",0.00420215030837728,127.316307477113
0.6,2.4,"control",0.00257677163754449,122.574617171044
0.6,2.4,"control",0.00242663772325127,125.817760455222
0.6,2.4,"control",0.00235760020930598,127.316307477113
0.6,2.4,"drought",0.00278244497644984,122.574617171044
0.6,2.4,"drought",0.00262032706908853,125.817760455222
0.6,2.4,"drought",0.00254577881271618,127.316307477113
0.6,2.4,"irrigated",0.00413633663128834,122.574617171044
0.6,2.4,"irrigated",0.00389533176277665,125.817760455222
0.6,2.4,"irrigated",0.00378450799454219,127.316307477113
0.6,2.5,"control",0.00232082856935857,122.574617171044
0.6,2.5,"control",0.00218560701055044,125.817760455222
0.6,2.5,"control",0.00212342678767497,127.316307477113
0.6,2.5,"drought",0.00291087822597135,122.574617171044
0.6,2.5,"drought",0.00274127721298737,125.817760455222
0.6,2.5,"drought",0.002663287927271,127.316307477113
0.6,2.5,"irrigated",0.00343480707133459,122.574617171044
0.6,2.5,"irrigated",0.00323467702864699,125.817760455222
0.6,2.5,"irrigated",0.0031426491554985,127.316307477113
0.6,2.6,"control",0.00192734215490568,122.574617171044
0.6,2.6,"control",0.0018150468247017,125.817760455222
0.6,2.6,"control",0.00176340898883067,127.316307477113
0.6,2.6,"drought",0.00280782552787336,122.574617171044
0.6,2.6,"drought",0.00264422883407807,125.817760455222
0.6,2.6,"drought",0.00256900057293639,127.316307477113
0.6,2.6,"irrigated",0.00262988918156405,122.574617171044
0.6,2.6,"irrigated",0.00247665791609866,125.817760455222
0.6,2.6,"irrigated",0.00240619599408406,127.316307477113
0.6,2.7,"control",0.00147578539089025,122.574617171044
0.6,2.7,"control",0.00138979972023057,125.817760455222
0.6,2.7,"control",0.00135026010677808,127.316307477113
0.6,2.7,"drought",0.00249726612973999,122.574617171044
0.6,2.7,"drought",0.00235176403984986,125.817760455222
0.6,2.7,"drought",0.00228485639666355,127.316307477113
0.6,2.7,"irrigated",0.00185661210109376,122.574617171044
0.6,2.7,"irrigated",0.00174843605180496,125.817760455222
0.6,2.7,"irrigated",0.00169869233712843,127.316307477113
0.6,2.8,"control",0.00104192443063494,122.574617171044
0.6,2.8,"control",0.000981217385086261,125.817760455222
0.6,2.8,"control",0.000953301883626286,127.316307477113
0.6,2.8,"drought",0.00204789725383791,122.574617171044
0.6,2.8,"drought",0.00192857743975599,125.817760455222
0.6,2.8,"drought",0.00187370944747025,127.316307477113
0.6,2.8,"irrigated",0.00120851914021206,122.574617171044
0.6,2.8,"irrigated",0.00113810441761006,125.817760455222
0.6,2.8,"irrigated",0.00110572488541999,127.316307477113
0.6,2.9,"control",0.000678262589764562,122.574617171044
0.6,2.9,"control",0.000638744063545045,125.817760455222
0.6,2.9,"control",0.000620571881611197,127.316307477113
0.6,2.9,"drought",0.00154846048945227,122.574617171044
0.6,2.9,"drought",0.00145824013422283,125.817760455222
0.6,2.9,"drought",0.00141675322953031,127.316307477113
0.6,2.9,"irrigated",0.000725328124186426,122.574617171044
0.6,2.9,"irrigated",0.000683066668028557,125.817760455222
0.6,2.9,"irrigated",0.000663633144334975,127.316307477113
0.6,3,"control",0.000407106591630439,122.574617171044
0.6,3,"control",0.000383386792310429,125.817760455222
0.6,3,"control",0.000372479490092647,127.316307477113
0.6,3,"drought",0.00107954492752983,122.574617171044
0.6,3,"drought",0.00101664572699399,125.817760455222
0.6,3,"drought",0.000987722174972615,127.316307477113
0.6,3,"irrigated",0.000401387764348398,122.574617171044
0.6,3,"irrigated",0.000378000788385841,125.817760455222
0.6,3,"irrigated",0.000367246512674379,127.316307477113
0.6,3.1,"control",0.000225303030198942,122.574617171044
0.6,3.1,"control",0.000212175896489055,125.817760455222
0.6,3.1,"control",0.000206139521025028,127.316307477113
0.6,3.1,"drought",0.000693952815139141,122.574617171044
0.6,3.1,"drought",0.000653519965918383,125.817760455222
0.6,3.1,"drought",0.000634927335044757,127.316307477113
0.6,3.1,"irrigated",0.000204805855838827,122.574617171044
0.6,3.1,"irrigated",0.000192872782504444,125.817760455222
0.6,3.1,"irrigated",0.00018738547363097,127.316307477113
0.6,3.2,"control",0.00011496736014356,122.574617171044
0.6,3.2,"control",0.000108268862091649,125.817760455222
0.6,3.2,"control",0.000105188627656622,127.316307477113
0.6,3.2,"drought",0.0004113086004411,122.574617171044
0.6,3.2,"drought",0.000387343889495296,125.817760455222
0.6,3.2,"drought",0.000376323963044511,127.316307477113
0.6,3.2,"irrigated",9.63538867873486e-05,122.574617171044
0.6,3.2,"irrigated",9.07397992780971e-05,125.817760455222
0.6,3.2,"irrigated",8.81582151930309e-05,127.316307477113
0.6,3.3,"control",5.40917103521532e-05,122.574617171044
0.6,3.3,"control",5.09400922236167e-05,125.817760455222
0.6,3.3,"control",4.94908535121413e-05,127.316307477113
0.6,3.3,"drought",0.000224778240561835,122.574617171044
0.6,3.3,"drought",0.00021168163729073,125.817760455222
0.6,3.3,"drought",0.000205659298647502,127.316307477113
0.6,3.3,"irrigated",4.17969637495215e-05,122.574617171044
0.6,3.3,"irrigated",3.93616513824273e-05,125.817760455222
0.6,3.3,"irrigated",3.82417964391805e-05,127.316307477113
0.6,3.4,"control",2.34658071069874e-05,122.574617171044
0.6,3.4,"control",2.20985872021692e-05,125.817760455222
0.6,3.4,"control",2.14698853949226e-05,127.316307477113
0.6,3.4,"drought",0.000113263342083805,122.574617171044
0.6,3.4,"drought",0.000106664104307393,125.817760455222
0.6,3.4,"drought",0.000103629512524009,127.316307477113
0.6,3.4,"irrigated",1.67174048060515e-05,122.574617171044
0.6,3.4,"irrigated",1.57433603057411e-05,125.817760455222
0.6,3.4,"irrigated",1.52954553210033e-05,127.316307477113
0.6,3.5,"control",9.38618061502378e-06,122.574617171044
0.6,3.5,"control",8.83930093990459e-06,125.817760455222
0.6,3.5,"control",8.58782402760817e-06,127.316307477113
0.6,3.5,"drought",5.26226973020768e-05,122.574617171044
0.6,3.5,"drought",4.95566594689745e-05,125.817760455222
0.6,3.5,"drought",4.81467734289331e-05,127.316307477113
0.6,3.5,"irrigated",6.16512109252981e-06,122.574617171044
0.6,3.5,"irrigated",5.80590850160463e-06,125.817760455222
0.6,3.5,"irrigated",5.64072805039868e-06,127.316307477113
0.6,3.6,"control",3.46171209531576e-06,122.574617171044
0.6,3.6,"control",3.2600177039877e-06,125.817760455222
0.6,3.6,"control",3.16727064267548e-06,127.316307477113
0.6,3.6,"drought",2.25426758384662e-05,122.574617171044
0.6,3.6,"drought",2.12292369513765e-05,125.817760455222
0.6,3.6,"drought",2.06252655550152e-05,127.316307477113
0.6,3.6,"irrigated",2.09634613258222e-06,122.574617171044
0.6,3.6,"irrigated",1.97420190954769e-06,125.817760455222
0.6,3.6,"irrigated",1.91803506466878e-06,127.316307477113
0.6,3.7,"control",1.17717657702567e-06,122.574617171044
0.6,3.7,"control",1.10858915362032e-06,125.817760455222
0.6,3.7,"control",1.0770499426292e-06,127.316307477113
0.6,3.7,"drought",8.90402672460961e-06,122.574617171044
0.6,3.7,"drought",8.38523760500419e-06,125.817760455222
0.6,3.7,"drought",8.14667775112367e-06,127.316307477113
0.6,3.7,"irrigated",6.57253639994382e-07,122.574617171044
0.6,3.7,"irrigated",6.18958563648931e-07,125.817760455222
0.6,3.7,"irrigated",6.01348941521221e-07,127.316307477113
